gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
1.8327,1.8985,-1.1791,1.2713,-9.0094,5.6503,-1.0,1.0,1.0
2.0851,1.9239,-1.2838,-1.0654,-7.4412,8.5353,1.0,1.0,1.0
2.7808,1.2886,-1.6899,-3.9576,-6.1148,7.659,1.0,1.0,1.0
1.4397,0.6523,-0.721,-5.5114,-0.7135,8.5641,1.0,1.0,1.0
0.485,1.0078,-0.4594,-6.1746,-1.5514,7.8266,1.0,1.0,1.0
1.3296,0.7264,-0.7405,-6.5529,-0.0503,5.3989,1.0,-1.0,1.0
1.4663,0.5217,-0.9153,-6.9647,1.664,5.9424,1.0,-1.0,1.0
1.2244,-0.7341,-1.8285,-5.9759,3.632,4.9488,1.0,-1.0,1.0
1.6633,-0.9579,-1.7597,-4.549,6.948,3.8666,1.0,-1.0,1.0
-0.1223,-1.5673,-1.7784,-2.7916,6.857,3.8403,1.0,-1.0,1.0
0.899,-0.1964,-1.0019,-1.4054,8.2313,3.4093,-1.0,-1.0,1.0
-0.7546,-0.7615,-0.4477,-0.3903,8.3318,4.4197,-1.0,-1.0,1.0
-2.0488,-1.0962,-0.6344,1.0295,7.6638,6.0885,-1.0,-1.0,1.0
-2.6223,-1.3792,-0.4466,1.6305,6.1579,8.9471,-1.0,-1.0,1.0
-2.3955,-0.6294,0.1681,3.8475,1.9824,9.1482,-1.0,-1.0,1.0
-1.02,-1.0954,-0.2539,4.3287,2.7964,9.311,-1.0,-1.0,1.0
-1.7954,-0.3874,0.0171,4.0917,0.2155,10.3334,-1.0,1.0,1.0
-2.141,-0.4301,0.3379,4.6902,-1.8483,9.754,-1.0,1.0,1.0
-1.6281,-0.0877,0.1508,4.6376,-3.5458,9.177,-1.0,1.0,1.0
-1.8866,-0.0296,-0.0109,4.8746,-4.6208,8.1738,-1.0,1.0,1.0
-0.5452,0.8697,-0.2313,4.5657,-6.6104,8.2001,-1.0,1.0,1.0
-0.8119,0.988,-0.1607,3.4884,-7.1419,8.7053,-1.0,1.0,1.0
-0.218,1.0046,-0.1908,2.8587,-7.9464,6.201,-1.0,1.0,1.0
-0.5249,0.8098,-0.3203,1.8124,-7.8266,6.6583,-1.0,1.0,1.0
-0.2385,1.9212,-0.6078,0.9577,-8.2696,4.774,-1.0,1.0,1.0
2.5023,1.8519,-1.6579,-0.5818,-6.0166,8.4252,-1.0,1.0,1.0
1.0976,1.2921,-0.526,-3.1747,-5.0015,7.4388,1.0,1.0,1.0
1.4426,1.5215,-0.9206,-4.5633,-3.6512,6.7086,1.0,1.0,1.0
0.8071,1.1796,-0.3962,-5.7916,-0.2538,7.1012,1.0,1.0,1.0
1.19,1.1199,-0.7429,-6.7995,-1.9106,7.5872,1.0,1.0,1.0
0.8532,0.5883,-0.688,-7.592,-1.3024,5.9903,1.0,-1.0,1.0
1.3446,0.4469,-1.3624,-7.9607,1.2163,2.8922,1.0,-1.0,1.0
2.4714,-1.1676,-2.4826,-6.2608,5.7724,3.9552,1.0,-1.0,1.0
1.6294,-0.9713,-1.7459,-4.6687,7.4316,3.6344,1.0,-1.0,1.0
0.7757,-1.4981,-1.4373,-2.9688,8.2265,2.988,1.0,-1.0,1.0
0.2545,-0.9158,-1.0264,-1.2354,9.4499,4.1372,-1.0,-1.0,1.0
-0.6446,-0.7517,-0.6893,-0.3352,9.0764,4.4843,-1.0,-1.0,1.0
-2.2513,-1.0171,-0.8625,0.7853,7.7452,6.5984,-1.0,-1.0,1.0
-1.3635,-0.9558,-0.3992,1.7502,6.426,7.659,-1.0,-1.0,1.0
-1.1684,-0.9622,-0.6384,3.45,4.6256,8.3151,-1.0,-1.0,1.0
-1.8351,-0.7085,-0.0933,4.4676,3.7924,7.9368,-1.0,-1.0,1.0
-3.1064,-0.2987,0.134,4.9009,1.5203,7.8219,-1.0,-1.0,1.0
-2.104,-0.1308,0.0655,4.6543,-0.1532,9.4284,-1.0,1.0,1.0
-1.6779,0.3613,0.19,4.9416,-2.624,7.5154,-1.0,1.0,1.0
-1.9665,0.1982,0.0456,4.8674,-3.8235,7.3239,-1.0,1.0,1.0
-1.0941,0.2316,-0.0269,4.9201,-3.735,8.0062,-1.0,1.0,1.0
-1.6169,0.8175,0.0144,3.6512,-6.8594,8.1618,-1.0,1.0,1.0
-0.979,0.8945,-0.2233,3.1939,-7.3622,7.434,-1.0,1.0,1.0
0.2939,1.8666,-0.736,2.0111,-8.4036,6.4931,-1.0,1.0,1.0
0.2542,0.9558,-0.4474,0.4262,-8.1762,6.9719,-1.0,1.0,1.0
0.7634,1.3867,-1.0373,-0.972,-8.5473,7.4484,-1.0,1.0,1.0
0.9102,1.4258,-1.0184,-2.7174,-5.8203,6.9073,1.0,1.0,1.0
0.813,0.8599,-0.7589,-4.6376,-5.4181,7.8362,1.0,1.0,1.0
0.8577,0.6582,-0.7983,-5.4444,-3.3782,6.7349,1.0,1.0,1.0
0.6755,0.6294,-0.6941,-5.9304,-1.1444,6.8642,1.0,1.0,1.0
0.9707,-0.2406,-0.9433,-5.9256,0.1915,6.9839,1.0,-1.0,1.0
0.7194,-0.7514,-0.6366,-5.0039,0.3711,7.2616,1.0,-1.0,1.0
0.2507,-0.9739,0.1506,-4.6711,0.7207,9.1267,1.0,-1.0,1.0
-0.834,-1.5617,0.9475,-3.1915,-0.0024,9.9551,1.0,1.0,1.0
-0.2923,-0.2611,-0.2398,-0.4334,-4.1635,14.0659,1.0,1.0,1.0
0.5199,-0.2731,-0.5513,-0.5722,-3.5147,12.5312,-1.0,1.0,1.0
-0.3155,-0.631,1.1072,-1.1037,0.4932,13.2687,-1.0,1.0,1.0
0.2358,-0.129,0.2313,-2.8323,2.2505,6.2153,-1.0,1.0,1.0
0.4319,0.3581,0.2153,-1.4269,-1.9992,9.0142,-1.0,1.0,1.0
1.5607,1.2758,-0.5327,-1.1732,-2.4421,11.3557,-1.0,1.0,1.0
