gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
0.0282,0.0554,0.0051,0.7901,-1.6951,9.7252,-1.0,1.0,1.0
0.0309,0.1236,0.1396,0.8978,-1.9561,9.6199,-1.0,1.0,1.0
-0.0125,0.1087,0.0751,0.7254,-1.9944,9.8282,-1.0,1.0,1.0
-0.0378,0.0485,-0.0067,0.6273,-1.6472,9.9216,-1.0,1.0,1.0
0.0085,0.053,0.0986,0.8021,-2.5857,9.4451,-1.0,1.0,1.0
0.0794,0.0693,-0.1228,0.498,-1.2378,10.2592,-1.0,1.0,1.0
-0.0869,0.121,0.1881,0.7422,-1.573,9.8402,-1.0,1.0,1.0
-0.0381,0.126,0.2348,0.5124,-1.7957,9.8258,-1.0,1.0,1.0
-0.0645,0.1348,0.2603,0.431,-2.0734,9.7923,-1.0,1.0,1.0
-0.773,0.1719,0.5955,0.4908,-2.8443,9.2129,-1.0,1.0,1.0
-0.9659,0.1037,0.7818,0.6967,-4.6495,8.3294,-1.0,1.0,1.0
-0.4245,-0.1927,0.1428,0.7278,-3.8523,9.742,-1.0,1.0,1.0
0.1314,0.0959,0.0658,0.5387,-3.2394,9.3541,-1.0,1.0,1.0
0.6336,0.154,-0.0981,0.4788,-3.3495,9.5816,-1.0,1.0,1.0
0.1716,0.0685,-0.069,0.2346,-2.387,9.4355,-1.0,1.0,1.0
-0.0258,-0.0136,-0.0312,0.34,-2.624,9.7085,-1.0,1.0,1.0
-0.0504,-0.0525,-0.0879,0.3352,-2.8635,9.7468,-1.0,1.0,1.0
0.0967,0.0655,-0.1724,0.4046,-2.9473,9.8593,-1.0,1.0,1.0
0.2457,0.1969,-0.2907,0.3184,-2.7725,9.6223,-1.0,1.0,1.0
0.2092,0.1857,-0.2992,-0.0383,-2.3607,9.5193,-1.0,1.0,1.0
0.138,0.0823,-0.1585,-0.2538,-2.2194,9.5912,-1.0,1.0,1.0
0.2702,-0.0067,-0.1663,-0.3831,-2.1117,9.7276,-1.0,1.0,1.0
0.4868,0.0381,-0.0674,-0.3328,-1.6999,10.0149,-1.0,1.0,1.0
0.2555,-0.041,-0.0418,0.0838,-1.6592,9.8378,-1.0,1.0,1.0
0.0021,0.0173,-0.0237,-0.2251,-1.0846,9.6654,-1.0,1.0,1.0
0.0554,0.0703,-0.0309,-0.1796,-1.2115,9.7971,-1.0,1.0,1.0
-0.0525,0.0898,-0.0128,-0.2514,-1.0199,9.9455,-1.0,1.0,1.0
-0.0711,0.1743,0.1615,-0.3926,-1.0151,10.2568,-1.0,1.0,1.0
-0.0099,0.1684,0.1471,-0.419,-2.229,9.2703,-1.0,1.0,1.0
-0.0834,-0.1087,-0.0706,-0.498,-1.64,9.1985,-1.0,1.0,1.0
-0.1721,-0.2153,0.0314,-0.4573,-1.4198,9.6295,-1.0,1.0,1.0
-0.5883,-0.562,-0.194,0.0144,-2.0231,9.8402,-1.0,1.0,1.0
-0.0735,-0.3048,-0.1482,0.3567,-2.3894,10.0413,-1.0,1.0,1.0
