gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
-0.0485,0.0184,0.1258,-0.9816,-0.2011,10.2615,-1.0,-1.0,1.0
0.2505,0.1895,-0.0648,-1.3336,0.2897,8.9328,-1.0,-1.0,1.0
-0.1335,-0.0578,-0.061,-1.0295,-0.2729,10.7284,-1.0,-1.0,1.0
0.2822,-0.4604,0.2987,-1.3886,0.3208,8.9711,-1.0,-1.0,1.0
-0.319,-0.0272,-0.1428,-1.336,0.6464,10.1323,-1.0,1.0,1.0
-0.8013,1.5812,-0.1524,-1.5586,-1.1756,13.1059,1.0,1.0,1.0
0.1108,2.0283,0.0187,-3.7278,-1.8004,9.3996,1.0,1.0,1.0
-0.2609,2.2553,-0.3808,-4.9919,-1.4533,8.2696,1.0,1.0,1.0
0.1897,0.4557,-0.0109,-7.0557,0.5866,3.3351,1.0,1.0,1.0
0.3254,0.7954,-0.1124,-7.1802,-0.395,7.2137,1.0,1.0,1.0
0.2233,0.6355,-0.1418,-7.8817,0.1101,6.8283,1.0,1.0,1.0
-0.1391,0.4716,0.1671,-8.2313,-0.1077,5.6168,1.0,0.1034,1.0
-0.2603,0.372,0.0546,-8.5928,-0.2083,3.9169,1.0,1.0,1.0
-0.0461,0.0474,0.2036,-8.5976,-0.237,3.6416,1.0,1.0,1.0
0.1223,-0.4429,0.0381,-8.6646,-0.3903,3.6392,1.0,1.0,1.0
-0.1271,-1.8818,0.137,-6.7086,0.3855,7.3239,1.0,1.0,1.0
-0.5681,-2.2825,0.5985,-5.4755,-0.0862,6.7469,1.0,1.0,1.0
-0.6832,-3.5463,0.8868,-2.0039,-1.9752,7.8458,1.0,1.0,1.0
-0.425,-2.1914,0.8679,1.0032,-3.7828,11.8848,-1.0,1.0,1.0
0.0554,-1.222,0.0706,2.2577,-3.1125,9.5505,-1.0,1.0,1.0
0.2571,-1.0256,0.1868,3.5051,-2.3104,9.0166,-1.0,1.0,1.0
0.2241,-0.9521,0.3176,3.9121,-2.7318,8.3725,-1.0,1.0,1.0
0.5316,-1.193,0.4562,4.9919,-1.9561,9.8521,-1.0,1.0,1.0
0.146,-0.9529,0.2475,6.3542,-1.8052,9.6558,-1.0,1.0,1.0
0.0418,-0.3595,0.1628,6.8259,-2.1045,8.9806,-1.0,1.0,1.0
0.2734,-0.203,0.0424,6.6463,-2.059,6.7014,-1.0,1.0,1.0
0.1663,0.0378,-0.1066,7.0246,-1.3527,6.8426,-1.0,-1.0,1.0
0.2166,1.2388,-0.1348,6.608,-0.972,8.1187,-1.0,1.0,1.0
-0.1591,2.1765,-0.0949,5.3678,-1.1875,8.7987,-1.0,1.0,1.0
-0.0847,2.2788,-0.6787,3.1915,-2.7773,7.6351,-1.0,1.0,1.0
0.3152,1.6942,-0.6014,0.8428,-0.0838,6.8378,-1.0,1.0,1.0
0.2113,1.1207,-0.0933,-0.1197,-1.7382,9.5864,-1.0,-0.202,1.0
0.1684,0.5319,-0.0858,-1.4509,1.2665,7.5417,-1.0,-1.0,1.0
0.0517,0.255,0.0234,-1.7238,-0.9026,10.7164,1.0,-1.0,1.0
-0.6275,0.4341,-0.1276,-2.126,-0.838,9.3254,1.0,1.0,1.0
-0.7205,0.4735,-0.1636,-2.3391,-1.2546,9.7444,1.0,1.0,1.0
-0.6416,-0.0061,0.0949,-2.1955,-2.2482,9.4284,1.0,1.0,1.0
1.1575,-0.1644,-0.0285,-1.9465,-0.8236,8.8561,1.0,1.0,1.0
2.9303,0.0754,0.2284,-1.3216,-0.0287,8.983,1.0,-1.0,1.0
2.7118,-0.4863,0.4847,-1.8651,3.7134,8.825,1.0,-1.0,1.0
1.028,-0.0362,0.1796,-1.4581,4.8315,10.0269,1.0,-1.0,1.0
0.9571,0.1663,0.4474,-2.5019,5.3606,7.1395,1.0,-1.0,1.0
0.1543,0.2542,0.1543,-2.3248,6.2752,8.0517,1.0,-1.0,1.0
-0.6467,-0.2398,0.029,-2.296,6.256,7.6088,1.0,-1.0,1.0
-0.9955,-0.1298,-0.0168,-2.3583,4.9799,8.6167,1.0,-1.0,1.0
-2.6321,-0.085,0.0616,-1.9345,2.4277,9.0836,1.0,-1.0,1.0
-1.9572,-0.462,-0.121,-2.4995,0.1341,8.7676,1.0,-1.0,1.0
-2.1242,-0.1548,-0.15,-2.2003,-2.2889,10.3717,1.0,1.0,1.0
-0.971,-0.2014,-0.2769,-2.241,-3.8595,9.8521,1.0,1.0,1.0
-1.3899,0.146,-0.3704,-2.3559,-5.2122,8.8681,1.0,1.0,1.0
-1.1866,-0.1223,-0.3248,-2.727,-5.0206,6.9839,1.0,1.0,1.0
-1.0746,0.2062,-0.376,-2.7653,-7.0701,7.173,1.0,1.0,1.0
-0.6126,0.2182,-0.5497,-3.3686,-7.5681,5.3654,1.0,1.0,1.0
-0.2209,0.2009,-0.194,-3.6248,-7.3478,5.2313,1.0,1.0,1.0
-0.097,0.1937,0.0525,-3.1053,-8.7532,5.5282,1.0,1.0,1.0
0.8383,-0.6502,0.5335,-2.4756,-7.4747,6.0501,1.0,1.0,1.0
3.4073,-0.8633,0.9691,-0.7709,-5.1811,10.6686,-1.0,1.0,1.0
2.1141,0.1053,0.2409,-0.8021,-3.0742,9.7061,-1.0,1.0,1.0
