gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
0.2702,0.214,-0.1879,-1.0367,4.0462,8.9998,-1.0,-1.0,1.0
-0.5588,0.0967,-0.1527,-1.0894,3.8092,8.8322,-1.0,-1.0,1.0
-0.7805,0.0946,-0.1681,-0.9864,3.2274,9.7396,-1.0,-1.0,1.0
-1.085,0.0461,0.2257,-1.4557,3.146,9.3134,-1.0,-1.0,1.0
-2.0821,-0.0165,0.2915,-1.4868,0.7422,8.995,-1.0,-1.0,1.0
-2.5804,0.1804,0.3563,-1.6233,-1.4796,9.6726,-1.0,1.0,1.0
-2.5604,0.1673,0.7741,-1.087,-4.391,8.5353,-1.0,1.0,1.0
-1.7062,0.0568,0.4533,-0.8356,-7.3861,7.1706,-1.0,1.0,1.0
-1.1804,-0.0354,0.0008,-1.3455,-7.0294,5.8969,-0.187,1.0,1.0
-0.0829,-0.0035,-0.3445,-1.4605,-7.003,6.9791,-1.0,1.0,1.0
0.6507,0.0168,-0.4426,-1.5945,-7.3406,6.8211,1.0,1.0,1.0
0.9915,0.2009,-0.6592,-2.2649,-5.6623,7.999,1.0,1.0,1.0
0.4735,0.5804,-0.5241,-2.0949,-5.873,7.7668,1.0,1.0,1.0
0.3371,0.1873,-0.1801,-3.0311,-4.5538,7.3574,1.0,1.0,1.0
0.2033,-0.008,0.1108,-2.5905,-5.4396,8.7508,1.0,1.0,1.0
0.1937,0.2478,-0.1545,-3.0837,-4.7692,8.3079,1.0,1.0,1.0
0.2577,-0.0389,0.1514,-3.4213,-3.6536,7.5417,1.0,1.0,1.0
0.028,-0.0687,0.1873,-3.0382,-5.0877,8.485,1.0,1.0,1.0
-0.0272,-0.1495,0.1276,-2.9018,-4.2713,8.2791,1.0,1.0,1.0
-0.1633,-0.2654,0.3429,-2.1332,-4.9584,8.4204,1.0,1.0,1.0
-0.1082,-0.4775,0.4658,-1.889,-5.0829,8.7915,1.0,1.0,1.0
-0.5833,-0.2686,0.7368,-1.5131,-5.2218,8.406,-1.0,1.0,1.0
-0.8087,-0.1724,0.7448,-0.0742,-6.7756,8.169,-1.0,1.0,1.0
-0.4064,-0.0679,0.2254,-0.0646,-6.6128,7.6495,-1.0,1.0,1.0
-0.9004,-0.0767,0.3477,0.6488,-7.3813,6.9312,-1.0,1.0,1.0
-0.3627,0.0464,0.1087,0.237,-6.8761,7.0413,-1.0,1.0,1.0
-0.036,0.0466,0.2926,0.5507,-7.2377,6.529,-1.0,1.0,1.0
0.2769,0.0149,0.049,0.7446,-7.7021,7.0054,-1.0,1.0,1.0
0.7781,0.0147,-0.0757,0.6105,-6.9264,7.6279,-1.0,1.0,1.0
0.8873,-0.0863,-0.2238,0.9122,-6.3614,7.9727,-1.0,1.0,1.0
1.2433,-0.1066,-0.4626,0.5746,-5.3558,8.5114,-1.0,1.0,1.0
0.5319,0.109,-0.1785,0.3328,-4.3096,9.0333,-1.0,1.0,1.0
0.6336,0.0197,-0.2806,1.1133,-4.9225,8.5808,-1.0,1.0,1.0
1.1764,0.0453,-0.4495,-0.1532,-2.7725,9.5577,-1.0,1.0,1.0
1.0872,0.0749,-0.1439,0.972,-2.8419,8.9232,-1.0,1.0,1.0
0.7778,0.0655,-0.1687,-0.3112,-1.2091,10.0006,-1.0,0.1034,1.0
0.4058,0.178,-0.1428,-0.4741,-0.3496,10.1658,-1.0,-1.0,1.0
0.1887,0.053,0.0557,-0.5171,-0.1556,10.0987,-1.0,-1.0,1.0
-0.1601,0.3126,-0.1108,-0.4573,-0.9673,10.3429,-1.0,-1.0,1.0
-0.0853,0.3456,-0.0544,-1.0391,-0.0958,10.0509,-1.0,-1.0,1.0
-0.3246,0.6622,0.121,-1.3264,-0.8523,10.0509,-1.0,-1.0,1.0
-0.2065,0.8079,-0.0432,-2.1715,-0.6871,9.7013,1.0,-1.0,1.0
-0.1956,0.6787,-0.0112,-2.9592,-0.5722,9.6151,1.0,-1.0,1.0
-0.4061,0.8092,0.1903,-5.3917,-2.0183,10.5656,1.0,-1.0,1.0
-0.3509,0.6528,0.0666,-3.7014,-1.8675,8.7771,1.0,1.0,1.0
-0.3941,0.2982,0.263,-4.5274,-2.0758,9.0573,1.0,1.0,1.0
-0.1793,0.1769,0.0341,-4.3718,-2.885,8.3318,1.0,1.0,1.0
-0.077,0.4418,-0.1314,-4.7333,-2.727,8.4396,1.0,1.0,1.0
-0.0634,0.0085,0.02,-4.8507,-2.6073,7.4867,1.0,1.0,1.0
-0.0256,-0.0711,-0.1905,-4.6471,-2.7007,8.1044,1.0,1.0,1.0
-0.3094,-0.2451,-0.263,-4.9392,-2.2793,8.2073,1.0,1.0,1.0
-0.4663,-0.7115,0.1085,-4.6831,-2.1093,8.0397,1.0,1.0,1.0
-0.9124,-0.696,0.5806,-3.7996,-2.7342,7.8578,1.0,1.0,1.0
-1.2961,-1.0014,1.5151,-2.5905,-4.1635,7.6614,1.0,1.0,1.0
-1.2217,-0.393,1.1202,-1.0918,-6.5362,8.0134,0.9571,1.0,1.0
-0.8276,-0.4295,0.7442,0.4525,-8.0254,6.4643,-1.0,1.0,1.0
-0.429,-0.2633,0.7581,1.0822,-8.5425,5.8442,-1.0,1.0,1.0
-0.1668,-0.0626,0.3,1.3216,-8.0972,6.019,-1.0,1.0,1.0
-0.0797,0.0035,0.0557,1.4964,-7.9224,5.6767,-1.0,1.0,1.0
0.0909,0.0293,-0.0541,1.5586,-8.1403,5.6623,-1.0,1.0,1.0
0.6608,0.0045,-0.2142,1.5802,-8.1355,5.6264,-1.0,1.0,1.0
1.6987,-0.1415,-0.23,1.1612,-6.9312,7.0773,-1.0,1.0,1.0
1.4,0.494,-0.8268,0.8236,-5.4779,8.5569,-1.0,1.0,1.0
1.0709,0.1911,-0.2326,0.4501,-4.9991,8.3773,-1.0,1.0,1.0
1.4687,0.4112,-0.4583,-0.0718,-3.8954,9.2919,-1.0,1.0,1.0
0.8399,0.1804,-0.4727,-0.1293,-2.4804,10.0556,-1.0,1.0,1.0
1.101,0.2915,-0.8362,-0.2825,-1.8076,9.9623,-1.0,1.0,1.0
0.8156,0.2366,-0.575,-0.9337,-0.2418,9.7013,-1.0,-1.0,1.0
0.4778,-0.0554,-0.4767,-0.8164,-0.1197,9.6007,-1.0,-1.0,1.0
0.1553,-0.0197,-0.0861,-0.8188,0.4453,10.1418,-1.0,-1.0,1.0
0.1828,-0.0021,-0.2782,-0.7422,0.3639,10.1418,-1.0,-1.0,1.0
-0.0426,0.1031,-0.5212,0.182,-1.2641,9.6774,-1.0,-1.0,1.0
-0.3744,0.0839,-0.255,-0.5626,1.0487,9.9144,-1.0,-1.0,1.0
-0.9334,0.025,0.226,-0.7183,-0.577,9.8689,-1.0,-1.0,1.0
-0.7743,0.3293,0.1447,-1.0271,-0.6895,10.7117,-1.0,-1.0,1.0
-0.8559,0.3648,0.2366,-1.0918,-2.2889,9.6223,-1.0,1.0,1.0
-0.8228,0.344,0.2044,-1.4629,-2.8419,9.6031,-1.0,1.0,1.0
-0.5353,0.2955,0.0629,-1.5083,-3.6775,9.4355,0.3851,1.0,1.0
-0.2731,0.4868,-0.2531,-1.7047,-4.3024,8.4707,1.0,1.0,1.0
-0.4927,0.2489,-0.2049,-2.2362,-3.9552,8.4204,1.0,1.0,1.0
-0.4466,0.9113,-0.3976,-3.2681,-4.1132,9.2584,1.0,1.0,1.0
0.0943,0.1988,-0.1404,-3.4979,-4.4197,8.0661,1.0,1.0,1.0
0.0874,0.0248,-0.0077,-3.5147,-4.7932,7.9392,1.0,1.0,1.0
0.0035,0.0962,-0.0658,-3.5506,-4.8818,8.3438,1.0,1.0,1.0
0.4826,-0.0314,-0.3709,-3.4141,-4.2904,8.0709,1.0,1.0,1.0
-0.0333,-0.5646,0.219,-3.5602,-2.2745,7.4412,1.0,1.0,1.0
-0.2241,-0.7149,0.8108,-2.0662,-3.9768,8.7843,1.0,1.0,1.0
-1.6713,-0.6606,1.7448,-1.5323,-4.6112,9.1051,0.6711,1.0,1.0
-1.837,-0.6392,1.9756,0.4549,-6.177,7.2688,-1.0,1.0,1.0
-0.9601,0.0663,0.6153,2.0662,-8.5162,5.7221,-1.0,1.0,1.0
-0.2899,-0.1476,0.3453,2.4301,-8.485,5.3917,-1.0,1.0,1.0
-0.8242,-0.2129,0.6182,2.5762,-8.4515,4.889,-1.0,1.0,1.0
0.0594,0.0909,-0.0983,3.5051,-9.1243,4.3814,-1.0,1.0,1.0
0.0911,0.0274,-0.093,3.1268,-8.7101,4.2282,-1.0,1.0,1.0
0.0469,0.004,-0.2411,2.8802,-8.4443,4.3527,-1.0,1.0,1.0
2.2801,0.0093,-0.6507,2.9329,-8.3414,4.276,-1.0,1.0,1.0
2.9601,0.1673,-1.1045,1.7526,-6.0501,7.4962,-1.0,1.0,1.0
1.2998,0.1002,-0.2281,1.2977,-4.3167,7.92,-1.0,1.0,1.0
1.0397,0.2105,-0.2068,0.9529,-3.1795,9.5074,-1.0,1.0,1.0
0.6632,0.3456,-0.3512,0.4477,-2.4062,9.5146,-1.0,1.0,1.0
0.4173,0.5604,-0.4818,0.1341,-2.3798,10.2472,-1.0,1.0,1.0
0.2878,0.2931,-0.5092,-0.4142,-1.7885,10.094,-1.0,1.0,1.0
0.3421,0.4772,-0.6121,-0.51,-0.8068,9.6438,-1.0,-1.0,1.0
0.5638,0.311,-0.8497,-1.6592,0.1437,10.0054,-1.0,-1.0,1.0
0.1335,0.1716,-0.3885,-0.9481,-0.6536,9.8521,-1.0,-1.0,1.0
0.2385,0.0962,-0.3512,-1.4509,0.0479,9.7995,-1.0,-1.0,1.0
0.2369,0.04,-0.1668,-1.5371,0.3735,9.347,-1.0,-1.0,1.0
0.2014,0.134,-0.1945,-1.5443,0.1077,9.6798,-1.0,-1.0,1.0
0.2132,0.2515,-0.1711,-1.6352,0.4046,9.8402,-1.0,-1.0,1.0
0.3605,0.3027,-0.1905,-1.7765,0.9936,9.6486,0.0991,-1.0,1.0
-0.279,0.0373,0.0376,-2.0159,1.1205,9.5912,1.0,-1.0,1.0
-0.6305,-0.1761,0.2092,-1.8411,0.5435,9.596,0.3851,-1.0,1.0
-0.7208,-0.1572,0.3182,-1.664,-0.5435,10.4291,-0.187,-1.0,1.0
-1.9654,-0.0754,1.0648,-1.9321,-1.6424,10.5704,-0.759,1.0,1.0
-2.2908,0.2537,0.7346,-1.8818,-4.0175,8.983,1.0,1.0,1.0
-1.0685,0.4493,0.049,-1.3001,-6.4763,9.1195,-1.0,1.0,1.0
-1.0142,0.3701,-0.0389,-1.6161,-6.1507,7.2496,1.0,1.0,1.0
-0.8607,0.396,-0.0717,-1.8794,-6.9767,6.1411,1.0,1.0,1.0
-0.162,0.1218,-0.2121,-2.3224,-7.4244,6.3015,1.0,1.0,1.0
-0.0938,-0.0434,-0.174,-2.7222,-6.9935,6.5194,1.0,1.0,1.0
0.1452,-0.0096,-0.0141,-2.6839,-6.8905,6.201,1.0,1.0,1.0
1.5204,-0.2785,0.061,-2.5857,-6.0956,6.6128,1.0,1.0,1.0
-0.0951,-0.5726,0.9265,-1.9465,-5.5091,7.1658,1.0,1.0,1.0
-0.7887,-0.6552,1.1501,-1.2809,-5.7389,8.3605,-1.0,1.0,1.0
-0.9108,-0.328,0.899,-0.1293,-6.6391,6.9432,-1.0,1.0,1.0
-1.3206,-0.3224,1.2055,1.7142,-8.734,5.6336,-1.0,1.0,1.0
0.203,0.0312,0.7634,2.2577,-8.2552,6.007,-1.0,1.0,1.0
0.5055,0.0123,0.3629,2.6193,-8.2863,5.7844,-1.0,1.0,1.0
0.2137,0.0717,0.0999,2.466,-7.6327,6.2297,-1.0,1.0,1.0
0.2699,0.1005,-0.0658,2.2146,-6.8714,6.6726,-1.0,1.0,1.0
0.6875,0.2206,-0.1527,2.1069,-7.2233,6.9001,-1.0,1.0,1.0
1.1711,-0.0306,-0.3126,1.8938,-6.3231,7.5681,-1.0,1.0,1.0
1.7517,0.2302,-0.6512,1.6328,-4.6687,8.1139,-1.0,1.0,1.0
0.8135,0.0981,-0.3693,1.4341,-4.0318,9.2129,-1.0,1.0,1.0
1.3214,0.134,-0.4487,1.1253,-3.4285,8.9471,-1.0,1.0,1.0
0.7789,0.1375,-0.3848,0.5507,-1.8771,9.5457,-1.0,1.0,1.0
0.7576,0.2102,-0.4644,0.4094,-1.075,9.8378,-1.0,-1.0,1.0
0.6648,0.1583,-0.4756,0.0934,-0.7063,9.7516,-1.0,-1.0,1.0
0.3946,0.4088,-0.3206,-0.316,0.4286,10.0796,-1.0,-1.0,1.0
-0.3416,0.0168,0.2001,-0.6129,0.7207,9.4475,-1.0,-1.0,1.0
-0.1775,-0.2252,0.2278,-0.4573,0.3041,9.8713,-1.0,-1.0,1.0
-0.02,-0.0107,0.0136,-0.3711,-0.1341,9.3853,-1.0,-1.0,1.0
-0.0226,-0.0541,-0.0783,-0.4142,-0.1939,9.5193,-1.0,-1.0,1.0
0.1452,-0.0778,0.1383,-0.0407,-1.0798,9.7085,-1.0,-1.0,1.0
-0.0541,0.1585,0.2667,-0.2945,-0.8811,10.5512,-1.0,-1.0,1.0
0.2172,0.23,-0.0,0.0311,-1.0798,10.3166,-1.0,-1.0,1.0
0.1772,0.2947,0.1956,-0.735,-0.419,10.2903,-1.0,-1.0,1.0
-0.3621,-0.0293,-0.0991,-0.8116,-0.5267,9.7612,-1.0,-1.0,1.0
-0.1588,-0.146,-0.1172,-1.0295,-0.4262,9.7396,-1.0,-1.0,1.0
0.1466,0.0112,0.1487,-0.6225,-0.826,9.493,-1.0,-1.0,1.0
-0.1556,-0.118,0.2033,-0.7398,-0.4812,9.7564,-1.0,-1.0,1.0
0.1362,-0.0131,0.0714,-0.838,-0.5315,9.0549,-1.0,-1.0,1.0
