gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
2.0235,1.1306,-0.559,-3.2968,8.1379,-0.5483,1.0,-1.0,-0.2356
3.1109,1.1375,-0.6662,-2.4157,6.7062,-1.7837,1.0,-1.0,-1.0
2.3265,1.509,-0.9206,-1.6257,6.9911,-5.3989,1.0,-1.0,-1.0
1.2462,0.6861,-0.5001,-1.2498,8.2384,-5.9472,-1.0,-1.0,-1.0
0.7887,0.4895,-0.2654,-0.814,6.8546,-7.2425,-1.0,-1.0,-1.0
0.7109,0.5689,0.1295,-0.4238,7.7452,-7.3957,-1.0,-1.0,-1.0
0.3483,0.6307,-0.3448,0.0096,5.8442,-8.746,-1.0,-1.0,-1.0
0.0946,0.7608,0.1292,0.893,5.296,-8.1906,-1.0,-1.0,-1.0
-0.0344,0.2321,-0.2374,1.1013,5.4875,-8.2049,-1.0,-1.0,-1.0
-0.0056,-0.2361,0.1172,0.7518,6.359,-8.0565,-1.0,-1.0,-1.0
0.1524,0.1143,-0.0125,1.2953,5.8802,-7.2425,-1.0,-1.0,-1.0
0.0099,0.0645,-0.1908,1.2402,5.1763,-6.699,-1.0,-1.0,-1.0
-0.4503,-0.4842,0.1817,0.6871,6.5122,-6.4308,-1.0,-1.0,-1.0
-2.5463,-0.4455,0.2854,1.7645,2.8108,-2.0686,-1.0,-1.0,-1.0
-3.6671,-0.8775,0.7096,-1.2043,7.4053,-0.3687,-1.0,-1.0,-1.0
-3.6604,-1.2838,1.4418,-1.5443,6.8498,0.419,1.0,-1.0,1.0
-3.7608,-1.4666,1.5559,-3.3255,6.2656,2.9329,1.0,-1.0,1.0
-3.0126,-1.0187,0.3893,-3.6536,5.2218,6.5026,1.0,-1.0,1.0
-1.1157,-0.6134,0.4477,-3.3591,5.1475,7.7812,1.0,-1.0,1.0
-2.0768,-0.7781,0.822,-2.648,3.6176,8.8322,1.0,-1.0,1.0
-2.2084,-0.6949,0.6552,-1.9417,0.7949,10.0125,1.0,-1.0,1.0
-1.2345,-0.4048,0.7077,-1.5083,-1.9513,9.2105,-1.0,1.0,1.0
-0.8641,-0.7269,0.3459,-1.221,-2.1404,9.3948,-1.0,1.0,1.0
-1.1303,-0.8039,0.3086,0.8787,-5.0877,11.734,-1.0,1.0,1.0
-0.866,-0.7418,0.0815,0.6105,-4.1946,8.4515,-1.0,1.0,1.0
-0.056,-0.841,0.235,1.7262,-4.7477,9.2033,-1.0,1.0,1.0
-0.0525,-0.4855,0.3344,1.8675,-4.5969,8.4204,-1.0,1.0,1.0
0.036,-0.275,0.1863,2.7892,-5.351,8.4396,-1.0,1.0,1.0
1.1746,0.4349,0.0794,2.2889,-3.79,9.6055,-1.0,1.0,1.0
3.6924,1.7589,-0.0568,1.3719,-3.0454,8.3677,-1.0,1.0,1.0
3.3867,1.7978,-0.2577,-0.3519,2.794,9.9072,-1.0,-1.0,1.0
2.558,1.2244,0.3531,-0.7805,3.6966,10.5896,-1.0,-1.0,1.0
1.7496,1.0866,0.093,-1.4437,5.0494,9.1123,-1.0,-1.0,1.0
1.0472,0.9971,-0.7893,-2.478,6.62,8.5904,1.0,-1.0,1.0
1.2598,0.7037,-0.3024,-2.7725,6.9145,6.9575,1.0,-1.0,1.0
0.9555,0.5748,-0.0933,-2.4445,6.8809,5.6503,1.0,-1.0,1.0
0.559,0.6432,-0.2603,-2.8443,8.0325,3.9983,1.0,-1.0,1.0
0.1572,0.6779,-0.2958,-2.6073,7.7907,3.8475,1.0,-1.0,1.0
0.6877,0.5606,-0.2867,-2.8276,8.8969,3.0239,1.0,-1.0,1.0
1.2156,0.5572,-0.2241,-2.8228,9.062,2.7102,1.0,-1.0,1.0
1.6894,0.6339,-0.2769,-2.7126,9.4906,1.3647,1.0,-1.0,1.0
1.2955,0.4351,-0.3227,-2.2051,9.7971,-0.5794,1.0,-1.0,-1.0
0.748,0.3717,-0.2785,-1.8076,9.0884,-2.6001,1.0,-1.0,-1.0
0.5857,0.2862,-0.2262,-1.4916,9.6678,-3.4572,-1.0,-1.0,-1.0
0.3198,0.2342,-0.2004,-0.9744,9.1554,-5.2122,-1.0,-1.0,-1.0
-0.1831,0.1124,-0.0722,-0.486,8.7197,-4.4508,-1.0,-1.0,-1.0
-0.1551,0.3632,-0.0719,-0.4621,8.8633,-4.9344,-1.0,-1.0,-1.0
0.0005,0.2651,-0.1553,0.1604,8.1977,-5.0542,-1.0,-1.0,-1.0
0.073,0.9217,-0.2489,0.9074,7.9607,-4.5657,-1.0,-1.0,-1.0
0.6592,0.6107,-0.0933,1.2186,8.4683,-6.7612,-1.0,-1.0,-1.0
0.4935,0.0994,-0.1402,1.5179,8.5018,-5.8849,-1.0,-1.0,-1.0
0.0453,0.2774,-0.0933,1.7837,7.616,-5.9783,-1.0,-1.0,-1.0
0.1394,0.2358,-0.033,1.9225,7.8913,-6.5218,-1.0,-1.0,-1.0
0.372,0.1234,0.0989,1.9441,7.8626,-6.9408,-1.0,-1.0,-1.0
1.0421,0.0685,0.0312,2.241,6.5984,-7.6327,-1.0,-1.0,-1.0
1.2433,0.0181,-0.6544,2.1332,7.1132,-7.6782,-1.0,-1.0,-1.0
1.3225,0.3293,-0.3317,2.5139,5.861,-9.0525,-1.0,-1.0,-1.0
1.0736,0.2193,-0.1482,2.8611,4.3191,-8.3558,-1.0,-1.0,-1.0
1.8362,0.9148,-0.5785,3.0263,4.3646,-9.3302,-1.0,-1.0,-1.0
1.1959,0.8007,-0.4437,3.4524,2.49,-11.7172,-1.0,-1.0,-1.0
0.142,0.2665,0.0368,3.6512,2.0446,-9.2105,-1.0,-1.0,-1.0
-2.0526,-0.6704,-0.2601,3.383,2.806,-10.4794,-1.0,-1.0,-1.0
-4.8533,-3.4342,1.0443,1.9561,5.1188,-5.7485,-1.0,-1.0,-1.0
-4.9005,-2.1669,0.8972,-1.2019,7.9966,-1.6161,-1.0,-1.0,-1.0
-4.391,-1.3725,0.8871,-2.8515,8.0565,2.2458,1.0,-1.0,1.0
-3.2836,-0.2486,0.4546,-3.3471,8.3677,5.2313,1.0,-1.0,1.0
