gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
6.5995,5.6674,1.4706,0.3543,-1.4772,17.413,-1.0,1.0,1.0
-1.5167,2.161,0.5404,-4.9919,1.6257,1.3958,1.0,-1.0,1.0
0.1737,-0.8788,0.7301,-7.1371,7.1251,4.9105,1.0,-1.0,1.0
-0.1556,-0.2012,0.1945,-6.4236,-0.2107,9.1794,1.0,-1.0,1.0
-0.1719,-0.218,0.1202,-6.28,0.9385,6.0885,1.0,-1.0,1.0
-1.2255,-1.7067,1.0174,-5.466,0.4238,6.2393,1.0,-1.0,1.0
0.6387,-0.6041,-0.0933,-3.9456,-4.0869,9.8545,1.0,1.0,1.0
-0.2012,-4.2645,-2.906,1.6568,1.3886,0.1772,1.0,-1.0,1.0
1.7541,-2.5639,-1.4917,-1.2163,6.529,10.2065,-1.0,1.0,1.0
-0.5057,-2.1253,0.7123,5.0661,0.9553,9.6893,-1.0,1.0,1.0
-0.6859,-0.7586,-0.5148,8.1475,-4.5562,7.7117,-1.0,1.0,1.0
-0.4287,-0.2811,-0.0003,5.0996,-1.6376,6.8235,-1.0,1.0,1.0
-0.2638,0.1058,0.1356,6.2225,-4.0893,6.28,-1.0,1.0,1.0
0.3515,0.4114,0.004,5.1906,-2.7461,5.3606,-1.0,1.0,1.0
-1.157,2.5069,-1.2918,7.0485,-6.5122,8.2911,-1.0,1.0,1.0
-8.7314,6.0671,0.6022,2.6863,5.928,9.8952,-1.0,1.0,1.0
-2.379,2.226,-0.3621,3.9504,-11.6957,-8.3246,-1.0,1.0,1.0
-0.2116,0.3914,-0.8332,1.3479,-7.9248,-4.0079,-1.0,1.0,1.0
-0.0616,-0.296,0.3115,1.0008,-9.6127,-4.5035,-1.0,1.0,-1.0
0.089,-0.3054,-0.1943,1.1923,-9.1674,-4.5083,-1.0,1.0,-1.0
0.591,-0.5537,0.2539,0.8284,-8.1187,-2.1715,-1.0,1.0,0.9519
2.65,-1.5596,0.3182,1.6592,-9.4858,-0.9888,-1.0,1.0,1.0
2.6942,-1.141,-0.3496,1.5131,-9.2105,-0.4501,-1.0,1.0,1.0
6.5744,0.3946,-1.0576,0.8428,-6.4955,11.2743,-1.0,1.0,1.0
3.7608,5.0447,-0.4799,-0.7254,-4.7932,5.2337,1.0,1.0,1.0
0.0304,1.0147,-0.636,-5.8131,3.1149,2.0614,1.0,-1.0,1.0
0.3309,-0.2912,0.5673,-5.7341,-0.7685,8.3749,1.0,-1.0,1.0
-0.9324,-0.1641,0.7826,-5.5569,-0.4908,10.4866,1.0,-1.0,1.0
-0.3773,-0.5478,0.437,-4.6184,-1.324,7.9392,1.0,1.0,1.0
-0.586,-0.3893,0.2539,-4.1515,-1.5323,8.193,1.0,1.0,1.0
0.5774,0.1772,-0.551,-3.1029,-2.6576,8.181,1.0,1.0,1.0
2.3012,-2.5746,-2.1037,-0.4286,-0.814,2.6791,1.0,1.0,1.0
2.5442,-3.3047,-4.7052,3.1005,3.8906,10.1658,-1.0,1.0,1.0
0.6598,-0.6891,-0.8863,5.2505,-0.0694,15.0428,-1.0,1.0,1.0
-0.1204,0.0847,-0.2561,4.0773,1.7645,7.8219,-1.0,1.0,1.0
-0.7115,0.3251,0.0613,4.7238,0.6177,10.2615,-1.0,1.0,1.0
-0.0711,0.0773,0.2689,3.9959,0.7063,8.8729,-1.0,1.0,1.0
-0.1276,0.0493,0.0538,3.7972,1.0846,9.4308,-1.0,1.0,1.0
-0.3629,0.4746,0.0397,3.6344,1.4317,10.07,-1.0,1.0,1.0
-2.1224,2.2577,1.2713,2.8371,1.3072,14.5855,-1.0,1.0,1.0
-8.7314,5.7535,4.5645,4.4628,8.734,9.0453,-1.0,1.0,1.0
-3.2623,2.6449,3.9857,4.9057,-12.1578,-2.9209,-1.0,1.0,1.0
0.4271,0.7727,-1.6339,3.8858,-7.6351,-4.5801,-1.0,1.0,1.0
-0.0794,-0.186,0.474,2.8276,-9.8881,-0.4788,-1.0,1.0,1.0
-0.2473,-0.0874,-0.3091,3.2992,-11.3246,-0.5555,-1.0,1.0,1.0
0.2132,-0.1964,-0.1625,2.3631,-9.0812,-0.4477,-1.0,1.0,1.0
0.9657,-0.493,-0.1415,3.0239,-10.2568,-0.3615,-1.0,1.0,1.0
0.3832,-0.2156,-0.1804,2.7653,-10.6159,0.9984,-1.0,1.0,1.0
4.1573,-2.9793,-1.7086,3.9265,-10.5225,-1.4437,-1.0,1.0,1.0
7.1585,4.9181,-2.0899,-0.2969,-4.4173,12.5504,-1.0,1.0,1.0
-1.0544,2.7824,0.044,-4.3886,-0.4214,4.4053,1.0,1.0,1.0
-1.6776,-0.5201,0.2337,-5.8251,-4.0079,5.1571,1.0,1.0,1.0
0.404,-4.5887,1.505,-4.1779,-1.9465,6.5003,1.0,1.0,1.0
1.906,-1.9753,1.7341,-3.0526,-3.0023,10.3645,1.0,1.0,1.0
0.1327,0.025,0.5249,-3.3208,-1.2402,10.0604,1.0,1.0,1.0
0.0021,-0.5049,-0.7418,-3.4022,-2.5546,12.4283,1.0,1.0,1.0
2.897,-0.0051,0.6219,-5.126,-2.3583,5.5354,1.0,1.0,1.0
0.1242,-0.0906,-1.0427,-3.5626,-0.3543,8.3629,1.0,1.0,1.0
0.481,0.6848,-0.0003,-1.6257,-1.1564,6.4045,1.0,1.0,1.0
