timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
4600,2.1011,0.9324,-1.2465,-7.2185,-2.3056,5.1691,1.0,1.0,1.0
4700,2.3457,1.0528,-1.5503,-7.8554,0.2035,5.8371,1.0,-1.0,1.0
4800,1.5215,0.368,-1.5969,-7.4148,2.0423,4.4772,1.0,-1.0,1.0
4900,2.1376,0.7141,-1.6739,-7.0318,3.6895,2.6576,1.0,-1.0,1.0
5000,2.0406,0.0709,-2.266,-5.8155,5.8419,1.3312,1.0,-1.0,1.0
5100,1.3523,0.3429,-2.2236,-4.3527,7.8003,1.5299,1.0,-1.0,1.0
5200,0.7173,0.6339,-2.0209,-3.055,9.1626,0.3807,1.0,-1.0,1.0
5300,0.4647,0.2459,-2.5983,-0.5195,9.9431,-0.972,-1.0,-1.0,1.0
5400,0.5764,-0.0197,-2.7025,1.9225,8.7771,-0.9792,-1.0,-1.0,1.0
5500,0.121,0.4431,-2.6494,3.6488,10.568,-0.8356,-1.0,-1.0,1.0
5600,-0.0392,0.4178,-0.4764,4.3934,9.8545,0.3472,-1.0,-1.0,1.0
5700,-0.2547,0.1831,0.255,5.2792,10.2328,-0.7302,-1.0,-1.0,1.0
5800,-0.2161,-0.0925,1.4722,5.1116,13.0939,-1.8292,-1.0,-1.0,1.0
5900,-0.9262,-0.1852,3.9975,3.9217,10.7811,-0.8978,-1.0,-1.0,1.0
6000,-0.405,-0.138,4.2511,1.9297,7.1108,-1.0439,-1.0,-1.0,1.0
6100,0.2742,-0.1226,2.3073,-3.0885,4.4915,0.0646,1.0,-1.0,1.0
6200,-0.0592,-0.2417,1.7456,-5.3151,7.7931,-1.4629,1.0,-1.0,1.0
6300,-0.186,-0.7304,2.3299,-7.0461,7.6327,-1.1612,1.0,-1.0,1.0
6400,0.2587,-0.1431,1.8993,-8.3175,5.8945,-0.6129,1.0,-1.0,1.0
6500,0.0349,-1.3339,2.6281,-8.3821,-0.656,-0.1173,1.0,-1.0,1.0
6600,-0.8668,-1.4847,1.3225,-8.7173,-0.6153,2.885,1.0,-1.0,1.0
6700,-1.7285,-2.5434,0.5289,-8.011,-3.2896,3.1316,1.0,-1.0,1.0
6800,-2.1464,-3.1368,0.1188,-6.6176,-3.4022,5.794,1.0,-1.0,1.0
6900,-3.4264,-4.9511,-0.2537,-1.4078,-6.3255,5.9999,1.0,1.0,1.0
7000,-1.0842,-3.4803,0.2113,1.3982,-7.1156,9.8066,-1.0,1.0,1.0
7100,-0.3357,-2.7446,0.0245,2.3583,-7.6543,6.4045,-1.0,1.0,1.0
7200,-0.5268,-1.3169,0.3997,3.201,-8.5377,6.9767,-1.0,1.0,1.0
7300,-0.927,-1.0749,0.0075,4.8602,-9.086,3.8116,-1.0,1.0,1.0
7400,-0.2284,-0.8178,-0.0629,4.5179,-8.5425,4.4412,-1.0,1.0,1.0
7500,-0.3235,-0.5881,0.1298,5.5713,-8.3055,3.5171,-1.0,1.0,1.0
7600,-0.133,0.0293,-0.0261,5.5258,-7.4771,4.9919,-1.0,1.0,1.0
7700,0.0077,0.2707,-0.1151,5.7174,-8.5186,3.7709,-1.0,1.0,1.0
7800,0.9206,3.675,-0.8926,4.7166,-9.0094,5.1068,-1.0,1.0,1.0
7900,0.6419,2.8389,-0.6368,3.3208,-8.351,6.754,-1.0,1.0,1.0
8000,0.4159,1.7872,-0.0578,-0.0096,-6.8043,7.2281,-1.0,1.0,1.0
8100,0.4253,1.7552,-1.0901,-1.5083,-6.2584,7.7812,1.0,1.0,1.0
8200,0.4293,1.2414,-0.7336,-3.2034,-5.2313,6.0094,1.0,1.0,1.0
8300,0.6081,1.1141,-0.8207,-4.4604,-5.351,5.8466,1.0,1.0,1.0
8400,1.2937,1.4032,-1.323,-5.9759,-4.6471,5.7006,1.0,1.0,1.0
8500,0.7834,0.7173,-1.3286,-6.8857,-3.371,5.0087,1.0,1.0,1.0
8600,0.979,1.0187,-2.0145,-7.5753,-2.648,5.1763,1.0,-1.0,1.0
8700,1.8516,1.2143,-1.8354,-7.8266,-0.0503,4.4676,1.0,-1.0,1.0
8800,2.1274,1.169,-1.8522,-8.023,1.6257,3.1244,1.0,-1.0,1.0
8900,1.1764,0.559,-2.723,-6.3877,4.5346,0.6823,1.0,-1.0,1.0
9000,1.2628,0.1977,-1.4754,-5.2026,5.703,0.146,1.0,-1.0,1.0
9100,-0.312,0.1972,-2.2705,-3.2968,6.505,-0.2442,1.0,-1.0,1.0
9200,0.3933,0.3275,-2.5719,-1.8004,7.6471,0.5986,1.0,-1.0,1.0
9300,-0.5817,0.0056,-1.4226,0.3065,9.4308,-0.4118,-1.0,-1.0,1.0
9400,-0.4088,-0.2838,-2.0784,2.1931,8.2768,0.4908,-1.0,-1.0,1.0
9500,-0.2156,0.3451,-2.0296,3.3375,8.7149,-0.0718,-1.0,-1.0,1.0
9600,-0.5537,0.1828,-1.036,4.7262,7.7764,0.5626,-1.0,-1.0,1.0
9700,-0.1127,0.4085,-0.4525,5.1308,8.6479,0.68,-1.0,-1.0,1.0
9800,0.0983,0.0935,0.0882,4.786,8.6095,0.146,-1.0,-1.0,1.0
9900,0.5332,-0.9118,4.2277,4.197,9.73,0.103,-1.0,-1.0,1.0
10000,-0.66,-0.886,3.5626,1.4293,5.8395,0.486,-1.0,-1.0,1.0
10100,0.3757,-0.9236,3.1512,-3.6607,5.7078,0.7638,1.0,-1.0,1.0
10200,0.4077,-0.5516,1.6193,-6.1675,2.1596,1.0558,1.0,-1.0,1.0
10300,-0.3786,-0.9843,1.4642,-8.09,4.4053,1.2091,1.0,-1.0,1.0
10400,0.0594,-0.5569,1.4813,-8.7939,2.2936,1.3408,1.0,-1.0,1.0
10500,-1.1671,-1.695,1.8682,-8.7508,2.2793,1.8172,1.0,-1.0,1.0
10600,-1.1082,-1.9414,1.4402,-8.0469,-0.5507,4.0606,1.0,-1.0,1.0
10700,-1.2915,-2.3353,0.81,-5.9855,-4.2114,5.5785,1.0,1.0,1.0
10800,-0.303,-0.9987,0.6235,-4.2329,-5.2098,10.3836,1.0,1.0,1.0
10900,-1.7698,-2.1866,0.0192,-3.5937,-5.1667,6.8785,1.0,1.0,1.0
11000,-1.9321,-4.1915,0.2694,0.0886,-6.924,6.8666,1.0,1.0,1.0
11100,-1.5044,-3.2711,0.3448,3.146,-8.1092,8.0756,-1.0,1.0,1.0
11200,-0.7019,-2.0555,0.7727,3.9432,-7.3119,5.0206,-1.0,1.0,1.0
11300,-0.555,-1.6726,0.2324,5.2648,-9.3254,2.7797,-1.0,1.0,1.0
11400,0.1748,-0.6917,0.1316,5.4636,-8.7508,1.9992,-1.0,1.0,1.0
11500,0.0221,0.1258,0.332,5.0494,-8.746,3.2824,-1.0,1.0,1.0
11600,-0.0474,0.2164,-0.1204,5.7964,-8.2696,2.557,-1.0,1.0,1.0
11700,1.1167,2.7566,-0.9475,4.9105,-9.6007,6.0741,-1.0,1.0,1.0
11800,1.0517,4.9463,-1.2524,5.1068,-10.0724,4.051,-1.0,1.0,1.0
11900,0.9108,2.8986,-0.8884,-0.6225,-6.8738,4.2162,1.0,1.0,1.0
12000,0.9987,2.0989,-0.8892,-3.1532,-5.9328,5.5641,1.0,1.0,1.0
12100,0.3469,0.9446,-0.3691,-5.8538,-4.6926,3.8666,1.0,1.0,1.0
12200,0.7989,1.0949,-0.5172,-6.6224,-4.2425,4.7956,1.0,1.0,1.0
12300,1.0232,1.1239,-1.1365,-6.8929,-4.5657,5.375,1.0,1.0,1.0
12400,2.0528,1.7672,-2.3974,-7.7405,-2.6624,3.7062,1.0,1.0,1.0
12500,1.1197,1.1727,-2.4717,-8.442,0.6823,2.8874,1.0,-1.0,1.0
12600,1.0776,0.7967,-1.9097,-8.6718,4.367,0.4741,1.0,-1.0,1.0
12700,1.3598,1.1458,-2.319,-7.865,4.7333,1.0056,1.0,-1.0,1.0
12800,0.8703,0.2801,-2.3321,-6.0693,5.8706,-0.3687,1.0,-1.0,1.0
12900,0.3176,-0.2356,-2.4363,-4.13,6.4236,-2.1404,1.0,-1.0,1.0
13000,-0.9678,-0.7661,-3.3492,-0.7326,4.9895,-0.1676,1.0,-1.0,1.0
13100,-0.7285,-1.4621,-3.0379,0.5243,9.9647,1.5969,-1.0,-1.0,1.0
13200,0.1039,0.6528,-2.0725,2.5259,6.7086,2.2625,-1.0,-1.0,1.0
13300,-0.0485,0.7759,-2.4149,4.0749,8.6598,-0.4118,-1.0,-1.0,1.0
13400,-0.2204,1.02,-0.7059,5.454,7.7476,-0.1389,-1.0,-1.0,1.0
13500,0.1418,0.2025,0.2174,4.47,11.7172,0.6033,-1.0,-1.0,1.0
13600,0.2321,0.0109,2.873,3.2417,17.2406,-0.3855,-1.0,-1.0,1.0
13700,1.0946,-0.7799,4.7537,0.2514,11.7196,2.4565,-1.0,-1.0,1.0
13800,0.2531,-0.1673,3.2013,-4.0462,11.6837,1.0463,1.0,-1.0,1.0
13900,-0.2435,-0.1524,2.3305,-6.1315,7.92,1.2713,1.0,-1.0,1.0
14000,0.0192,-0.5521,1.4493,-7.3478,4.2329,0.5267,1.0,-1.0,1.0
14100,0.2976,-0.7493,1.3403,-8.2097,2.5666,0.7135,1.0,-1.0,1.0
14200,-0.1282,-0.5529,1.1362,-8.5593,4.3622,2.5618,1.0,-1.0,1.0
14300,-1.4626,-1.8311,1.9468,-8.2983,2.1691,2.2482,1.0,-1.0,1.0
14400,-1.1109,-2.0294,2.2332,-7.5034,-0.7925,4.1204,1.0,-1.0,1.0
14500,-2.0781,-2.4392,1.0824,-5.6192,-3.8786,5.3295,1.0,1.0,1.0
14600,-2.3438,-3.7446,0.4482,-2.557,-6.8761,6.2465,1.0,1.0,1.0
14700,-1.684,-3.7696,0.4714,0.9864,-7.6758,8.5665,1.0,1.0,1.0
14800,-0.5065,-2.157,0.0632,1.6568,-8.0876,7.015,-1.0,1.0,1.0
14900,0.1407,-2.2404,0.506,2.7342,-7.118,6.6224,-1.0,1.0,1.0
15000,-0.3198,-0.9068,0.6872,4.2066,-7.4819,5.9999,-1.0,1.0,1.0
15100,0.2894,-0.2814,0.4191,4.4724,-8.2815,3.9289,-1.0,1.0,1.0
15200,0.522,-0.1759,0.2832,5.7006,-8.8657,3.7637,-1.0,1.0,1.0
15300,-0.0141,0.0602,-0.3456,5.6431,-9.0932,6.1627,-1.0,1.0,1.0
15400,1.602,3.7819,-1.602,5.035,-9.2919,8.339,-1.0,1.0,1.0
15500,0.8985,3.4675,-0.7994,1.834,-6.347,6.1555,-1.0,1.0,1.0
15600,0.5625,1.9351,-1.2303,-1.4437,-5.7485,6.6343,1.0,1.0,1.0
15700,0.813,1.8879,-0.939,-3.6248,-5.9424,5.8802,1.0,1.0,1.0
15800,0.7384,1.4914,-1.0371,-5.521,-3.7182,6.8474,1.0,1.0,1.0
15900,0.3317,1.113,-0.6235,-6.5003,-4.5777,4.9416,1.0,1.0,1.0
16000,0.963,1.4037,-1.1754,-7.3406,-3.9504,3.8235,1.0,1.0,1.0
16100,1.2092,1.1916,-1.4064,-8.4515,-1.8004,3.4165,1.0,-1.0,1.0
16200,0.9587,1.3097,-2.6585,-7.999,0.4956,2.7677,1.0,-1.0,1.0
16300,0.5945,0.9694,-3.1837,-7.2329,6.2249,-1.0606,1.0,-1.0,1.0
16400,0.1098,0.1649,-1.4623,-5.9927,7.4436,-1.5395,1.0,-1.0,1.0
16500,0.3683,0.2462,-0.959,-4.7764,7.9464,-0.8332,1.0,-1.0,1.0
16600,0.4666,0.756,-1.7491,-3.1867,8.5281,-0.8068,1.0,-1.0,-1.0
16700,-0.9284,0.3664,-2.2314,-0.2753,8.1499,-2.5881,0.3851,-1.0,1.0
16800,-1.2409,-0.1865,-2.072,1.3336,9.1315,0.0982,-1.0,-1.0,1.0
16900,0.2014,0.2348,-1.7768,2.4086,10.1203,-0.7207,-1.0,-1.0,1.0
17000,-0.2294,0.6587,-1.2119,4.1108,8.6574,-1.3551,-1.0,-1.0,1.0
17100,-0.0088,0.2787,-0.8972,4.9297,12.9694,0.012,-1.0,-1.0,1.0
17200,0.06,0.1588,0.3208,4.7645,12.5049,-0.0551,-1.0,-1.0,1.0
17300,0.263,-0.2958,2.5905,4.2162,13.3165,-0.5315,-1.0,-1.0,1.0
17400,1.1852,0.3187,5.1616,1.4413,12.3206,2.0183,-1.0,-1.0,1.0
17500,0.4319,-0.8244,2.9322,-3.2441,5.9855,-0.2322,1.0,-1.0,1.0
17600,0.2174,-0.9662,1.6014,-6.4069,8.9352,1.573,1.0,-1.0,1.0
17700,-0.7029,-1.141,2.2298,-7.5513,7.9871,0.8356,1.0,-1.0,1.0
17800,-0.5953,-1.4389,1.877,-7.7835,4.9129,1.1205,1.0,-1.0,1.0
17900,-0.1639,-1.7981,2.5026,-8.1355,2.5091,1.9225,1.0,-1.0,1.0
18000,-0.5734,-1.8916,1.5599,-7.4555,-1.8818,5.7365,1.0,-1.0,1.0
18100,-1.659,-1.8445,0.7783,-5.545,-2.9233,7.1227,1.0,-1.0,1.0
18200,-1.5705,-2.469,0.0437,-3.6847,-5.2481,6.5218,1.0,1.0,1.0
18300,-0.9382,-2.031,-0.2435,-1.5993,-4.695,8.8154,1.0,1.0,1.0
18400,-0.5692,-1.9859,-0.3683,-0.3903,-5.3941,8.9615,1.0,1.0,1.0
18500,-0.5702,-1.8453,-0.5191,1.4509,-5.9783,9.3374,-1.0,1.0,1.0
18600,-0.4738,-1.6902,-0.2518,2.3822,-5.5067,8.5593,-1.0,1.0,1.0
18700,-0.0911,-1.1498,-0.1183,3.5793,-6.1866,7.6088,-1.0,1.0,1.0
18800,-0.0706,-0.5601,-0.0938,4.3311,-7.0892,7.4148,-1.0,1.0,1.0
18900,-0.2635,-0.5865,-0.0538,4.4532,-6.4955,7.4124,-1.0,1.0,1.0
19000,-0.247,-0.5636,0.0448,4.8483,-6.122,7.197,-1.0,1.0,1.0
19100,-0.1162,-0.6491,-0.1372,4.3694,-5.6216,9.0213,-1.0,1.0,1.0
19200,-0.1857,0.3824,-0.0397,5.2912,-6.1435,7.7381,-1.0,1.0,1.0
19300,0.3307,3.617,0.1087,4.6591,-6.9911,9.5577,-1.0,1.0,1.0
19400,0.5036,3.3476,-1.182,2.071,-6.3375,7.8889,-1.0,1.0,1.0
19500,0.8831,1.8807,-0.8492,-1.9106,-5.0685,7.3694,1.0,1.0,1.0
19600,1.2894,2.3529,-0.6664,-3.8858,-5.2433,7.5106,1.0,1.0,1.0
19700,1.3288,1.7749,-0.9899,-5.691,-3.711,7.659,1.0,1.0,1.0
19800,0.2433,0.9713,-0.5209,-6.9073,-2.6815,8.3414,1.0,-1.0,1.0
19900,0.0789,0.2718,-0.3904,-7.434,-1.743,5.8993,1.0,-1.0,1.0
20000,0.073,0.0621,-0.8972,-7.1036,-1.8196,6.8929,1.0,-1.0,1.0
20100,0.9726,-0.4751,-1.7776,-7.7452,-0.2298,5.3774,1.0,-1.0,1.0
20200,-1.448,0.4277,-0.5596,-7.5082,2.9832,6.2082,1.0,-1.0,1.0
20300,0.5129,-1.6862,-0.8471,-5.9903,-1.6137,5.5138,1.0,-1.0,1.0
20400,-0.3166,-1.3528,0.7253,-3.9863,3.0406,11.0133,1.0,-1.0,1.0
20500,-0.6126,-0.5041,-0.2995,-3.8188,1.0534,10.4579,1.0,-1.0,1.0
20600,0.3986,-0.0783,-0.4181,-4.197,0.1532,7.9128,1.0,-1.0,1.0
20700,0.316,0.7975,0.0797,-3.8523,0.5674,9.153,1.0,-1.0,1.0
20800,0.6824,0.4026,-0.5431,-5.114,2.5833,8.2049,1.0,-1.0,1.0
