timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
6500,-3.8216,0.4818,4.4867,0.0024,15.3875,-0.1245,-1.0,-1.0,1.0
6600,-2.5612,0.0197,2.38,-3.6105,8.5401,2.0375,1.0,-1.0,1.0
6700,-0.8042,-0.1671,1.7243,-3.5841,5.3774,3.1292,1.0,-1.0,1.0
6800,-0.7133,-0.6781,0.7679,-4.8961,5.296,4.4365,1.0,-1.0,1.0
6900,0.2915,0.1721,0.8489,-5.1499,5.5378,6.845,1.0,-1.0,1.0
7000,-0.0136,0.1372,0.5409,-4.9009,2.3248,7.0318,1.0,-1.0,1.0
7100,-1.703,-0.6195,0.8591,-5.3822,2.5881,7.683,1.0,-1.0,1.0
7200,-3.9903,-3.3425,-0.5257,-2.7773,-0.9457,9.153,1.0,-1.0,1.0
7300,-4.4774,-3.622,-0.9665,1.3216,-4.5873,9.6917,-1.0,1.0,1.0
7400,-2.2058,-0.9414,-0.1452,3.1101,-7.865,7.6902,-1.0,1.0,1.0
7500,-0.9534,-2.8845,0.4016,3.3016,-8.0445,4.7525,-1.0,1.0,1.0
7600,-0.7655,-2.4102,-0.3174,4.7118,-8.4491,4.7166,-1.0,1.0,1.0
7700,0.6931,-1.0,0.4426,5.1571,-8.272,2.7366,-1.0,1.0,1.0
7800,0.7722,-0.0951,0.721,6.7732,-9.2201,3.5099,-1.0,1.0,1.0
7900,1.5511,0.4533,-0.2278,7.1084,-6.4596,2.8419,-1.0,1.0,1.0
8000,1.0443,0.1553,-0.4104,7.422,-6.031,4.0917,-1.0,1.0,1.0
8100,-0.3429,-0.3003,-0.5041,6.1651,-5.4013,4.9775,-1.0,1.0,1.0
8200,0.4056,0.5617,-0.1306,5.9903,-5.6695,5.5929,-1.0,1.0,1.0
8300,-1.3288,0.6638,1.2718,6.9456,-5.9209,8.272,-1.0,1.0,1.0
8400,1.149,4.5661,1.0363,5.9568,-4.9057,9.4571,-1.0,1.0,1.0
8500,0.8452,2.983,-0.0123,1.3479,-3.8188,6.2369,-1.0,1.0,1.0
8600,0.7464,1.1034,-0.2936,-2.0638,-1.0558,7.4962,1.0,-1.0,1.0
8700,1.3374,1.7858,0.2028,-2.387,-0.5698,9.5337,1.0,-1.0,1.0
8800,0.64,0.5055,-0.0115,-3.3471,0.3831,9.6079,1.0,-1.0,1.0
8900,0.4173,0.0336,-0.3243,-3.8618,0.9768,8.2648,1.0,-1.0,1.0
9000,0.1908,0.2888,0.1639,-3.8427,-0.4166,8.5736,1.0,-1.0,1.0
9100,1.1181,0.599,-0.0687,-3.4261,0.9074,11.3772,1.0,-1.0,1.0
9200,3.197,1.2953,-1.4538,-4.0342,3.0071,6.8283,1.0,-1.0,1.0
9300,2.6356,1.1935,-0.785,-4.2329,5.8586,6.0286,1.0,-1.0,1.0
9400,2.9876,0.9214,-0.0557,-4.3503,5.8562,3.9145,1.0,-1.0,1.0
9500,0.6475,0.0909,-0.5878,-3.8571,7.5034,3.395,1.0,-1.0,1.0
9600,0.9878,0.2926,-1.2441,-3.0406,8.6502,0.5794,1.0,-1.0,1.0
9700,-0.2403,-0.0655,-2.998,-0.589,8.0134,2.162,0.9571,-1.0,1.0
9800,0.4919,0.1162,-1.7856,0.2203,11.7483,1.5945,-1.0,-1.0,1.0
9900,-0.3683,-0.5574,-0.8732,2.2314,9.7755,2.5618,-1.0,-1.0,1.0
10000,0.2614,0.2054,-0.2246,3.2322,9.7707,2.9473,-1.0,-1.0,1.0
10100,0.4959,0.247,-0.3818,4.1108,7.616,2.3296,-1.0,-1.0,1.0
10200,0.1071,0.1623,-0.3581,3.2202,9.7731,2.3224,-1.0,-1.0,1.0
10300,0.0586,0.1567,0.0655,3.6871,11.722,3.45,-1.0,-1.0,1.0
10400,-1.5681,0.1639,3.0803,1.8172,12.3708,3.2537,-1.0,-1.0,1.0
10500,0.202,0.4365,2.298,0.1556,13.4339,4.6974,-1.0,-1.0,1.0
10600,-0.7842,0.1474,2.0222,-1.5754,8.1738,2.8659,1.0,-1.0,1.0
10700,-0.6723,-0.4138,1.4591,-3.0143,7.1204,4.3287,1.0,-1.0,1.0
10800,0.0863,0.0013,1.1229,-4.0486,6.5529,4.561,1.0,-1.0,1.0
10900,-1.1572,-0.7946,0.9297,-5.8251,6.4859,3.5458,1.0,-1.0,1.0
11000,-3.2111,-1.2921,0.4141,-3.8738,2.7581,7.8554,1.0,-1.0,1.0
11100,-2.5495,-0.7434,0.0107,-3.1388,-0.4573,9.3637,1.0,-1.0,1.0
11200,-2.7296,-1.6779,-0.3336,-1.506,-3.9552,8.6766,1.0,1.0,1.0
11300,-1.1746,-0.8108,-0.2942,-0.2442,-5.1451,9.4427,-1.0,1.0,1.0
11400,-1.2111,-0.6795,-0.4008,0.0622,-5.6312,6.9767,-1.0,1.0,1.0
11500,-1.6289,-1.7043,-0.0669,0.8906,-7.5657,5.7006,-1.0,1.0,1.0
11600,-1.6457,-1.5322,0.4234,2.7461,-8.1546,4.877,-1.0,1.0,1.0
11700,-0.9134,-2.3121,0.8503,3.8235,-7.8195,2.7749,-1.0,1.0,1.0
11800,0.9747,-1.3795,2.0296,6.8642,-10.6949,8.0756,-1.0,1.0,1.0
11900,-0.0197,-0.4029,0.2731,6.6846,-6.1603,4.3479,-1.0,1.0,1.0
12000,0.3925,0.02,-0.2462,6.9336,-7.3071,4.3096,-1.0,1.0,1.0
12100,1.1916,-0.0139,-0.1985,6.7588,-6.6319,4.3239,-1.0,1.0,1.0
12200,0.0645,0.2084,0.2566,6.3901,-5.612,5.964,-1.0,1.0,1.0
12300,-0.5606,0.9238,0.3285,6.5242,-6.6583,6.4859,-1.0,1.0,1.0
12400,1.3979,3.6505,0.6297,5.4109,-3.8882,8.6933,-1.0,1.0,1.0
12500,0.4186,2.2468,0.1212,2.8563,-3.1077,8.9519,-1.0,1.0,1.0
12600,0.251,1.392,0.0975,1.4605,-3.6344,10.4483,-1.0,1.0,1.0
12700,1.1119,1.6886,-0.0914,-0.6345,-3.3495,9.0285,-1.0,1.0,1.0
12800,2.0214,2.6041,-0.0053,-1.0223,-4.5849,11.7986,1.0,1.0,1.0
12900,1.8119,0.9721,-1.34,-4.0989,-1.7933,7.6447,1.0,-1.0,1.0
13000,1.5839,0.8825,-0.6939,-4.2162,1.0511,11.0708,1.0,-1.0,1.0
13100,0.3645,0.1932,-0.8508,-5.0302,0.6776,7.8889,1.0,-1.0,1.0
13200,1.2798,0.3158,-0.9182,-4.8028,3.1484,7.4651,1.0,-1.0,1.0
13300,2.9655,1.3552,-1.2489,-4.7118,5.4636,3.2801,1.0,-1.0,1.0
13400,0.2382,-0.1058,-0.8577,-4.1827,7.7524,2.8491,1.0,-1.0,1.0
13500,1.9548,0.8263,-0.8327,-2.9975,6.8738,0.498,1.0,-1.0,1.0
13600,1.1469,0.6043,-1.3211,-2.0351,7.8841,0.4501,1.0,-1.0,1.0
13700,0.9832,0.615,-2.2684,-0.2107,7.525,-0.1221,-1.0,-1.0,-1.0
13800,0.3776,0.3118,-1.7166,1.0415,9.6893,-1.0487,-1.0,-1.0,-1.0
13900,-0.0778,0.3163,-0.8452,2.5211,10.2831,-1.3503,-1.0,-1.0,-1.0
14000,0.0464,0.3336,-0.4799,2.466,10.7667,-2.0518,-1.0,-1.0,-1.0
14100,-0.0029,0.1383,-0.1175,3.055,9.4882,-1.1061,-1.0,-1.0,-1.0
