timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
15500,0.9161,5.8662,-0.9329,5.4947,-7.6974,9.8833,-1.0,1.0,1.0
15600,-0.5167,2.2577,-0.5748,1.0247,-8.5377,4.3263,1.0,1.0,1.0
15700,0.3275,1.4354,-0.5628,-1.9656,-6.8163,2.9664,1.0,1.0,1.0
15800,0.2886,0.7661,-0.4527,-3.4572,-7.0629,4.0294,1.0,1.0,1.0
15900,0.4655,1.0541,-0.5982,-4.7142,-7.5465,6.2991,1.0,1.0,1.0
16000,0.9499,1.6369,-1.1802,-5.9616,-5.0302,5.9209,1.0,1.0,1.0
16100,1.9859,2.173,-0.9878,-7.0988,-4.142,6.4524,1.0,1.0,1.0
16200,0.7389,0.6843,-0.4565,-8.5641,-2.8515,3.7709,1.0,1.0,1.0
16300,0.5777,0.7125,-0.5233,-9.0405,-1.9992,3.1915,1.0,-1.0,1.0
16400,0.8463,0.8966,-1.206,-8.8346,-2.162,3.0071,1.0,-1.0,1.0
16500,1.0078,0.9499,-1.744,-8.9783,-0.6991,2.6576,1.0,-1.0,1.0
16600,0.9478,0.5415,-1.5583,-8.2648,0.7039,0.2586,1.0,-1.0,1.0
16700,1.3299,0.9052,-2.8168,-7.4148,3.8834,-0.1341,1.0,-1.0,1.0
16800,1.247,1.1167,-2.7683,-5.873,8.8466,-3.4237,1.0,-1.0,-1.0
16900,2.3073,0.9822,-2.6257,-3.1005,3.8978,-3.5698,1.0,-1.0,-1.0
17000,0.7213,0.9425,-2.4992,-0.5507,5.0374,-5.0182,1.0,-1.0,-1.0
17100,0.8982,1.2135,-1.4362,1.7095,5.442,-4.8315,-1.0,-1.0,-1.0
17200,-0.0735,1.1884,-1.3062,3.1723,7.1706,-6.6128,-1.0,-1.0,-1.0
17300,0.0224,0.3816,-1.9827,4.5179,6.6367,-7.2975,-1.0,-1.0,-1.0
17400,-0.4149,-0.5798,-0.7658,4.379,8.011,-5.193,-1.0,-1.0,-1.0
17500,-1.1866,-0.3269,-0.6305,4.3886,6.7636,-3.4237,-1.0,-1.0,-1.0
17600,-0.1428,0.7975,-0.388,4.446,9.0357,-6.0094,-1.0,-1.0,-1.0
17700,-0.4167,0.1274,0.4189,5.0302,8.485,-6.6702,-1.0,-1.0,-1.0
17800,-1.2593,-1.4314,4.1315,3.0526,15.2295,-9.086,-1.0,-1.0,-1.0
17900,-1.87,-5.1579,7.4644,14.0085,-3.8307,-12.785,1.0,-1.0,-1.0
18000,2.3883,-1.0038,2.5828,-5.1691,0.4621,0.7326,1.0,-1.0,-1.0
18100,0.8932,-0.1729,0.5873,-8.8561,-0.6943,2.66,1.0,-1.0,-1.0
18200,-0.0855,-0.6467,0.2513,-9.0285,2.4708,-1.4629,1.0,-1.0,-1.0
18300,-0.1769,-0.3837,0.3986,-9.1698,2.6121,-1.1732,1.0,-1.0,-1.0
18400,-0.2273,-0.154,0.21,-9.1028,3.0837,-1.8938,1.0,-1.0,-1.0
18500,-1.3296,-1.2521,-0.0871,-9.0237,1.7382,-1.1229,1.0,-1.0,-1.0
18600,-6.1063,-4.7857,-0.1681,-7.1275,0.2682,3.9409,1.0,-1.0,1.0
18700,-3.8602,-3.9476,-0.1066,-5.0973,-2.0446,7.829,1.0,-1.0,1.0
18800,-1.6803,-0.8985,0.1103,-4.1587,-4.6088,7.7931,1.0,-1.0,1.0
18900,-0.1026,0.6939,0.1905,-4.1611,-4.8267,7.0222,1.0,1.0,1.0
19000,-0.4511,-0.2494,0.1559,-3.9145,-4.604,5.7892,1.0,-0.8129,1.0
19100,-0.6009,-1.5447,0.1058,-3.1484,-4.2784,8.26,1.0,1.0,1.0
19200,-2.2998,-3.2447,0.287,-0.4477,-5.2361,7.8314,1.0,1.0,1.0
19300,-1.8389,-4.253,-0.3818,2.7964,-6.9168,9.5361,-1.0,1.0,1.0
19400,-1.0973,-1.8,0.121,3.2968,-7.9559,8.9543,-1.0,1.0,1.0
19500,-0.4778,-0.4397,0.1399,3.8547,-8.6024,6.1411,-1.0,1.0,1.0
19600,-0.3653,0.0045,0.3184,4.2353,-7.0294,4.0797,-1.0,1.0,1.0
19700,0.494,-0.0514,-0.2185,5.1691,-8.0996,3.7757,-1.0,1.0,1.0
19800,1.2023,0.6312,-0.6137,4.7262,-8.9783,7.4699,-1.0,1.0,1.0
19900,3.6457,4.775,-0.2835,2.8587,-6.9575,8.995,-1.0,1.0,1.0
20000,1.3195,3.3167,0.4053,0.2466,-4.9488,7.0413,1.0,1.0,1.0
20100,0.858,2.1392,-0.0621,-2.8419,-3.5147,9.8881,1.0,1.0,1.0
20200,1.1735,1.7792,-0.3683,-4.9249,-1.2689,8.1355,1.0,-1.0,1.0
20300,-0.6371,-0.025,-0.3936,-6.3087,0.0575,7.4005,1.0,-1.0,1.0
20400,0.0879,0.4565,-0.1511,-6.505,-0.5746,5.9783,1.0,-1.0,1.0
20500,-0.0743,0.3741,-0.0163,-7.0916,0.4717,6.1483,1.0,-1.0,1.0
20600,-0.6741,-0.4445,-0.0967,-7.1204,-0.3112,6.8139,1.0,-1.0,1.0
20700,-0.3784,-0.0029,-0.0733,-7.695,0.1556,9.0812,1.0,-1.0,1.0
20800,-0.5031,-3.4635,0.9212,-3.735,-0.8068,9.8521,1.0,-1.0,1.0
20900,-3.0124,-0.0911,-0.7264,-3.9792,1.9321,7.8602,1.0,-1.0,1.0
21000,1.1005,0.0687,-1.0227,-3.6033,-0.7398,5.8658,1.0,-1.0,1.0
21100,0.7186,-1.1434,-2.1546,-3.4093,-0.644,10.4962,1.0,-1.0,1.0
21200,-0.4541,-0.9934,-0.3168,-1.9345,2.5283,13.1849,1.0,-1.0,1.0
