timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
6400,-2.1861,-1.3558,-0.149,6.5912,5.9711,7.7644,-1.0,-1.0,1.0
6500,-1.0227,-0.3976,-0.5542,6.8378,2.2194,7.1108,-1.0,-1.0,1.0
6600,-2.2841,-0.4644,-0.2825,6.7756,0.6919,5.1284,-1.0,-1.0,1.0
6700,-2.2255,-0.4434,-0.4301,7.4484,-0.5962,4.9249,-1.0,1.0,1.0
6800,-2.5791,0.214,0.1431,6.754,-2.5259,4.2306,-1.0,1.0,1.0
6900,-2.5111,0.2737,-0.283,7.4962,-3.6895,4.6759,-1.0,1.0,1.0
7000,-1.7536,0.5431,-0.3661,6.79,-5.1667,2.7605,-1.0,1.0,1.0
7100,-1.3547,0.3986,-0.5484,7.1132,-6.6607,3.6823,-1.0,1.0,1.0
7200,-0.7205,1.6009,-1.4416,6.6487,-8.0469,4.9201,-1.0,1.0,1.0
7300,-1.1522,0.8591,-0.5385,4.5538,-7.7716,3.0454,-1.0,1.0,1.0
7400,0.2108,1.7014,-0.9252,4.1946,-9.0094,3.9217,-1.0,1.0,1.0
7500,1.5647,2.9639,-1.6395,1.1061,-6.9216,6.2489,-1.0,1.0,1.0
7600,1.6411,2.6702,-1.4362,-1.403,-5.0206,7.5848,1.0,1.0,1.0
7700,2.6897,1.2465,-1.3334,-3.0885,-5.5019,8.6622,1.0,1.0,1.0
7800,-0.2545,0.4487,-0.502,-4.9608,-2.6552,8.7005,1.0,1.0,1.0
7900,1.5756,0.7618,-0.2848,-5.0446,-2.5355,10.5081,1.0,1.0,1.0
8000,2.8165,0.1828,-0.7887,-6.1507,-1.0941,6.7109,1.0,-1.0,1.0
8100,1.3667,-1.3339,-1.8378,-5.6455,0.9146,4.8698,1.0,-1.0,1.0
8200,0.7048,-1.2057,-0.7533,-3.8116,5.8778,8.0709,1.0,-1.0,1.0
8300,0.3467,-0.9795,-0.5489,-3.1699,4.877,5.6599,1.0,-1.0,1.0
8400,0.8263,-1.4629,-1.0656,-1.0941,6.2201,6.7229,-1.0,-1.0,1.0
8500,0.1303,-1.8996,-0.8548,1.4078,6.3949,7.446,-1.0,-1.0,1.0
8600,-1.3137,-1.3739,-0.5953,3.2106,3.7948,6.4117,-1.0,-1.0,1.0
8700,-0.8159,-1.1775,-1.4312,5.4516,3.1412,7.1347,-1.0,-1.0,1.0
8800,-1.1714,-0.9292,-0.3525,6.8426,4.8411,7.8506,-1.0,-1.0,1.0
8900,-1.542,-1.4735,-0.6177,7.3095,1.3264,7.6686,-1.0,-1.0,1.0
9000,-0.6611,-0.336,-0.4077,6.9025,1.3096,6.3255,-1.0,-1.0,1.0
