timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
14100,1.7283,1.1429,-0.2899,5.7748,1.6879,7.501,-1.0,-1.0,1.0
14200,2.2242,1.676,-0.4021,6.1842,2.0399,8.77,-1.0,-1.0,1.0
14300,2.318,1.9811,-0.3608,4.288,4.7094,7.9679,-1.0,-1.0,1.0
14400,-0.3285,0.9891,0.0045,2.6049,5.9735,6.778,-1.0,-1.0,1.0
14500,-1.4999,0.7173,0.0658,1.7957,5.4875,6.3542,-1.0,-1.0,1.0
14600,-0.0957,0.7282,-0.0874,1.7047,3.4788,8.7388,-1.0,-1.0,1.0
14700,-0.7282,1.1522,-0.0719,0.2634,3.6703,10.6398,-1.0,-1.0,1.0
14800,-2.2415,0.5169,0.6808,-0.3903,2.2194,9.2129,-1.0,-1.0,1.0
14900,-1.6974,0.6262,0.9785,-0.261,-1.7621,9.5864,-1.0,-1.0,1.0
15000,-1.4669,0.0706,0.4695,-1.1133,-2.7677,8.2648,0.3851,1.0,1.0
15100,-1.3323,0.0072,-0.1527,-0.6656,-4.8914,9.0812,1.0,1.0,1.0
15200,-1.6729,-0.5228,-0.0192,-1.2019,-4.549,8.6,1.0,1.0,1.0
15300,-1.8103,-0.5713,0.8489,-0.5459,-5.4971,6.857,-1.0,1.0,1.0
15400,-1.1554,-0.7317,1.5836,1.5754,-8.2384,3.8738,-1.0,1.0,1.0
15500,-0.8945,-1.2153,1.5551,2.7845,-7.9464,4.391,-1.0,1.0,1.0
15600,-0.1524,-0.9443,1.2734,5.2888,-8.7436,4.9488,-1.0,1.0,1.0
15700,0.8148,-0.6009,0.8481,6.5122,-8.3462,3.6919,-1.0,1.0,1.0
15800,1.2686,-0.5841,0.8892,6.1435,-6.1603,4.4197,-1.0,1.0,1.0
15900,0.1817,-1.2143,0.8178,7.6255,-4.7645,3.6559,-1.0,1.0,1.0
16000,0.7735,-0.0003,0.1708,7.7309,-4.7645,3.7254,-1.0,1.0,1.0
16100,2.3283,1.3731,-0.1793,7.6926,-4.6998,4.5873,-1.0,1.0,1.0
16200,2.129,0.7152,0.2867,6.2153,-1.9968,7.604,-1.0,0.7143,1.0
16300,1.3592,0.639,0.4735,6.7349,-0.4238,7.6519,-1.0,-1.0,1.0
16400,1.6968,1.0176,-0.1005,5.7413,0.3879,7.2879,-1.0,-1.0,1.0
16500,1.7126,0.8855,0.1311,4.9775,2.2529,8.3845,-1.0,-1.0,1.0
16600,1.1708,0.8636,0.0557,4.9656,2.9425,9.1889,-1.0,-1.0,1.0
16700,0.5201,0.8103,-0.1271,3.9983,4.2521,9.1099,-1.0,-1.0,1.0
16800,-0.1945,1.0056,-0.296,3.6775,4.8219,5.7365,-1.0,-1.0,1.0
16900,0.1609,1.4056,-0.2158,2.5714,5.4516,6.9839,-1.0,-1.0,1.0
17000,0.2547,1.6952,-0.2832,1.4844,4.7836,9.663,-1.0,-1.0,1.0
17100,-0.8839,1.9052,0.3003,0.1891,4.0438,11.4132,-1.0,-1.0,1.0
17200,-2.2679,1.0664,0.6403,-1.6568,3.4907,9.5696,-1.0,-1.0,1.0
17300,-1.8319,1.2545,0.83,-2.229,0.0455,8.3677,1.0,-1.0,1.0
17400,-1.8772,1.0453,0.8471,-3.0239,-1.8771,7.3502,1.0,1.0,1.0
17500,-0.8556,0.5191,0.7861,-4.3407,-2.873,6.7109,1.0,1.0,1.0
17600,-0.1308,0.5649,1.1266,-4.2353,-4.0007,8.6263,1.0,1.0,1.0
17700,0.0021,-0.2686,1.2025,-3.3184,-5.2672,5.8706,1.0,1.0,1.0
17800,-0.0139,-1.4091,0.9281,-2.2793,-5.3199,6.8235,1.0,1.0,1.0
17900,0.1495,-1.7032,1.1303,-0.6416,-5.6,10.6279,1.0,1.0,1.0
18000,0.3688,-1.3531,0.7565,1.8507,-6.2513,10.0509,-1.0,1.0,1.0
18100,0.728,-1.202,0.6094,2.9018,-4.1013,9.2727,-1.0,1.0,1.0
18200,0.0541,-1.1301,0.5508,4.5993,-3.8595,9.5481,-1.0,1.0,1.0
18300,-1.0299,-1.4901,0.1079,6.1315,-4.2497,9.3709,-1.0,1.0,1.0
18400,-0.0434,-0.9633,0.0645,7.3622,-4.9656,7.0844,-1.0,1.0,1.0
18500,-0.4077,-2.0763,-0.4327,8.4898,-4.9895,5.545,-1.0,1.0,1.0
18600,-0.7866,-1.8287,-0.845,8.4731,-4.8171,4.9775,-1.0,1.0,1.0
18700,2.2876,1.5196,-0.4946,7.1275,-4.118,3.8116,-1.0,1.0,1.0
18800,1.0706,0.2153,0.064,6.8929,-3.5841,5.9663,-1.0,1.0,1.0
18900,1.3603,0.3608,-0.0258,7.2664,-2.8587,6.6271,-1.0,1.0,1.0
19000,3.3409,1.5338,-0.555,6.8929,-0.7111,7.3478,-1.0,-1.0,1.0
19100,2.9806,1.259,-0.4567,5.6288,1.4054,7.4819,-1.0,-1.0,1.0
19200,2.841,1.6936,-0.2507,5.1284,2.5522,9.3877,-1.0,-1.0,1.0
19300,1.7925,1.4701,-0.2233,3.1508,5.2122,7.6064,-1.0,-1.0,1.0
19400,1.6374,1.2383,-0.1977,2.7916,5.7581,7.2903,-1.0,-1.0,1.0
19500,0.2467,0.8916,0.2633,2.0039,5.8395,7.3622,-1.0,-1.0,1.0
19600,-0.7101,0.7914,0.6094,1.2186,5.7988,8.011,-1.0,-1.0,1.0
19700,-0.996,0.882,0.7152,0.249,5.1834,8.6957,-1.0,-1.0,1.0
19800,-2.577,0.6243,1.0773,-0.893,3.8355,8.7388,-1.0,-1.0,1.0
19900,-2.6923,0.648,1.3715,-1.8052,1.561,9.7492,1.0,-1.0,1.0
20000,-2.2799,0.8575,1.137,-2.7629,-0.419,9.0094,1.0,-1.0,1.0
20100,-2.3992,0.6289,0.8489,-4.1899,-1.8914,8.3198,1.0,1.0,1.0
20200,-1.4999,0.2825,0.6057,-4.0989,-4.1827,6.8307,1.0,1.0,1.0
20300,-1.2063,-0.6462,1.1548,-3.4069,-5.1882,6.7397,1.0,1.0,1.0
20400,-1.0368,-0.9502,1.5569,-0.996,-7.4938,6.2345,1.0,1.0,1.0
20500,-0.8998,-1.1703,1.1237,0.7829,-8.2432,4.7716,-1.0,1.0,1.0
20600,-0.8196,-1.1282,1.2361,1.8076,-8.1235,4.4963,-1.0,1.0,1.0
20700,-0.5137,-1.0381,1.3086,3.7517,-7.9511,3.5626,-1.0,1.0,1.0
20800,-0.6035,-1.5753,0.579,4.5945,-8.1307,3.2585,-1.0,1.0,1.0
20900,0.6001,-1.2292,0.736,4.9847,-6.6942,0.7374,-1.0,1.0,1.0
21000,2.4834,0.1018,0.1239,5.6743,-6.9216,5.0733,-1.0,1.0,1.0
21100,1.8562,0.0533,0.6576,5.4444,-5.7748,6.4691,-1.0,1.0,1.0
21200,2.5239,0.9305,0.0799,5.8011,-6.031,9.7588,-1.0,1.0,1.0
21300,2.9585,1.4693,-0.6094,4.3263,-1.8004,9.5624,-1.0,-1.0,1.0
21400,2.2007,0.8188,-0.3275,3.1603,0.9266,9.2608,-1.0,-1.0,1.0
21500,1.2604,0.4514,-0.3512,2.5331,2.6671,9.3877,-1.0,-1.0,1.0
21600,1.1461,0.6305,-0.4026,2.2936,3.2226,9.663,-1.0,-1.0,1.0
21700,0.9862,0.7405,-0.4151,1.7909,4.4795,9.1698,-1.0,-1.0,1.0
21800,0.5193,0.8575,-0.271,1.3815,5.3654,8.272,-1.0,-1.0,1.0
21900,-0.9332,0.6997,0.5798,0.8404,6.0645,7.1395,-1.0,-1.0,1.0
22000,-1.5636,0.2779,0.926,0.2251,4.8171,9.5002,-1.0,-1.0,1.0
22100,-1.1349,0.7421,0.6952,-0.6297,1.652,9.7923,-1.0,-1.0,1.0
22200,-1.2228,0.8071,0.7957,-1.4293,0.972,8.6072,-0.473,-1.0,1.0
22300,-0.7405,0.8082,0.6696,-2.3032,-0.5315,9.2871,1.0,-1.0,1.0
22400,-1.1796,0.4125,0.7272,-2.6312,-1.5538,8.7053,1.0,1.0,1.0
22500,-1.5036,0.1569,0.8394,-2.3128,-2.9951,7.6447,1.0,1.0,1.0
22600,-1.0397,0.0256,0.7432,-1.9776,-5.0422,7.1251,1.0,1.0,1.0
22700,-1.2076,-0.6755,0.9742,-1.7286,-6.0214,7.2042,1.0,1.0,1.0
22800,-0.9278,-0.445,1.0944,-0.3376,-6.8426,6.7325,-1.0,1.0,1.0
22900,-0.4666,-0.6366,0.9371,1.2091,-8.0924,5.7293,-1.0,1.0,1.0
23000,0.0075,-0.7389,0.6965,2.3679,-7.7117,6.1148,-1.0,1.0,1.0
23100,0.458,-0.7469,0.5678,3.2657,-8.3031,6.7014,-1.0,1.0,1.0
23200,1.2401,-0.9499,0.4538,4.2808,-6.8546,5.5545,-1.0,1.0,1.0
23300,1.2396,-0.9473,0.526,5.5426,-6.7062,6.8283,-1.0,1.0,1.0
23400,1.0459,-0.8335,0.1236,6.0047,-4.1946,6.0166,-1.0,1.0,1.0
23500,1.5114,-0.1974,-0.7141,6.3805,-3.9768,6.9935,-1.0,1.0,1.0
23600,1.7914,-0.2273,-0.6664,6.3207,-2.3727,6.4236,-1.0,1.0,1.0
23700,1.9532,0.0405,-0.7568,6.201,-1.4054,7.8697,-1.0,1.0,1.0
23800,1.3025,0.3256,-0.0871,6.5697,-1.0343,8.0278,-1.0,-1.0,1.0
23900,1.2361,0.4951,-0.3781,6.4069,-0.8954,8.4539,-1.0,-1.0,1.0
24000,1.2548,0.4842,-0.6507,5.6024,0.3663,8.3534,-1.0,-1.0,1.0
24100,1.5298,0.6571,-0.8279,5.1188,1.3527,9.0333,-1.0,-1.0,1.0
24200,1.2596,0.6467,-0.546,4.7309,3.1675,8.6431,-1.0,-1.0,1.0
24300,0.3909,0.9174,-0.1322,4.3024,3.4668,8.2863,-1.0,-1.0,1.0
24400,0.7354,1.9617,0.0813,4.3311,1.1708,10.1299,-1.0,-1.0,1.0
24500,-1.2183,1.9417,0.8548,1.4557,4.6998,8.0756,-1.0,-1.0,1.0
24600,-1.0909,1.4298,0.8492,-0.4357,1.3479,8.7077,-1.0,-1.0,1.0
24700,-0.9078,1.0826,0.8769,-1.9345,-0.0742,9.7923,1.0,-1.0,1.0
24800,-0.9518,1.0275,0.3429,-2.9832,-0.7901,9.7659,1.0,1.0,1.0
24900,-0.8998,0.5449,0.7773,-3.9289,-1.64,8.1546,1.0,1.0,1.0
25000,-0.5788,0.4077,0.6957,-3.7589,-2.6791,7.422,1.0,1.0,1.0
25100,-0.4197,0.0677,0.5633,-3.6727,-4.3766,8.3007,1.0,1.0,1.0
25200,-0.4575,0.0469,0.3003,-3.8786,-5.0063,7.8266,1.0,1.0,1.0
25300,-0.3475,-0.1535,0.4951,-3.5434,-4.9105,7.3957,1.0,1.0,1.0
25400,-0.0517,-0.2529,0.5159,-3.0191,-6.0861,7.659,1.0,1.0,1.0
25500,0.6438,-0.1943,0.2153,-2.8491,-5.3486,7.9128,1.0,1.0,1.0
25600,0.3214,-0.4703,0.4527,-2.624,-4.1899,9.086,1.0,1.0,1.0
25700,0.3136,-0.0269,0.0959,-2.2362,-4.5059,9.8306,1.0,1.0,1.0
25800,0.5095,-0.2086,-0.1037,-2.5809,-4.2425,8.5497,1.0,1.0,1.0
25900,0.9326,-0.0357,0.2859,-2.0375,-3.778,8.8274,1.0,1.0,1.0
26000,0.8783,-0.2126,0.0304,-1.8507,-3.0837,8.8442,1.0,1.0,1.0
26100,0.2955,-0.4666,0.9078,-0.4908,-3.9097,9.4715,1.0,0.4089,1.0
26200,0.7485,-0.1415,-0.3597,-1.4293,-1.3216,10.8936,-1.0,-1.0,1.0
26300,0.4106,0.0879,-0.1202,-1.4054,-0.1844,9.4403,-1.0,-1.0,1.0
26400,-0.166,0.0056,-0.3091,-1.4461,-0.6081,9.7372,-1.0,-1.0,1.0
26500,-0.0101,-0.2923,0.2665,-1.573,-0.0239,9.4954,0.3851,-1.0,1.0
26600,0.218,0.0171,-0.0266,-1.6209,0.3759,9.3805,-1.0,-1.0,1.0
26700,-0.0925,-0.1471,0.1993,-1.3336,0.6153,10.3693,-1.0,-1.0,1.0
26800,0.3571,0.1242,0.1151,-0.984,-0.735,10.5105,-1.0,-1.0,1.0
26900,-0.0759,-0.0975,-0.0765,-1.4245,-0.2227,9.73,-1.0,-1.0,1.0
