timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
6600,-0.5257,-1.9063,-0.295,-4.9081,5.7174,5.2409,1.0,-1.0,1.0
6700,0.4354,-1.8634,-1.4914,-3.62,5.8179,4.8411,1.0,-1.0,1.0
6800,0.5036,-1.1626,-0.7176,-1.5155,6.0861,7.9296,1.0,-1.0,1.0
6900,-0.5193,-1.4754,-0.8191,-0.4334,5.9903,6.4907,-1.0,-1.0,1.0
7000,-1.7674,-1.5561,-0.4802,1.4892,5.2194,8.8011,-1.0,-1.0,1.0
7100,-0.6235,-1.4216,-0.7386,4.0893,4.7764,9.4212,-1.0,-1.0,1.0
7200,-1.1682,-0.8474,-0.2555,4.2186,3.7517,9.1818,-1.0,-1.0,1.0
7300,-2.5985,-1.0456,0.2289,5.3079,0.8619,7.4412,-1.0,-1.0,1.0
7400,-1.9031,-0.061,-0.3691,5.4037,-0.2777,6.3207,-1.0,-1.0,1.0
7500,-2.1165,-0.8284,-0.0253,6.1723,-1.1756,9.3446,-1.0,1.0,1.0
7600,-3.0968,-0.2793,0.0373,5.6264,-2.4972,5.9831,-1.0,1.0,1.0
7700,-1.469,0.4362,0.0658,6.2369,-6.5386,8.3342,-1.0,1.0,1.0
7800,-0.963,1.2228,-0.2041,5.2648,-7.1874,8.4755,-1.0,1.0,1.0
7900,-0.7701,1.263,-0.7093,4.1611,-7.4388,9.6798,-1.0,1.0,1.0
8000,-1.2129,2.2255,-0.841,2.5307,-7.2449,6.2848,-1.0,1.0,1.0
8100,-0.6187,1.0597,-0.5151,0.9457,-8.3701,5.1715,-1.0,1.0,1.0
8200,-0.2779,0.9366,-0.5761,0.0694,-8.4779,4.6974,-1.0,1.0,1.0
8300,0.0192,2.0121,-1.574,-1.4653,-9.1435,4.4317,1.0,1.0,1.0
8400,0.6051,2.3009,-1.6169,-4.7645,-5.3798,2.071,1.0,1.0,1.0
8500,0.1927,0.6797,-0.9643,-5.7796,-7.1443,3.8379,1.0,1.0,1.0
8600,1.5713,1.2199,-2.5524,-7.0102,-5.3534,3.8762,1.0,1.0,1.0
8700,0.9092,-0.1897,-1.5292,-8.6981,-1.0846,2.8371,1.0,1.0,1.0
8800,1.7371,-0.1058,-1.5431,-8.4827,1.1013,3.7709,1.0,-1.0,1.0
8900,1.7464,-0.2851,-1.392,-7.944,3.9385,4.9201,1.0,-1.0,1.0
9000,0.9441,-0.1751,-0.2896,-7.4053,4.561,4.7645,1.0,-1.0,1.0
9100,0.83,-0.5441,-1.0341,-7.1227,5.9879,3.0071,1.0,-1.0,1.0
9200,0.5169,-1.4927,-1.5636,-5.8323,6.5793,3.213,1.0,-1.0,1.0
9300,-0.4932,-1.9945,-1.8898,-3.0957,6.8498,3.6583,1.0,-1.0,1.0
9400,-1.2452,-2.2609,-1.2891,-0.498,7.9511,7.185,-1.0,-1.0,1.0
9500,-2.9255,-2.5988,-1.0461,2.9712,4.956,9.3302,-1.0,-1.0,1.0
9600,-2.4112,-0.9923,0.1386,4.288,1.8771,7.8697,-1.0,-1.0,1.0
9700,-1.327,-0.651,-0.0493,5.1499,-0.3903,7.7021,-1.0,-1.0,1.0
9800,-0.1308,-0.2164,-0.1383,5.7102,0.5387,8.8633,-1.0,-1.0,1.0
9900,-1.1474,-0.0624,-0.2422,5.9209,-1.0319,8.8083,-1.0,1.0,1.0
10000,-0.8513,-0.1495,-0.2193,6.6679,-3.1196,10.6901,-1.0,1.0,1.0
10100,-2.7816,0.7165,-0.1857,5.9903,-4.5562,7.9224,-1.0,1.0,1.0
10200,-2.0232,1.1237,-0.5244,5.3415,-6.371,6.7995,-1.0,1.0,1.0
10300,-0.7352,2.464,-0.8082,4.2066,-6.4069,5.4348,-1.0,1.0,1.0
10400,0.0474,1.5346,-0.3211,2.66,-7.9104,3.4069,-1.0,1.0,1.0
10500,-0.0248,1.7403,-0.6475,0.9888,-8.0996,4.3622,-1.0,1.0,1.0
10600,0.3773,0.9731,-0.6011,-0.4836,-7.8937,7.2353,-1.0,1.0,1.0
10700,2.0829,2.4797,-2.1501,-1.5203,-8.9304,8.5353,1.0,1.0,1.0
10800,1.8993,2.3728,-1.9076,-4.8315,-3.2896,6.2967,1.0,1.0,1.0
10900,0.3744,1.0579,-0.3696,-6.754,-5.4899,6.8498,1.0,1.0,1.0
11000,-0.3144,1.0104,-0.3621,-7.7213,-2.8347,3.5219,1.0,1.0,1.0
11100,0.5351,0.7714,-0.9105,-8.1116,-4.7573,4.446,1.0,1.0,1.0
11200,2.3321,0.0181,-1.8916,-8.7724,-0.5028,3.3184,1.0,1.0,1.0
11300,3.4406,-1.4488,-2.4472,-7.8338,4.7333,6.8115,1.0,-1.0,1.0
11400,1.0805,-0.5071,-0.7554,-6.8977,5.2337,5.1212,1.0,-1.0,1.0
11500,0.5327,-0.5931,-0.737,-6.0358,4.7956,3.3255,1.0,-1.0,1.0
11600,1.5178,-1.3017,-1.0347,-4.9751,6.6415,4.5586,1.0,-1.0,1.0
11700,0.6488,-1.5364,-1.3664,-3.2585,6.9312,4.3958,1.0,-1.0,1.0
11800,-1.3062,-1.837,-1.3757,-1.2785,8.1499,6.0573,-1.0,-1.0,1.0
11900,-2.1376,-1.6228,-1.0075,0.9529,6.8977,7.3358,-1.0,-1.0,1.0
12000,-2.1543,-1.8215,-0.5151,3.5769,4.0558,8.7221,-1.0,-1.0,1.0
12100,-1.659,-0.826,-0.2166,4.5226,2.9161,8.8035,-1.0,-1.0,1.0
12200,-2.4315,-0.9795,0.0147,4.6328,1.1803,8.2791,-1.0,-1.0,1.0
12300,-1.7365,-0.733,-0.3621,4.9775,-1.0558,5.3582,-1.0,1.0,1.0
12400,-2.2143,0.0709,0.2745,5.9783,-2.8252,8.9878,-1.0,1.0,1.0
12500,-1.6329,0.9355,0.1625,6.4835,-3.9432,9.8617,-1.0,1.0,1.0
12600,-1.3808,1.129,-0.2172,5.3271,-4.6543,7.3598,-1.0,1.0,1.0
12700,-1.4024,1.5407,-0.8759,4.2904,-4.8722,4.3886,-1.0,1.0,1.0
12800,-0.5966,1.9606,-0.3139,3.0765,-5.5354,5.1523,-1.0,1.0,1.0
12900,-0.5015,2.2756,-0.7362,1.5874,-6.5338,4.0055,-1.0,1.0,1.0
13000,-0.2014,1.2907,-0.1204,-0.6249,-6.6104,5.8323,-1.0,1.0,1.0
13100,0.5585,1.4368,-0.4815,-0.6895,-7.2042,5.1715,1.0,1.0,1.0
13200,0.6475,2.0307,-1.5007,-2.6001,-6.1603,7.0533,1.0,1.0,1.0
13300,0.1071,0.9883,-0.4818,-4.6687,-5.5857,6.4859,1.0,1.0,1.0
13400,0.4802,1.5028,-0.9553,-5.6767,-4.3096,6.5338,1.0,1.0,1.0
13500,0.6845,1.4522,-0.7021,-7.1227,-2.7007,4.1635,1.0,1.0,1.0
13600,0.458,0.4429,-0.3224,-7.5034,-4.0534,4.9895,1.0,1.0,1.0
13700,1.0056,0.7895,-0.9904,-8.0756,-2.6528,2.9377,1.0,1.0,1.0
13800,1.291,-1.1511,-1.5828,-7.7692,0.328,3.45,1.0,-1.0,1.0
13900,1.0597,-1.1588,-1.4429,-7.5657,3.5793,6.8091,1.0,-1.0,1.0
14000,1.3904,-1.5545,-0.9665,-5.7844,3.5051,7.4627,1.0,-1.0,1.0
14100,-1.0323,-0.8047,-0.15,-4.7453,3.6488,7.2377,1.0,-1.0,1.0
14200,-1.2414,-0.7767,0.0826,-3.8882,1.664,9.5146,1.0,-1.0,1.0
14300,-1.866,-0.5444,0.1026,-3.2872,1.0941,9.8641,1.0,-1.0,1.0
14400,0.1332,-0.085,0.2134,-2.9999,-2.3104,11.0325,1.0,1.0,1.0
14500,-0.2854,-0.2491,-0.3349,-3.3064,-1.391,9.347,1.0,1.0,1.0
14600,-1.3374,0.6667,-0.2126,-2.648,-2.1452,11.1211,1.0,1.0,1.0
14700,0.052,-0.4764,1.5503,-2.5067,-3.7924,8.7508,1.0,1.0,1.0
14800,1.0134,-0.0706,-0.283,-2.4349,-2.6288,12.129,1.0,1.0,1.0
14900,0.3059,0.0333,-0.0845,-2.3655,-2.5618,6.7588,1.0,1.0,1.0
15000,1.0624,0.4858,0.0165,-2.4876,-1.6448,10.4363,1.0,1.0,1.0
