timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
3800,0.1191,0.0418,-0.0432,-4.6352,-1.1396,8.4156,1.0,1.0,1.0
3900,3.5056,0.526,-0.6646,-4.2234,0.8523,10.6446,1.0,-1.0,1.0
4000,4.1398,0.1276,-0.1039,-3.9432,5.7964,6.6942,1.0,-1.0,1.0
4100,2.9332,0.0472,-0.1996,-3.9983,7.1587,5.1332,1.0,-1.0,1.0
4200,1.3123,-0.0048,-0.2305,-4.0175,8.2576,3.1843,1.0,-1.0,1.0
4300,0.9848,0.223,-0.2326,-3.0933,9.1291,2.6432,1.0,-1.0,1.0
4400,0.3301,-0.2092,-0.0765,-3.5602,8.5808,1.1013,1.0,-1.0,1.0
4500,-2.6761,-0.9438,-0.6749,-2.3822,9.572,3.3088,1.0,-1.0,1.0
4600,-5.2605,-0.6222,-0.1239,-1.7621,7.3406,6.1387,1.0,-1.0,1.0
4700,-6.2941,-0.1729,-0.307,-0.6919,-0.8116,12.6605,1.0,-1.0,1.0
4800,-2.8887,0.5305,-0.032,-1.0056,-1.901,10.4914,-1.0,1.0,1.0
4900,-2.6508,0.1807,-0.5934,-1.6831,-5.1188,6.6056,-1.0,1.0,1.0
5000,-1.7805,-0.2481,-0.1196,-1.7047,-6.5984,6.3949,1.0,1.0,1.0
5100,-1.4301,0.0216,-0.3565,-1.5299,-8.77,6.0023,1.0,1.0,1.0
5200,-1.448,-0.1295,-0.0823,-2.229,-8.5449,3.5219,1.0,1.0,1.0
5300,-0.4405,0.0906,-0.3656,-2.5379,-9.845,3.0957,1.0,1.0,1.0
5400,-0.0557,0.1892,-0.3102,-2.4301,-10.3262,2.7509,1.0,1.0,1.0
5500,1.8397,-0.1394,0.3621,-2.5618,-8.3198,3.7014,1.0,1.0,1.0
5600,4.0084,-0.3997,0.1953,-1.7382,-6.4835,7.4268,1.0,1.0,1.0
5700,5.1531,0.3032,-0.2062,-1.7119,-3.9361,8.2672,1.0,1.0,1.0
5800,1.8439,0.2292,-0.1716,-2.2075,0.1867,8.0517,1.0,-1.0,1.0
5900,0.3701,0.2012,-0.1018,-2.6647,0.972,9.2488,1.0,-1.0,1.0
6000,-0.6145,0.0709,0.028,-2.332,1.0941,9.2488,1.0,-1.0,1.0
6100,-0.8164,-0.3568,-0.1045,-1.7334,-1.2689,9.8497,1.0,-1.0,1.0
6200,0.1676,0.3152,-0.1266,-2.1452,0.3615,10.094,1.0,-1.0,1.0
6300,-0.1484,2.5178,-0.1236,-3.5506,0.2418,9.7683,1.0,-1.0,1.0
6400,-0.0115,3.4424,0.1591,-5.7557,1.2905,6.4572,1.0,-1.0,1.0
6500,0.5135,1.7672,-0.1394,-7.6351,-0.8811,4.0438,1.0,-1.0,1.0
6600,-0.0216,0.8247,-0.0517,-8.5329,1.2115,3.0933,1.0,-1.0,1.0
6700,-0.2649,1.2151,-0.0799,-9.3972,-0.5315,3.2777,1.0,-1.0,1.0
6800,-0.0365,-0.025,0.0618,-9.3565,-1.0127,2.4541,1.0,-1.0,1.0
6900,0.0392,-1.1306,0.1868,-9.074,-0.0168,1.7071,1.0,-1.0,1.0
7000,-0.0794,-4.0068,0.4069,-6.8283,-0.6656,9.0692,1.0,-1.0,1.0
7100,0.1172,-4.0686,-0.1844,-3.7302,-0.3615,10.2544,1.0,-1.0,1.0
7200,-0.6006,-2.7038,0.5311,-0.4597,-0.5746,9.2847,-1.0,1.0,1.0
7300,0.4858,-1.8996,0.4493,2.083,-1.2833,11.6143,-1.0,1.0,1.0
7400,0.6805,-1.4701,-0.0671,3.0382,-0.17,9.3206,-1.0,-1.0,1.0
7500,0.2649,-1.2953,0.0051,4.8363,0.6345,9.4068,-1.0,-1.0,1.0
7600,-0.1308,-0.4655,-0.0743,4.3574,1.1468,9.177,-1.0,-1.0,1.0
7700,-0.458,-0.8375,0.0528,6.292,-0.6129,8.746,-1.0,-1.0,1.0
7800,-0.0072,-0.2984,0.0663,6.2393,-0.4525,8.6119,-1.0,-1.0,1.0
7900,0.2305,-0.2172,0.1148,6.4356,0.2322,6.5098,-1.0,-1.0,1.0
8000,-0.0365,0.4818,0.0645,6.8809,-0.431,9.912,-1.0,-1.0,1.0
8100,-0.7056,4.2605,0.3043,5.5617,0.0862,10.3621,-1.0,-1.0,1.0
8200,-0.9651,2.8424,-0.1045,0.8356,-1.8794,9.1506,-1.0,1.0,1.0
8300,-0.3909,1.7,-0.037,-0.9122,-0.9194,8.6383,1.0,1.0,1.0
8400,0.1529,1.6715,-0.0898,-3.4069,-1.2713,6.5888,1.0,1.0,1.0
8500,-0.2579,1.2369,-0.2022,-4.8052,-2.7916,6.4835,1.0,1.0,1.0
8600,1.1389,0.4053,-0.8284,-5.3055,-0.6608,7.0773,1.0,1.0,1.0
8700,-0.0325,0.2129,0.117,-5.5785,-0.2969,7.6327,1.0,-1.0,1.0
8800,-0.0368,-0.1066,-0.1021,-5.5881,-0.5866,7.434,1.0,-1.0,1.0
8900,2.8205,-0.4887,-0.66,-5.0589,0.8667,8.011,1.0,-1.0,1.0
9000,6.4609,0.3216,-0.6832,-4.8291,4.9536,7.0868,1.0,-1.0,1.0
9100,3.1808,0.2361,0.0709,-4.6615,8.8657,4.9201,1.0,-1.0,1.0
9200,1.3323,-0.0421,-0.1199,-5.0446,8.4659,0.3591,1.0,-1.0,1.0
9300,0.6675,-0.0152,-0.1841,-4.549,8.406,1.3001,1.0,-1.0,-0.5325
9400,0.3248,0.0568,0.0131,-4.525,9.0836,0.644,1.0,-1.0,-1.0
9500,-4.0414,-1.3299,-0.9601,-4.0127,8.0613,-0.6632,1.0,-1.0,1.0
9600,-7.9939,-1.2953,-0.0242,-1.7166,4.1492,6.936,1.0,-1.0,1.0
9700,-4.9956,-0.8316,-0.049,-1.1181,-1.0654,12.7755,-1.0,-1.0,1.0
9800,-3.1917,0.1394,-0.6086,-1.0798,-4.6831,9.2225,-1.0,1.0,1.0
9900,-2.5484,0.6123,-0.7184,-1.1827,-6.7469,8.1714,-1.0,1.0,1.0
10000,-2.2998,-0.0648,-0.2153,-1.7885,-8.7149,4.5274,1.0,1.0,1.0
10100,-1.2793,0.1748,-0.32,-1.8962,-8.6838,2.7821,1.0,1.0,1.0
10200,-0.3536,0.0983,-0.2931,-2.1189,-9.7851,2.5881,1.0,1.0,1.0
10300,0.2254,0.0501,-0.2587,-2.2913,-9.414,1.9393,1.0,1.0,1.0
10400,1.6116,0.1727,-0.0426,-2.2458,-10.2137,4.2329,1.0,1.0,1.0
10500,5.7279,-0.3432,-0.2292,-1.8747,-5.8011,7.6423,1.0,1.0,1.0
10600,4.3329,-0.1807,-0.6632,-1.8771,-0.5363,9.0525,1.0,1.0,1.0
10700,2.9431,0.3333,-0.1396,-1.7693,2.0638,9.4044,1.0,-1.0,1.0
10800,2.0246,0.3736,0.2654,-2.071,5.114,7.4603,1.0,-1.0,1.0
10900,-2.4973,-0.2345,0.0727,-2.2721,4.7429,7.4603,1.0,-1.0,1.0
11000,-3.2285,-1.0152,0.0829,-1.2809,-0.9912,9.0525,1.0,-1.0,1.0
11100,-0.6137,0.4698,0.0722,-1.1205,-0.8092,13.4602,-1.0,-1.0,1.0
11200,0.3448,3.4843,-0.3469,-2.1189,0.4262,11.1953,1.0,-1.0,1.0
11300,-0.736,3.5463,0.3104,-5.2098,0.7278,9.2991,1.0,-1.0,1.0
11400,0.2678,1.68,-0.5678,-7.6878,0.6129,5.7413,1.0,-1.0,1.0
11500,-0.0946,1.63,-0.174,-8.6431,0.5794,4.774,1.0,0.4089,1.0
11600,-0.2012,1.0259,-0.0245,-9.0094,0.0958,2.1117,1.0,-1.0,1.0
11700,-0.1085,0.2936,0.3251,-9.4667,-0.9122,2.059,1.0,1.0,1.0
11800,-0.1745,0.0373,0.0655,-9.6103,-0.51,3.9552,1.0,1.0,1.0
11900,0.2497,-3.0478,-0.182,-8.0086,-0.8068,2.0207,1.0,1.0,1.0
12000,0.2547,-5.6205,-0.9563,-2.7964,0.5507,7.2832,1.0,-1.0,1.0
12100,-0.9164,-3.3095,0.2001,-0.3041,0.5866,11.3461,-1.0,-1.0,1.0
12200,0.0171,-2.7328,0.6555,2.8084,-0.103,11.1067,-1.0,-1.0,1.0
12300,0.3014,-1.5199,0.0552,3.2202,-0.6943,9.3374,-1.0,-1.0,1.0
12400,0.1716,-1.0016,0.1375,5.0015,-0.1221,9.7013,-1.0,-1.0,1.0
12500,0.5087,-0.6981,-0.1132,5.1619,0.9242,9.1387,-1.0,-1.0,1.0
12600,0.5348,-0.6965,-0.1479,6.2537,2.2625,8.2121,-1.0,-1.0,1.0
12700,-0.1799,-0.3813,-0.0187,6.3446,1.0463,9.0237,-1.0,-1.0,1.0
12800,-0.2124,-0.0003,-0.11,6.4452,-0.1437,8.6191,-1.0,-1.0,1.0
12900,-0.6118,2.5772,0.2878,6.1962,1.2043,12.3469,-1.0,-1.0,1.0
13000,-0.5457,1.9484,0.5036,2.8683,-0.905,10.7093,-1.0,-1.0,1.0
13100,-0.6395,2.2146,-0.0514,0.237,-1.1756,9.1554,-1.0,-1.0,1.0
13200,0.3621,1.7986,0.0008,-2.0494,-0.7063,9.2919,1.0,-1.0,1.0
13300,0.4932,0.4626,-0.2078,-4.0749,-0.2155,10.75,1.0,-1.0,1.0
13400,-0.2753,0.7669,0.1164,-4.2713,-0.8715,9.1004,1.0,-1.0,1.0
13500,0.2481,0.918,0.0035,-4.9704,-1.3384,7.1898,1.0,-1.0,1.0
13600,0.3035,-0.6797,-0.1833,-4.5657,-0.17,8.2289,1.0,-1.0,1.0
13700,3.3052,-0.4618,-1.0805,-4.4341,2.8347,9.5481,1.0,-1.0,1.0
13800,4.2242,0.1569,-0.3235,-4.6256,5.5545,8.1139,1.0,-1.0,1.0
13900,2.9556,0.4594,-0.1633,-4.5011,8.2791,4.0318,1.0,-1.0,1.0
14000,1.8546,0.5441,0.1199,-4.3718,8.5162,1.1085,1.0,-1.0,1.0
14100,1.6028,0.0719,-0.2145,-4.4508,8.9399,0.3591,1.0,-1.0,0.0613
14200,-0.3952,-0.129,-0.2838,-4.2401,9.1051,0.3065,1.0,-1.0,-1.0
14300,-4.5232,-1.4946,-0.4698,-3.5482,8.2193,0.6129,1.0,-1.0,1.0
14400,-7.3338,-1.4549,0.4495,-2.4397,3.3974,8.9447,1.0,-1.0,1.0
14500,-3.1626,-0.1162,0.3024,-1.6783,-1.9058,10.6494,1.0,1.0,1.0
14600,-1.7757,0.1508,0.0818,-2.4157,-3.3902,9.086,1.0,1.0,1.0
14700,-1.1237,-0.0187,0.0821,-2.4014,-6.1148,7.9871,1.0,1.0,1.0
14800,-1.0022,0.1058,-0.2284,-2.727,-7.5226,7.8219,1.0,1.0,1.0
14900,-0.9651,0.101,-0.1593,-2.7749,-6.8714,4.8195,1.0,1.0,1.0
15000,-0.4722,0.0701,-0.1031,-3.0215,-7.1754,4.9225,1.0,1.0,1.0
15100,-0.1498,0.1074,-0.097,-3.1316,-8.3558,4.2162,1.0,1.0,1.0
15200,0.5758,0.207,-0.0234,-2.9209,-8.837,5.4803,1.0,1.0,1.0
15300,0.2699,-0.2433,-0.097,-2.8156,-8.2217,6.3734,1.0,1.0,1.0
15400,4.5522,0.3698,-0.8002,-2.8395,-5.8634,10.1706,1.0,1.0,1.0
15500,4.4699,-0.0365,-0.2164,-3.2417,-0.1939,11.0516,1.0,1.0,1.0
15600,3.172,0.121,0.0232,-3.1651,3.1125,8.5425,1.0,-1.0,1.0
15700,0.8132,0.1641,-0.0203,-3.2226,3.5338,7.7931,1.0,-1.0,1.0
15800,-2.173,-0.5289,0.0711,-2.976,3.1699,8.5425,1.0,-1.0,1.0
15900,0.3869,-0.226,-0.5844,-2.3918,3.0311,10.9942,1.0,-1.0,1.0
16000,-0.462,1.0909,-0.0693,-2.6336,0.9625,10.2735,1.0,-1.0,1.0
16100,-0.5761,2.6398,0.2361,-4.1037,0.6105,10.6255,1.0,-1.0,1.0
16200,-0.1575,2.614,0.2014,-5.6383,0.6752,7.434,1.0,-1.0,1.0
16300,0.0053,1.8524,-0.2204,-7.7452,-0.5602,4.4819,1.0,-1.0,1.0
16400,-0.3984,1.7579,-0.11,-9.0501,-2.0925,3.4405,1.0,1.0,1.0
16500,0.2571,0.5113,-0.0685,-8.8202,-0.4597,-0.2083,1.0,0.1034,1.0
16600,-0.1079,0.1159,-0.1471,-9.4379,-1.2163,1.664,1.0,1.0,1.0
16700,0.0141,0.2659,-0.5929,-9.9168,-1.4629,1.8268,1.0,-1.0,1.0
16800,0.4831,-1.0325,0.2838,-9.0573,-0.3543,2.3056,1.0,-1.0,1.0
16900,0.5508,-3.5671,-0.1553,-7.4196,-0.7518,3.134,1.0,1.0,1.0
17000,-0.2822,-4.4411,-0.2611,-4.9943,-0.5195,7.5729,1.0,-1.0,1.0
17100,-0.1913,-3.8107,-0.5268,-1.5562,-1.3719,16.3428,1.0,-1.0,1.0
17200,-0.0914,-1.8365,0.2441,1.2617,1.3455,11.3725,-1.0,-1.0,1.0
17300,-0.081,-1.7669,0.1508,2.8874,0.0263,9.2081,-1.0,-1.0,1.0
17400,-0.13,-1.2492,-0.3904,4.561,0.1341,10.228,-1.0,-1.0,1.0
17500,-0.3011,-0.5588,-0.0139,4.8914,1.0439,9.73,-1.0,-1.0,1.0
17600,0.0839,-0.4714,0.1625,5.7844,0.2274,7.252,-1.0,-1.0,1.0
17700,-0.0139,-0.4189,0.1524,6.1699,1.1588,8.5066,-1.0,-1.0,1.0
17800,-0.1514,0.0522,-0.0354,6.4428,-0.1053,9.6031,-1.0,-1.0,1.0
17900,0.0725,-0.0903,0.0706,6.2058,-0.0287,6.7421,-1.0,-1.0,1.0
18000,0.1063,0.1183,0.0405,6.699,2.1308,9.0644,-1.0,-1.0,1.0
18100,-0.0914,1.4895,0.4226,5.1523,1.9872,8.6838,-1.0,-1.0,1.0
18200,0.5558,1.8175,0.2198,3.7876,2.7916,7.0174,-1.0,-1.0,1.0
18300,-0.6587,1.6433,-0.1391,2.1763,3.371,8.837,-1.0,-1.0,1.0
18400,-0.4255,0.2646,-0.0248,0.7494,1.1061,9.1291,-1.0,-1.0,1.0
18500,-1.9095,0.4359,-0.3832,0.5076,0.7159,10.137,-1.0,-1.0,1.0
18600,-0.0234,1.1919,-0.1362,-0.1437,-0.4381,9.6654,-1.0,1.0,1.0
18700,1.2686,1.3936,0.2952,-0.6081,-1.9297,5.4372,-1.0,-1.0,1.0
18800,0.1684,0.2952,0.1775,-1.81,-0.7973,8.0876,1.0,-1.0,1.0
18900,0.4783,0.194,-0.0528,-1.9154,-0.3112,8.0565,1.0,-1.0,1.0
19000,0.0293,-0.2686,-0.1188,-1.5634,-0.2682,8.5545,1.0,-1.0,1.0
19100,-0.0885,0.4072,-0.1434,-1.6855,0.7566,9.7612,1.0,-1.0,1.0
19200,0.2049,-0.1271,0.0898,-1.7717,0.3831,10.1754,1.0,-1.0,1.0
19300,-0.0885,-0.1362,-0.0056,-2.0063,0.067,9.5433,1.0,-1.0,1.0
19400,0.7679,0.4021,-0.0392,-2.1644,0.407,9.651,1.0,-1.0,1.0
19500,5.4142,1.1679,-0.049,-2.8036,3.4237,5.3295,1.0,-1.0,1.0
19600,2.9023,-0.3261,-0.0378,-3.462,7.8434,7.4938,1.0,-1.0,1.0
19700,1.8397,0.2174,-0.133,-3.0335,8.2456,1.5778,1.0,-1.0,1.0
19800,0.3107,-0.1569,0.0205,-3.316,8.2217,3.462,1.0,-1.0,1.0
19900,0.4242,-0.0679,0.3046,-3.2657,8.3605,3.7397,1.0,-1.0,1.0
20000,-2.986,-0.7075,0.3371,-3.5817,7.7596,3.9576,1.0,-1.0,1.0
20100,-5.3591,-0.7493,-0.1855,-2.2122,4.446,7.8985,1.0,-1.0,1.0
20200,-3.9037,0.0192,-0.1655,-2.3104,0.1867,10.6997,1.0,-1.0,1.0
20300,-3.3726,0.1295,-0.4088,-2.5762,-3.2633,8.3055,1.0,1.0,1.0
20400,-2.3502,-0.0147,-0.2619,-2.49,-5.2265,8.1523,1.0,1.0,1.0
20500,-2.5194,-0.0045,-0.4919,-2.9329,-6.8067,8.5688,1.0,1.0,1.0
20600,-1.9188,0.2467,-0.2334,-3.1747,-8.0014,5.2625,1.0,1.0,1.0
20700,-1.2545,0.113,-0.1548,-3.2824,-8.7364,4.7621,1.0,1.0,1.0
20800,-1.0429,0.1391,-0.1026,-3.0957,-9.1243,3.2872,1.0,1.0,1.0
20900,-0.3968,-0.0941,0.0991,-3.2585,-9.4284,3.7469,1.0,1.0,1.0
21000,-0.0165,0.2017,0.0309,-3.4812,-9.2392,3.8714,1.0,1.0,1.0
21100,2.736,-0.6328,-0.4317,-3.2872,-8.3965,6.2082,1.0,1.0,1.0
21200,4.0212,-1.198,-0.1777,-2.3942,-4.0247,2.9712,1.0,1.0,1.0
21300,2.6524,-0.4306,0.4876,-1.7741,-2.5594,7.6207,1.0,1.0,1.0
21400,0.8127,-0.9126,0.178,-1.9369,-1.5443,9.5433,1.0,1.0,1.0
21500,0.4722,-0.3072,0.3096,-1.4341,-0.9026,11.6262,-1.0,-1.0,1.0
21600,0.4301,-0.1727,0.1839,-1.4006,0.1508,10.2137,-1.0,-1.0,1.0
21700,-0.1631,-0.1042,0.1045,-1.7262,-0.0192,10.4651,-1.0,1.0,1.0
21800,0.1593,-0.3227,0.0269,-1.1372,0.34,12.2248,-1.0,0.7143,1.0
21900,0.085,-0.0485,-0.0376,-0.9098,0.0144,10.5919,-1.0,1.0,1.0
22000,0.069,-0.0368,-0.0381,-0.5076,-0.2418,9.6462,-1.0,1.0,1.0
22100,-0.0677,-0.0703,-0.0274,-0.6273,0.1365,10.0006,-1.0,1.0,1.0
22200,0.0237,0.4199,-0.025,-0.9409,0.1125,11.2887,-1.0,1.0,1.0
22300,0.3214,2.0664,0.2603,-1.5179,-0.5842,11.7507,1.0,-1.0,1.0
22400,0.126,2.5959,-0.0032,-3.6559,-0.5914,7.3813,1.0,1.0,1.0
22500,0.3336,2.4094,-0.129,-6.1076,-0.4429,6.6631,1.0,1.0,1.0
22600,-0.0805,1.5969,0.0722,-7.841,-1.6831,3.2657,1.0,1.0,1.0
22700,-0.1383,1.2628,-0.2278,-8.6957,-0.723,3.735,1.0,-1.0,1.0
22800,0.0877,0.6808,-0.0802,-9.4092,-0.8906,3.6392,1.0,-1.0,1.0
22900,-0.1988,0.1372,0.0253,-9.5193,0.1796,0.6608,1.0,-1.0,1.0
23000,0.025,-0.218,-0.0011,-9.6462,0.2346,2.9113,1.0,-1.0,1.0
23100,-0.0568,-0.8785,0.0757,-8.8466,0.1413,0.2897,1.0,-1.0,1.0
23200,-0.575,-2.7248,0.4628,-7.5226,-0.8715,4.2162,1.0,-1.0,1.0
23300,-0.0477,-3.7758,-0.0349,-5.6503,-2.727,7.9823,1.0,1.0,1.0
23400,-0.2561,-4.4936,-0.3864,-1.7478,0.8021,12.4738,1.0,1.0,1.0
23500,0.0797,-2.1093,-0.0682,0.431,-0.0383,13.2663,-1.0,1.0,1.0
23600,0.6576,-1.7706,0.3608,2.0063,0.6033,9.3446,-1.0,1.0,1.0
23700,0.4008,-1.4213,0.3088,3.8235,-0.3136,10.0102,-1.0,-1.0,1.0
23800,0.3206,-0.9822,0.2089,4.5586,0.8236,9.845,-1.0,-1.0,1.0
23900,0.2454,-0.5327,0.2196,4.9799,0.5938,7.7333,-1.0,-1.0,1.0
24000,-0.2499,-0.6011,0.1383,5.8658,1.2641,8.8131,-1.0,-1.0,1.0
24100,0.0999,-0.4186,0.1897,5.545,0.8787,6.2273,-1.0,-1.0,1.0
24200,-0.0983,0.0293,0.0648,5.8562,0.5459,10.7691,-1.0,-1.0,1.0
24300,-1.4607,1.618,-0.3597,5.9807,0.0407,13.5248,-1.0,-1.0,1.0
24400,-0.2513,2.5759,-0.0488,3.2346,0.905,7.5753,-1.0,1.0,1.0
24500,-0.7453,1.6673,-0.4165,0.9242,-0.9888,10.4722,-1.0,1.0,1.0
24600,-0.7181,1.2953,-0.5295,0.1077,-0.8859,10.137,-1.0,1.0,1.0
24700,-0.0557,1.3827,-0.1103,-1.4317,1.3455,7.4891,1.0,1.0,1.0
24800,0.2057,0.0234,0.0181,-2.8467,-0.9337,5.0494,1.0,1.0,1.0
24900,0.0589,-0.2779,-0.0669,-2.9784,-0.9577,10.2544,1.0,1.0,1.0
25000,-0.1692,-0.0807,-0.0003,-2.7701,-1.573,10.9822,1.0,1.0,1.0
25100,0.2779,-0.1799,-0.048,-2.9353,-1.3144,9.0166,1.0,1.0,1.0
25200,2.9655,0.5993,-0.4058,-3.1699,-0.1556,9.3087,1.0,-1.0,1.0
25300,5.1057,0.0253,-0.0224,-2.7725,4.2282,6.371,1.0,-1.0,1.0
25400,2.7035,0.5428,0.2172,-3.3303,7.3502,7.1156,1.0,-1.0,1.0
25500,1.8391,0.2521,0.0096,-3.4931,8.2696,3.2178,1.0,-1.0,1.0
25600,0.4162,0.2294,-0.1729,-3.5985,8.734,2.9377,1.0,-1.0,1.0
25700,0.2681,0.0629,0.04,-3.5985,9.0597,2.1596,1.0,-1.0,1.0
25800,0.0266,-0.008,0.0861,-3.7852,9.323,3.5123,1.0,-1.0,1.0
25900,-3.1946,-0.534,0.2641,-3.644,8.0182,2.7294,1.0,-1.0,1.0
26000,-6.4764,-1.2159,-0.4191,-2.3415,1.9178,6.4356,1.0,-1.0,1.0
26100,-4.4417,0.0927,-0.1116,-1.9082,2.2649,10.7835,1.0,-1.0,1.0
26200,-2.6883,0.0858,-0.4671,-2.3894,-3.0263,8.9735,1.0,1.0,1.0
26300,-2.1741,-0.1876,-0.3259,-2.411,-5.715,8.3151,1.0,1.0,1.0
26400,-1.6497,0.0464,-0.3395,-2.9616,-6.8522,6.9432,1.0,1.0,1.0
26500,-1.0419,0.174,-0.2318,-3.1029,-8.2265,4.2593,1.0,1.0,1.0
26600,-0.8108,0.1628,-0.2665,-3.3639,-8.3629,4.1755,1.0,1.0,1.0
26700,-0.4612,0.162,-0.0474,-3.3639,-9.0405,4.9728,1.0,1.0,1.0
26800,-0.2137,0.0568,0.0189,-3.5793,-9.7013,4.798,1.0,1.0,1.0
26900,0.0935,0.0496,0.2617,-3.0263,-10.1897,4.3263,1.0,1.0,1.0
27000,3.0995,-0.4175,-0.0293,-3.3878,-7.0102,3.6583,1.0,1.0,1.0
27100,4.3367,-0.85,0.3515,-2.2458,-4.8914,6.3925,1.0,1.0,1.0
27200,0.9947,-0.5444,0.3808,-2.4732,-2.0135,10.987,1.0,1.0,1.0
27300,-0.044,-0.2294,-0.0573,-1.731,-1.3886,11.1881,1.0,1.0,1.0
27400,-0.3912,0.502,0.2321,-2.2673,-0.2298,7.8626,0.9571,1.0,1.0
27500,0.0218,0.1537,-0.186,-1.7454,-0.2131,9.1578,1.0,-0.8129,1.0
27600,0.1066,0.4128,-0.0751,-1.4844,-1.2546,9.596,1.0,1.0,1.0
27700,0.1346,0.0855,0.0184,-2.0949,0.0934,9.7133,1.0,-1.0,1.0
27800,-0.1487,-0.008,-0.145,-1.9944,0.3759,9.1626,1.0,-1.0,1.0
27900,-0.1311,0.3339,0.0402,-1.901,-0.3089,9.8354,1.0,-1.0,1.0
28000,0.3792,0.3083,-0.0115,-2.2146,0.9337,8.9854,1.0,-1.0,1.0
28100,0.5993,0.5372,-0.0733,-2.6025,0.2155,9.6845,1.0,-1.0,1.0
28200,0.3752,0.4586,0.0687,-2.9042,0.6512,8.2169,1.0,-1.0,1.0
