timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
0,0.4453,-0.1191,-0.4282,-1.9297,2.2003,8.77,1.0,-1.0,1.0
100,1.2966,0.2537,-0.0975,-1.5969,3.304,9.1482,1.0,-1.0,1.0
200,1.4003,0.2611,0.085,-1.6424,4.2282,8.3605,1.0,-1.0,1.0
300,1.3355,0.0232,-0.2108,-1.6233,5.4372,7.7812,1.0,-1.0,1.0
400,1.218,-0.0794,-0.2582,-1.3958,7.3406,7.2233,-1.0,-1.0,1.0
500,0.7424,-0.0402,-0.1314,-1.4174,8.0421,6.043,-1.0,-1.0,1.0
600,-0.0349,-0.0333,-0.1599,-1.4724,8.2768,5.5234,-1.0,-1.0,1.0
700,-0.1239,0.0661,0.048,-1.5107,8.3031,5.0589,-1.0,-1.0,1.0
800,1.1831,0.3459,0.1687,-1.3216,9.1219,3.3208,-1.0,-1.0,1.0
900,1.9444,0.2166,0.0557,-1.4389,9.2871,4.6663,-1.0,-1.0,1.0
1000,2.0515,0.4596,-0.9771,-1.3719,9.7492,0.4717,-1.0,-1.0,1.0
1100,0.736,0.0719,0.0352,-1.0558,11.1163,0.1173,-1.0,-1.0,1.0
1200,-1.6912,-0.0685,0.1524,-0.759,9.0237,1.6544,-1.0,-1.0,-1.0
1300,-2.221,0.3261,0.2254,-1.3001,8.7053,1.5538,-1.0,-1.0,1.0
1400,-5.6088,-0.2265,-0.129,-0.6512,8.9567,4.4149,-1.0,-1.0,1.0
1500,-7.5843,-1.2793,0.3525,-1.3192,1.834,8.1379,-1.0,-1.0,1.0
1600,-3.4731,0.0208,0.9316,0.3519,-1.2522,9.9982,-1.0,1.0,1.0
1700,-2.0518,-0.0554,0.1484,-0.1053,-5.4109,9.0094,-1.0,1.0,1.0
1800,-2.282,-0.3866,0.3328,0.4381,-6.7923,7.944,-1.0,1.0,1.0
1900,-2.7939,-0.2665,0.0981,0.7566,-8.3965,5.7988,-1.0,1.0,1.0
2000,-2.043,-0.3317,0.0661,0.6536,-9.3278,2.9616,-1.0,1.0,1.0
2100,-0.3392,-0.3131,0.1887,0.8356,-9.4379,2.7366,-1.0,1.0,1.0
2200,0.3152,0.0829,0.0386,0.7087,-9.2009,3.7421,-1.0,1.0,1.0
2300,2.9543,0.5521,-0.3075,0.1772,-8.7269,5.3319,-1.0,1.0,1.0
2400,5.0367,0.7176,-0.4727,-0.4573,-5.1715,6.3303,-1.0,1.0,1.0
2500,3.4696,0.0296,-0.6379,-2.0375,0.6057,8.2241,-1.0,-1.0,1.0
2600,3.1525,0.1194,-0.284,-1.3431,3.1891,7.6782,-1.0,-1.0,1.0
2700,2.9524,0.1402,-0.0053,-1.5778,8.9663,6.6128,-1.0,-1.0,1.0
2800,2.9314,-0.1823,-0.1412,-1.0223,11.1306,6.3303,-1.0,-1.0,1.0
2900,2.0997,-0.57,-1.2303,-0.6105,11.7531,3.778,-1.0,-1.0,1.0
3000,1.0054,-0.0594,-0.7099,0.2682,9.4906,0.893,-1.0,-1.0,1.0
3100,0.4938,0.1495,-0.0077,0.5794,11.9159,1.1516,-1.0,-1.0,1.0
3200,0.3973,0.1553,-0.0709,0.9505,9.0597,-1.3791,-1.0,-1.0,-1.0
3300,0.5399,0.0746,-0.2761,1.3072,9.1578,-1.0247,-1.0,-1.0,-1.0
3400,0.7149,0.3365,-0.1852,1.2641,9.2991,-0.3735,-1.0,-1.0,-1.0
3500,0.749,0.2691,0.1809,1.8268,10.1849,-2.8467,-1.0,-1.0,-1.0
3600,0.4554,0.3635,-0.0983,1.4916,8.5784,-1.1133,-1.0,-1.0,-1.0
3700,0.1364,0.4906,-0.2649,1.6855,10.2855,-2.6408,-1.0,-1.0,-1.0
3800,0.1247,0.0027,-0.137,1.6735,8.0421,-1.7286,-1.0,-1.0,-1.0
3900,-0.2694,0.1015,0.2801,1.9321,10.9535,-0.9218,-1.0,-1.0,-1.0
4000,-0.049,-0.0256,0.4231,1.0965,8.6119,-2.229,-1.0,-1.0,-1.0
4100,-1.2311,0.1716,0.8956,0.1939,11.473,-1.0654,-1.0,-1.0,-1.0
4200,-3.8069,0.2782,0.8234,-0.0383,10.8098,0.0622,-1.0,-1.0,1.0
4300,-2.1522,-0.0192,1.0496,-1.154,8.248,4.5274,-1.0,-1.0,1.0
4400,-2.8677,-0.3155,0.1948,-1.4078,6.4667,6.5864,-1.0,-1.0,1.0
4500,-3.5543,-0.2398,0.6217,-1.2809,4.1994,7.853,-1.0,-1.0,1.0
4600,-4.0356,-0.7863,0.6947,-1.2761,-0.7422,7.1347,-1.0,1.0,1.0
4700,-3.5093,-0.7663,0.8223,-0.498,-4.1899,6.7852,-1.0,1.0,1.0
4800,-2.4872,-1.1567,0.671,-0.0311,-6.7229,6.2201,-1.0,1.0,1.0
4900,-3.01,-0.7978,0.3427,0.5507,-8.3725,5.9999,-1.0,1.0,1.0
5000,-1.1261,0.0413,0.2241,1.6831,-10.3717,4.0007,-1.0,1.0,1.0
5100,-0.9241,0.1079,0.2627,1.5467,-10.6805,1.834,-1.0,1.0,1.0
5200,-0.2433,0.0722,0.1553,1.324,-9.7492,1.9513,-1.0,1.0,1.0
5300,0.1716,-0.3219,0.2777,1.5419,-8.9352,1.8316,-1.0,1.0,1.0
5400,0.0314,-0.7943,0.7147,2.2865,-9.4236,1.7765,-1.0,1.0,1.0
5500,-0.8418,-0.7045,1.1375,3.213,-8.5257,2.2841,-1.0,1.0,1.0
5600,-0.6305,-0.4037,0.5558,3.778,-9.2943,1.3671,-1.0,1.0,1.0
5700,0.4317,0.1452,0.1037,4.0917,-9.7995,2.1859,-1.0,1.0,1.0
5800,4.9727,2.4888,-0.3677,4.0893,-8.9447,6.0525,-1.0,1.0,1.0
5900,4.3511,2.0387,-1.1623,0.8595,-4.956,6.8498,-1.0,1.0,1.0
