timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
6400,0.323,-0.5713,-0.1159,0.4741,-0.9936,9.493,-1.0,-1.0,1.0
6500,-0.8692,0.1804,0.0381,0.6321,-0.3663,10.6853,-1.0,-0.8129,1.0
6600,0.0991,2.161,-0.2505,-0.0718,-2.229,10.7164,-1.0,1.0,1.0
6700,-0.109,3.0984,-0.1964,-3.3184,0.1628,9.4834,1.0,1.0,1.0
6800,-0.2062,2.7792,-0.069,-5.6575,-0.7638,7.8362,1.0,1.0,1.0
6900,-0.3296,1.7837,0.2054,-7.5058,-1.2019,7.0485,1.0,1.0,1.0
7000,-0.1895,1.0221,-0.5116,-8.7197,-0.3735,2.2194,1.0,1.0,1.0
7100,-0.1258,0.3277,-0.0522,-8.8969,-0.9744,2.0614,1.0,1.0,1.0
7200,0.06,0.2553,-0.1183,-8.8969,-0.9098,1.6472,1.0,1.0,1.0
7300,-0.0099,-1.1948,0.0352,-8.3558,-0.7254,2.0399,1.0,1.0,1.0
7400,0.1444,-3.5962,-0.0269,-5.9759,0.4812,4.2713,1.0,1.0,1.0
7500,-0.117,-6.2445,-0.9329,2.2027,-0.2514,12.4067,1.0,-1.0,1.0
7600,-1.4112,-4.605,-0.0989,5.1547,-0.8595,11.4156,-1.0,1.0,1.0
7700,-0.2457,-2.4171,-0.1551,4.7525,-1.8316,8.9447,-1.0,1.0,1.0
7800,-0.0757,-1.4642,-0.2334,7.7165,-1.5945,8.0373,-1.0,1.0,1.0
7900,0.4628,-1.1439,0.469,7.2449,-1.5323,4.6112,-1.0,1.0,1.0
8000,0.0648,-0.6318,0.2633,8.8921,-1.5778,6.0741,-1.0,1.0,1.0
8100,0.0384,-0.0248,0.0829,9.2703,-1.8794,6.0286,-1.0,1.0,1.0
8200,0.1079,0.2777,0.1737,9.4475,-1.9154,5.2289,-1.0,1.0,1.0
8300,0.186,0.9867,0.5327,9.505,-0.3543,7.4531,-1.0,0.4089,1.0
8400,0.1982,4.7691,0.9811,7.1611,1.0343,3.371,-1.0,-1.0,1.0
8500,-1.1596,2.2631,-0.0973,3.6799,-0.4022,9.9551,-1.0,-1.0,1.0
8600,-0.0067,2.0795,-0.2204,0.9242,-0.7709,7.8482,-1.0,1.0,1.0
8700,-0.0773,1.5679,0.0957,-0.8499,-1.0415,8.4611,-1.0,1.0,1.0
8800,-0.0266,0.7698,-0.1492,-2.1117,-2.0734,8.4683,1.0,1.0,1.0
8900,0.1783,0.1439,-0.2217,-2.5091,-1.5395,8.6024,1.0,1.0,1.0
9000,0.5894,0.4751,-0.4258,-3.2058,-0.2011,10.2687,1.0,1.0,1.0
9100,0.057,-0.1196,-0.203,-2.8204,-0.1269,10.0269,1.0,-1.0,1.0
9200,2.0126,0.1143,-0.4042,-3.1412,-0.182,9.5265,1.0,-1.0,1.0
9300,5.1744,-0.154,-0.8399,-2.6576,4.8195,7.5465,1.0,-1.0,1.0
9400,4.1763,0.2052,-0.6558,-1.7813,7.3837,6.1818,1.0,-1.0,1.0
9500,1.1932,-0.2971,-0.5145,-1.7837,9.0357,3.6775,1.0,-1.0,1.0
9600,0.5169,-0.3568,0.1692,-1.3934,9.6726,4.0462,1.0,-1.0,1.0
9700,0.2348,-0.2044,-0.073,-1.3336,8.5353,2.9425,1.0,-1.0,1.0
