timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
0,0.1207,0.2182,0.0245,-1.4365,-1.6089,10.2448,-1.0,1.0,1.0
100,0.1529,0.2046,0.0959,-1.1995,-1.5778,9.6989,-1.0,1.0,1.0
200,-0.0067,0.2526,0.0997,-1.4054,-1.4748,9.3494,-1.0,1.0,1.0
300,0.6358,1.2279,0.5105,-1.494,-2.3846,9.8162,1.0,-1.0,1.0
400,3.1858,3.8171,-0.2068,-3.3208,-0.1173,10.1754,1.0,-1.0,1.0
500,2.2852,1.6998,-1.3392,-4.4915,0.5124,6.7516,1.0,-1.0,1.0
600,0.4135,0.0378,-1.5785,-5.2696,2.3248,4.3622,1.0,-1.0,1.0
700,1.7142,0.0922,-2.0518,-6.1172,6.9073,5.9663,1.0,-1.0,1.0
800,0.113,-0.1404,-2.9623,-3.6679,8.8514,4.0031,1.0,-1.0,1.0
900,-0.1143,-0.2513,-2.2777,-0.7278,8.418,4.0941,-1.0,-1.0,1.0
1000,-0.1724,0.3978,-2.1575,1.8866,8.7077,3.0837,-1.0,-1.0,1.0
1100,0.4533,0.0725,-1.63,2.8898,9.0908,3.9887,-1.0,-1.0,1.0
1200,0.1037,0.0344,-0.6877,3.2609,11.2527,4.2713,-1.0,-1.0,1.0
1300,-0.1066,0.0813,0.0786,4.2976,2.9975,3.4812,-1.0,-1.0,1.0
1400,-0.7813,0.4898,2.6289,3.2681,5.6958,2.7605,-1.0,-1.0,1.0
1500,0.4242,3.0739,3.9865,-1.8866,9.845,6.2345,1.0,-1.0,1.0
1600,0.0552,0.6254,3.1341,-5.4492,5.8873,4.4365,1.0,-1.0,1.0
1700,0.4181,0.3565,1.7461,-8.1403,5.6599,3.7014,1.0,-1.0,1.0
1800,-0.9603,-1.6025,2.5143,-7.4771,-0.9313,4.5969,1.0,-1.0,1.0
1900,0.1092,0.8892,0.9702,-8.4467,1.8459,4.8411,1.0,-1.0,1.0
2000,-2.112,-2.4531,2.0203,-7.2999,-1.5275,3.1651,1.0,-1.0,1.0
2100,-2.319,-5.3695,2.1298,-2.3296,-5.7389,5.0996,1.0,1.0,1.0
2200,-1.1053,-4.0097,1.9873,3.1412,-8.1307,8.9352,-1.0,1.0,1.0
2300,-1.8391,-0.8609,0.234,3.6799,-8.4827,5.2888,-1.0,1.0,1.0
2400,-0.3653,-0.9795,0.3992,4.707,-7.9416,2.8922,-1.0,1.0,1.0
2500,-0.4498,-1.0981,0.4554,5.0973,-7.1922,3.3591,-1.0,1.0,1.0
2600,0.2228,-1.3011,0.9124,6.9599,-8.2313,3.3208,-1.0,1.0,1.0
2700,0.3595,-0.052,-0.0759,6.9839,-8.2959,2.2625,-1.0,1.0,1.0
2800,0.6414,0.6475,-0.4381,7.0797,-8.2959,3.6631,-1.0,1.0,1.0
2900,2.6231,3.8443,-2.7979,5.1403,-6.4619,4.5633,-1.0,1.0,1.0
3000,1.2822,1.889,-1.8229,1.549,-8.4946,6.1244,-1.0,1.0,1.0
3100,2.3795,2.6969,-1.809,-1.075,-6.0813,7.6638,1.0,1.0,1.0
3200,-0.1863,0.8308,-0.5212,-4.209,-1.6065,6.7612,1.0,1.0,1.0
3300,0.6726,0.3456,-0.5417,-5.0518,-1.549,7.7524,1.0,1.0,1.0
3400,3.4664,1.4296,-1.8354,-6.2369,3.2058,8.4012,1.0,-1.0,1.0
3500,0.5724,0.0823,-0.9745,-6.5577,1.6041,6.7971,1.0,-1.0,1.0
3600,2.3073,0.8767,-2.4131,-5.7772,2.8036,5.2337,1.0,-1.0,1.0
3700,1.4794,0.5212,-2.0408,-4.6735,3.6966,3.5051,1.0,-1.0,1.0
3800,1.1506,0.6102,-2.3803,-2.8347,6.0932,0.2131,1.0,-1.0,1.0
3900,1.574,0.7178,-1.5242,-0.1149,7.3239,-1.4653,-1.0,-1.0,1.0
4000,0.582,0.6243,-1.4362,1.5107,9.1913,-2.1715,-1.0,-1.0,1.0
4100,1.2316,0.5598,-1.8799,2.3176,9.3422,-1.9992,-1.0,-1.0,0.0613
4200,0.3893,0.5849,-0.8378,4.4365,9.3565,-3.5626,-1.0,-1.0,-1.0
4300,-0.6686,0.4618,-0.7253,4.276,11.2192,-4.7884,-1.0,-1.0,-1.0
