gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
-0.2108,0.2201,-0.2627,-0.0215,-6.936,7.1275,-1.0,1.0,1.0
-0.7512,-0.0671,-0.065,-0.5195,-6.4332,7.3478,-1.0,1.0,1.0
-0.2606,-0.0863,-0.3288,-0.6464,-7.3957,7.2233,-1.0,1.0,1.0
0.7139,-0.126,-0.1583,-0.6919,-6.9264,6.8785,-1.0,1.0,1.0
1.1357,0.1463,-0.1463,-0.6297,-6.6008,8.0158,-1.0,1.0,1.0
0.3997,0.1793,0.109,-0.7925,-5.6168,7.7979,-1.0,1.0,1.0
-0.024,-0.1799,0.1199,-0.8523,-5.3271,8.0924,-1.0,1.0,1.0
-0.7701,-0.1279,0.2153,-0.3065,-4.8387,8.8825,-1.0,1.0,1.0
-2.4304,-0.0368,0.7738,0.0527,-6.1675,7.2018,-1.0,1.0,1.0
-0.1913,0.1836,0.9172,0.9409,-8.1187,6.359,-1.0,1.0,1.0
0.0432,0.0522,0.5396,1.0989,-7.7812,6.517,-1.0,1.0,1.0
-0.0624,0.0258,0.3142,1.4222,-7.1898,6.9049,-1.0,1.0,1.0
0.1673,0.0226,0.0091,1.415,-7.501,7.003,-1.0,1.0,1.0
0.4962,0.0951,-0.2292,1.2593,-7.1515,6.8498,-1.0,1.0,1.0
0.2883,0.061,-0.0354,1.0582,-6.6415,7.331,-1.0,1.0,1.0
1.1114,0.1186,-0.1785,1.0008,-6.4284,7.4077,-1.0,1.0,1.0
1.105,0.2044,-0.0618,0.9218,-5.624,8.2313,-1.0,1.0,1.0
2.6577,0.3307,0.0397,0.838,-3.9744,9.1554,-1.0,1.0,1.0
1.3019,0.2068,-0.2318,0.395,-1.913,9.7995,-1.0,1.0,1.0
0.4269,-0.1356,-0.1372,0.3974,-0.9625,10.2376,-1.0,-1.0,1.0
0.5369,0.1332,-0.4306,0.103,-1.1851,10.0437,-1.0,-1.0,1.0
0.3325,0.1247,-0.5108,0.486,-0.1173,10.1418,-1.0,-1.0,1.0
0.5732,0.0554,-0.6726,0.2442,-0.1556,8.9926,-1.0,-1.0,1.0
0.11,0.0274,-0.2649,0.2251,0.7422,9.7707,-1.0,-1.0,1.0
0.0874,-0.0195,0.048,0.1915,0.5195,9.8066,-1.0,-1.0,1.0
0.0624,-0.0152,0.1332,0.2394,0.723,10.2113,-1.0,-1.0,1.0
-0.0554,0.3392,0.4013,0.1437,1.0056,10.4028,-1.0,-1.0,1.0
-0.7959,0.8228,0.9563,-0.7829,1.1779,11.382,-1.0,-1.0,1.0
-0.178,1.3435,0.656,-1.5131,-0.68,10.5608,-0.473,-1.0,1.0
-0.5228,0.9475,0.3794,-2.7749,-0.4381,9.5792,1.0,-1.0,1.0
-0.744,0.5481,0.6771,-3.395,-1.4724,8.8083,1.0,1.0,1.0
-0.7237,0.6328,0.0626,-3.6847,-2.3655,8.8011,1.0,1.0,1.0
-0.4317,-0.2643,0.0112,-4.1324,-2.1883,8.0804,1.0,1.0,1.0
-1.3259,-0.1039,0.8228,-3.4213,-3.8259,8.3222,1.0,1.0,1.0
-0.9638,0.0693,0.1607,-2.976,-6.2632,8.0637,1.0,1.0,1.0
-1.1021,-0.1186,-0.7,-3.8475,-2.8323,7.8937,1.0,1.0,1.0
-0.3581,-0.2891,-0.4231,-3.4668,-5.1308,6.7133,1.0,1.0,1.0
-0.0093,-0.4045,-0.0941,-3.2417,-6.5146,7.1874,1.0,1.0,1.0
0.0624,-0.4604,-0.4191,-2.8754,-6.7828,7.1994,1.0,1.0,1.0
0.0211,-0.4628,-0.1335,-3.0071,-6.2106,7.0916,1.0,1.0,1.0
0.0943,-0.5239,0.4383,-2.2673,-5.9927,7.2161,1.0,1.0,1.0
-0.3576,-0.2699,0.7392,-1.9513,-6.4691,7.6782,1.0,1.0,1.0
-1.4144,-0.3864,1.5836,-0.6225,-6.7947,6.1675,-1.0,1.0,1.0
-0.7229,-0.199,0.6486,0.7254,-9.0333,4.944,-1.0,1.0,1.0
-0.4194,-0.0253,0.3395,0.6225,-8.7747,5.7892,-1.0,1.0,1.0
-0.3016,-0.0253,0.0778,1.0343,-8.8202,4.8243,-1.0,1.0,1.0
0.5673,0.1247,-0.2073,0.8428,-8.6287,5.2816,-1.0,1.0,1.0
1.0419,0.0823,0.0203,0.5555,-7.7069,5.8921,-1.0,1.0,1.0
1.7312,-0.0264,0.0035,0.7661,-7.7572,6.5457,-1.0,1.0,1.0
0.7306,0.1172,-0.2875,0.3256,-6.5553,8.0732,-1.0,1.0,1.0
1.3304,-0.0746,-0.0823,0.0742,-4.8195,8.2887,-1.0,1.0,1.0
1.5002,-0.0898,-0.2108,0.5363,-4.0414,9.019,-1.0,1.0,1.0
0.7727,-0.0949,-0.234,0.0958,-2.1308,9.8569,-1.0,1.0,1.0
0.4141,-0.0682,-0.1844,0.4046,-1.9896,10.2208,-1.0,1.0,1.0
0.4207,0.0408,-0.6126,0.6871,-1.0822,9.5385,-1.0,-1.0,1.0
0.4711,0.0392,-0.4474,-0.4884,-0.9816,10.5441,-1.0,-1.0,1.0
0.0091,-0.0714,0.13,0.1963,-0.2945,9.7947,-1.0,-1.0,1.0
-0.0498,-0.0272,0.1593,0.3352,-0.2155,10.1825,-1.0,-1.0,1.0
-0.024,0.0813,0.0733,0.4238,-0.893,9.9671,-1.0,-1.0,1.0
