gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
0.1591,0.2681,-0.0741,-1.336,-1.6089,9.8641,-1.0,1.0,1.0
-0.4237,0.0037,0.2222,-1.1564,-2.047,9.8881,-1.0,1.0,1.0
-0.4724,-0.1823,0.1434,-1.1396,-2.411,9.2775,-1.0,1.0,1.0
-0.4274,-0.1511,0.1362,-0.7638,-3.1723,9.651,-1.0,1.0,1.0
-0.5169,-0.295,0.1146,-0.1724,-3.7373,9.4427,-1.0,1.0,1.0
-0.2622,-0.0938,0.1079,-0.1173,-4.0079,9.0118,-1.0,1.0,1.0
-0.166,-0.0309,0.089,-0.0359,-4.0606,9.2512,-1.0,1.0,1.0
-0.0765,0.0536,-0.0011,0.1772,-4.4867,8.6766,-1.0,1.0,1.0
-0.267,-0.2963,-0.0013,0.3041,-4.537,8.5257,-1.0,1.0,1.0
-0.2014,-0.4405,0.1034,0.8811,-4.9297,9.1387,-1.0,1.0,1.0
-0.0418,-0.2731,0.1343,1.0247,-5.1356,9.2656,-1.0,1.0,1.0
0.0,0.1114,-0.0413,1.1564,-5.1643,8.6981,-1.0,1.0,1.0
0.0989,-0.0917,-0.0059,0.8523,-4.4556,8.3031,-1.0,1.0,1.0
0.0813,0.024,-0.061,0.9816,-4.6328,9.0166,-1.0,1.0,1.0
0.8825,0.6305,-0.2148,0.7422,-4.4412,9.0166,-1.0,1.0,1.0
0.9185,0.4692,-0.1935,-0.0934,-2.9688,9.5361,-1.0,1.0,1.0
0.7104,0.304,-0.1665,-0.3903,-2.0303,9.5289,-1.0,1.0,1.0
0.4935,0.2891,-0.0117,-0.759,-1.5802,9.8521,-1.0,1.0,1.0
0.223,0.158,-0.0917,-1.0343,-1.336,9.4691,-1.0,1.0,1.0
0.1335,0.0011,-0.1252,-0.8882,-1.5395,9.7396,-1.0,1.0,1.0
0.489,-0.077,-0.3024,-0.8188,-1.2139,9.1602,-1.0,1.0,1.0
1.1429,-0.1839,-0.3523,-1.0391,-0.0479,9.7492,-1.0,1.0,1.0
0.3309,-0.4546,-0.1498,-0.3496,0.0,10.0437,-1.0,1.0,1.0
0.1903,-0.3333,-0.1561,0.0503,0.2418,10.0963,-1.0,0.4089,1.0
0.1876,-0.1466,-0.0922,0.0527,0.8452,10.3429,-1.0,-1.0,1.0
0.17,-0.0083,0.0831,0.3256,0.5315,10.0437,-1.0,-1.0,1.0
0.0914,-0.0959,0.1559,0.4908,0.8404,10.1155,-1.0,-1.0,1.0
0.0671,0.1127,-0.1665,0.4669,0.7494,9.9503,-1.0,-1.0,1.0
-0.0711,0.085,-0.2641,0.6057,0.7614,10.0341,-1.0,-1.0,1.0
-0.089,0.0163,0.1743,0.4597,0.668,10.3118,-1.0,-1.0,1.0
-0.5431,0.0083,0.1143,0.5938,-0.1724,10.1897,-1.0,1.0,1.0
-0.6829,0.5676,-0.1423,0.3017,-0.5555,10.3621,-1.0,1.0,1.0
-0.5838,0.2835,-0.2507,-0.2346,-1.3791,9.3637,-1.0,1.0,1.0
-0.4954,0.2017,-0.292,-0.4884,-2.0111,9.5241,-1.0,1.0,1.0
-0.4186,-0.0085,0.0197,-0.6416,-2.071,9.7037,-1.0,1.0,1.0
-0.5399,0.1092,-0.1037,-0.6919,-2.5402,9.3805,-1.0,1.0,1.0
-0.2403,0.0544,0.1013,-0.6847,-3.2585,9.165,-1.0,1.0,1.0
-0.2262,-0.0943,0.1791,-0.6225,-3.7421,9.5481,-1.0,1.0,1.0
-0.1628,-0.2553,0.1239,-0.2298,-4.0127,8.7245,-1.0,1.0,1.0
-0.1857,-0.4226,0.2121,-0.1149,-3.8738,9.7085,-1.0,1.0,1.0
-0.2846,-0.3174,0.2729,0.316,-4.5226,9.1746,-1.0,1.0,1.0
-0.3704,-0.0842,0.1183,0.5818,-4.7716,8.9064,-1.0,1.0,1.0
-0.3072,-0.2161,0.012,0.7183,-4.3622,8.3055,-1.0,1.0,1.0
-0.1148,-0.1857,0.211,1.1875,-5.0829,8.2265,-1.0,1.0,1.0
0.1066,-0.0621,0.1122,1.2498,-5.2696,9.0477,-1.0,1.0,1.0
0.2918,0.2729,-0.1276,1.3312,-4.8099,9.0932,-1.0,1.0,1.0
-0.0141,-0.1085,-0.1029,1.0798,-4.4365,8.8705,-1.0,1.0,1.0
0.0895,-0.0338,-0.0767,1.0582,-4.5945,9.2272,-1.0,1.0,1.0
0.5689,0.4594,-0.0562,1.0199,-4.2066,9.4762,-1.0,1.0,1.0
0.582,0.5212,-0.1263,0.5004,-3.7038,9.0501,-1.0,1.0,1.0
0.2577,0.2193,0.0008,0.0838,-3.1292,9.3326,-1.0,1.0,1.0
0.6328,0.4485,-0.0181,-0.1006,-3.1603,9.6462,-1.0,1.0,1.0
0.3246,0.1532,-0.0533,-0.4477,-2.7533,9.5768,-1.0,1.0,1.0
0.3754,0.0434,-0.2004,-0.4573,-2.0973,9.9407,-1.0,1.0,1.0
0.0019,-0.1676,-0.1927,-0.3256,-2.2266,9.5433,-1.0,1.0,1.0
-0.0767,-0.1796,-0.0922,-0.1963,-2.0518,9.9264,-1.0,1.0,1.0
0.093,-0.13,-0.215,-0.0335,-1.9106,9.924,-1.0,1.0,1.0
0.1037,-0.2116,-0.133,0.0646,-1.7837,9.7492,-1.0,1.0,1.0
0.1572,0.0173,-0.154,0.2059,-1.81,9.9886,-1.0,1.0,1.0
0.114,-0.0711,-0.3107,0.2418,-1.6735,9.9335,-1.0,1.0,1.0
0.2252,-0.0392,-0.3429,0.3519,-1.5778,9.4188,-1.0,1.0,1.0
0.0224,-0.2132,-0.1138,0.3807,-1.2833,9.6175,-1.0,1.0,1.0
-0.0866,-0.0826,-0.0442,0.4836,-1.4964,9.8737,-1.0,1.0,1.0
-0.0045,-0.0842,-0.1716,0.6847,-1.6041,9.6031,-1.0,1.0,1.0
0.0608,-0.2073,-0.1695,0.8715,-1.8651,9.3733,-1.0,1.0,1.0
0.0109,-0.198,-0.0133,0.8835,-1.4174,9.7348,-1.0,1.0,1.0
-0.069,0.0682,0.012,0.905,-1.6305,9.9503,-1.0,1.0,1.0
-0.0032,0.0853,-0.1274,1.1325,-1.8675,9.8857,-1.0,1.0,1.0
-0.1391,0.0869,-0.0698,0.9074,-1.8172,9.5624,-1.0,1.0,1.0
-0.1849,0.2747,-0.0272,0.747,-1.7837,9.7707,-1.0,1.0,1.0
-0.2547,0.1857,-0.0986,0.4812,-2.2889,9.414,-1.0,1.0,1.0
-0.3144,0.0866,-0.2425,0.1628,-2.2098,9.3206,-1.0,1.0,1.0
-0.3315,-0.2646,-0.3906,0.3519,-2.8371,8.9663,-1.0,1.0,1.0
-0.2201,-0.1212,-0.1308,0.6871,-3.1412,9.6007,-1.0,1.0,1.0
-0.0746,0.2348,0.0211,0.5243,-3.2777,10.2759,-1.0,1.0,1.0
0.4311,0.9457,0.3539,0.0359,-3.1388,10.1538,-1.0,1.0,1.0
0.0008,0.2673,0.1378,-0.316,-2.806,9.3661,-1.0,1.0,1.0
-0.1532,0.1777,0.2062,-0.6129,-2.4852,9.7061,-1.0,1.0,1.0
-0.234,0.016,0.1655,-0.6057,-3.1149,8.9806,-1.0,1.0,1.0
-0.3869,-0.2401,0.2867,-0.5219,-3.1101,9.4236,-1.0,1.0,1.0
-0.4868,-0.1535,0.3501,-0.0287,-3.7445,9.4882,-1.0,1.0,1.0
-0.21,0.0887,0.2049,0.1484,-4.3144,9.2847,-1.0,1.0,1.0
-0.4314,0.1633,0.2555,0.2083,-4.4149,9.0453,-1.0,1.0,1.0
-0.1402,-0.0261,0.0029,0.2753,-5.0063,8.09,-1.0,1.0,1.0
-0.2649,-0.1972,0.0653,0.5435,-4.9632,8.8514,-1.0,1.0,1.0
-0.1607,-0.1988,0.1236,0.7302,-5.1906,8.7029,-1.0,1.0,1.0
-0.0645,-0.251,0.0687,0.8715,-5.047,8.5952,-1.0,1.0,1.0
0.401,0.0682,0.0509,0.9266,-4.8052,8.9543,-1.0,1.0,1.0
0.352,-0.065,0.0282,1.0965,-4.7333,9.1482,-1.0,1.0,1.0
0.0661,0.037,-0.0128,1.1444,-4.4772,8.5952,-1.0,1.0,1.0
0.0373,0.0999,-0.0839,1.2043,-4.4149,9.2656,-1.0,1.0,1.0
0.323,0.5345,-0.1327,0.8571,-4.2521,9.2943,-1.0,1.0,1.0
0.3805,0.5335,-0.1966,0.3352,-3.6512,9.4379,-1.0,1.0,1.0
0.1183,0.1793,-0.008,0.0215,-3.134,8.7556,-1.0,1.0,1.0
0.2169,0.1913,0.0008,-0.2418,-3.0646,9.1961,-1.0,1.0,1.0
0.1247,0.0488,-0.0509,-0.3998,-3.1939,9.2201,-1.0,1.0,1.0
0.0522,-0.0322,-0.1119,-0.2753,-3.1675,9.347,-1.0,1.0,1.0
0.0021,-0.101,-0.145,-0.17,-3.1316,9.4882,-1.0,1.0,1.0
0.0621,-0.0477,-0.1314,-0.0766,-3.1077,9.6055,-1.0,1.0,1.0
0.1007,-0.0823,-0.2193,-0.1245,-2.7868,9.8857,-1.0,1.0,1.0
0.1071,0.041,-0.3472,-0.1915,-2.9233,9.4523,-1.0,1.0,1.0
0.0711,-0.089,-0.2419,-0.3041,-2.5738,9.5409,-1.0,1.0,1.0
0.0349,-0.0224,-0.1031,-0.1987,-2.4995,9.6414,-1.0,1.0,1.0
0.0237,-0.1013,-0.2817,-0.1053,-2.6025,9.7276,-1.0,1.0,1.0
0.0743,-0.0922,-0.2081,-0.0407,-2.4876,9.5912,-1.0,1.0,1.0
0.0698,-0.1186,-0.1873,0.0287,-2.5211,9.8881,-1.0,1.0,1.0
0.0781,-0.234,-0.1788,0.237,-2.6408,9.6558,-1.0,1.0,1.0
0.0847,-0.1809,-0.1974,0.2442,-1.9561,9.7588,-1.0,1.0,1.0
0.1777,-0.1783,-0.218,0.3903,-2.0758,9.7348,-1.0,1.0,1.0
-0.1471,0.1652,0.2324,0.3448,-1.3575,9.9862,-1.0,1.0,1.0
0.2201,-0.0946,-0.1849,0.4621,-2.5331,9.1722,-1.0,1.0,1.0
0.4618,-0.32,-0.3363,0.5243,-1.4557,9.5744,-1.0,1.0,1.0
0.2811,-0.32,-0.0818,0.7087,-1.4102,9.9647,-1.0,1.0,1.0
0.1756,-0.105,-0.0562,0.996,-1.3264,10.0461,-1.0,1.0,1.0
0.0762,-0.0195,-0.0834,1.1492,-0.9864,10.0173,-1.0,1.0,1.0
0.0051,0.0304,-0.0224,1.2426,-0.9505,10.3022,-1.0,1.0,1.0
-0.0695,0.0128,0.0762,1.257,-1.4892,9.9311,-1.0,1.0,1.0
-0.0847,0.2571,0.1993,1.0463,-0.7829,10.3429,-1.0,1.0,1.0
-0.1588,0.1037,0.2046,0.8667,-1.1564,9.809,-1.0,1.0,1.0
0.0192,0.2779,0.0882,0.7829,-1.6496,9.5912,-1.0,1.0,1.0
0.0357,0.0394,-0.0807,0.4597,-1.0343,9.3853,-1.0,1.0,1.0
0.0261,0.2033,-0.0069,0.5028,-1.0678,10.1394,-1.0,1.0,1.0
-0.012,0.125,-0.0298,0.3663,-1.2019,9.8713,-1.0,1.0,1.0
-0.0426,0.044,0.048,0.2945,-1.0678,9.6678,-1.0,1.0,1.0
0.0067,0.0655,0.0538,0.3567,-1.1181,10.1514,-1.0,1.0,1.0
-0.13,0.0434,0.1196,0.2753,-1.1851,10.1299,-1.0,1.0,1.0
-0.048,0.1204,0.1236,0.1365,-1.2593,10.0102,-1.0,1.0,1.0
-0.1223,0.0301,0.1625,0.0742,-1.1851,9.9168,-1.0,1.0,1.0
-0.1324,0.0743,0.1833,0.1389,-1.4892,9.833,-1.0,1.0,1.0
-0.1735,0.1575,0.1428,0.0551,-1.8387,9.7588,-1.0,1.0,1.0
-0.0767,0.1689,0.145,-0.1532,-1.9944,9.7109,-1.0,1.0,1.0
-0.0909,0.1442,0.129,-0.0575,-2.162,9.9647,-1.0,1.0,1.0
-0.0901,0.1348,0.0762,-0.2849,-2.2482,9.2799,-1.0,1.0,1.0
-0.0123,0.0581,0.0237,-0.2705,-2.1787,9.6079,-1.0,1.0,1.0
-0.0578,0.0909,0.077,-0.2179,-2.3032,9.7444,-1.0,1.0,1.0
-0.0661,0.0069,0.0552,-0.146,-2.4469,9.6079,-1.0,1.0,1.0
-0.0541,0.0336,0.0722,-0.2873,-2.387,9.7468,-1.0,1.0,1.0
-0.0437,0.0139,0.0578,-0.3376,-2.6264,9.6869,-1.0,1.0,1.0
-0.0797,0.0775,0.0845,-0.2801,-2.49,9.8354,-1.0,1.0,1.0
-0.0112,0.0362,0.0293,-0.2514,-2.6504,9.5122,-1.0,1.0,1.0
-0.0013,0.0461,0.0701,-0.2298,-2.6216,9.7779,-1.0,1.0,1.0
-0.0051,0.0245,0.0605,-0.249,-2.5115,9.6079,-1.0,1.0,1.0
-0.0815,0.0333,0.0973,-0.3089,-2.4469,9.7324,-1.0,1.0,1.0
-0.1063,0.0959,0.1226,-0.3065,-2.4086,9.414,-1.0,1.0,1.0
-0.0805,0.052,0.1021,-0.3615,-2.8012,9.4427,-1.0,1.0,1.0
-0.2801,0.1263,0.101,-0.4286,-2.9951,10.0365,-1.0,1.0,1.0
-0.3264,0.3102,0.3158,-0.6225,-3.4309,8.9519,-1.0,1.0,1.0
-0.0879,0.1535,0.4146,-0.6225,-3.8451,9.1866,-1.0,1.0,1.0
0.1069,0.0112,0.1367,-0.5914,-3.9792,9.0285,-1.0,1.0,1.0
0.0608,0.041,0.2774,-0.6249,-3.6679,9.1051,-1.0,1.0,1.0
-0.101,-0.2174,0.0735,-0.4836,-3.5482,9.1219,-1.0,1.0,1.0
-0.3022,-0.3232,0.3392,-0.0287,-4.0773,9.3206,-1.0,1.0,1.0
-0.1061,-0.2353,0.118,0.4334,-4.5322,8.9328,-1.0,1.0,1.0
-0.2419,-0.203,0.1633,0.6345,-4.6232,9.3757,-1.0,1.0,1.0
0.0248,0.0578,0.0067,0.7087,-4.7453,9.2009,-1.0,1.0,1.0
0.0059,-0.0067,-0.0,0.6249,-4.4388,8.6526,-1.0,1.0,1.0
0.0677,0.0432,0.0197,0.7207,-4.4269,8.8585,-1.0,1.0,1.0
0.5436,0.2579,0.0818,0.5866,-4.2018,9.5936,-1.0,1.0,1.0
0.4354,-0.214,-0.1434,0.6512,-3.7326,9.268,-1.0,1.0,1.0
-0.0682,0.0229,-0.0141,0.5219,-3.1364,9.8689,-1.0,1.0,1.0
0.1351,-0.0901,-0.0477,0.419,-2.7007,8.9926,-1.0,1.0,1.0
0.5899,-0.0045,0.1031,1.3264,-3.5195,10.058,-1.0,1.0,1.0
0.0488,-0.0506,0.2222,0.6105,-2.9066,9.7635,-1.0,1.0,1.0
0.0885,0.0469,-0.1207,1.166,-3.3303,9.6798,-1.0,1.0,1.0
