gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
0.028,-0.0179,0.0541,-0.7685,-2.5235,9.73,-1.0,1.0,1.0
0.0384,-0.0418,0.0059,-0.8404,-2.3104,9.4762,-1.0,1.0,1.0
0.1295,-0.1924,-0.0312,-0.7063,-2.3056,9.6821,-1.0,1.0,1.0
0.2638,-0.247,-0.1641,-0.5866,-2.1644,9.4739,-1.0,1.0,1.0
0.1247,0.0043,-0.0533,-0.4788,-2.059,9.6247,-1.0,1.0,1.0
0.0141,0.0642,-0.0301,-0.4549,-1.8771,9.7205,-1.0,1.0,1.0
0.0616,0.0541,-0.0258,-0.5124,-1.8962,9.7037,-1.0,1.0,1.0
0.0592,0.0325,-0.1063,-0.6249,-1.9632,9.8306,-1.0,1.0,1.0
0.0077,0.0509,-0.037,-0.656,-1.7645,9.7133,-1.0,1.0,1.0
-0.0823,0.0581,-0.0016,-0.5291,-1.9106,9.9407,-1.0,1.0,1.0
-0.0072,0.0035,0.04,-0.68,-1.9297,9.7947,-1.0,1.0,1.0
-0.0346,-0.0386,0.1487,-0.6895,-1.7717,9.7635,-1.0,1.0,1.0
-0.2907,0.0666,0.1519,-0.7494,-2.2075,9.9718,-1.0,1.0,1.0
-0.3126,-0.4085,0.1066,-0.2322,-2.5115,8.9806,-1.0,1.0,1.0
-0.412,-0.482,-0.0994,0.0383,-3.0622,9.3829,-1.0,1.0,1.0
-0.3472,-0.4106,0.0402,0.3591,-3.7804,9.1387,-1.0,1.0,1.0
-0.5806,-0.344,0.0365,0.5363,-3.6296,9.1004,-1.0,1.0,1.0
-0.9022,-0.5385,0.0091,0.893,-4.027,9.1219,-1.0,1.0,1.0
-0.6225,-0.2742,-0.0962,1.5467,-5.3055,8.7652,-1.0,1.0,1.0
-0.3912,-0.073,-0.0048,1.6209,-5.6,8.3965,-1.0,1.0,1.0
0.0373,0.0528,-0.1745,1.6664,-5.8586,8.4611,-1.0,1.0,1.0
-0.1857,0.0946,-0.0895,1.5203,-5.5426,8.0924,-1.0,1.0,1.0
0.9196,0.3272,-0.0229,1.573,-5.4636,8.4827,-1.0,1.0,1.0
0.6704,-0.1743,0.0661,1.2713,-4.4628,8.9902,-1.0,1.0,1.0
0.0064,-0.408,-0.2033,1.664,-3.9983,8.8969,-1.0,1.0,1.0
0.0541,0.0437,-0.2587,1.7071,-4.1779,8.9136,-1.0,1.0,1.0
0.2441,0.0618,-0.0099,1.4916,-3.9768,9.2703,-1.0,1.0,1.0
0.2403,-0.0043,-0.2489,1.4557,-3.5338,9.098,-1.0,1.0,1.0
0.5396,0.028,-0.2622,1.4078,-4.0606,8.2432,-1.0,1.0,1.0
0.5049,-0.0171,-0.4618,1.1708,-2.9544,10.0125,-1.0,1.0,1.0
0.5025,-0.1311,-0.1636,1.312,-2.5067,9.5313,-1.0,1.0,1.0
0.684,0.1114,-0.5796,1.7478,-1.4509,9.5768,-1.0,1.0,1.0
0.1116,-0.0975,0.0032,1.3623,-1.7334,9.7899,-1.0,1.0,1.0
0.1045,-0.0027,-0.0328,1.2641,-1.5012,9.7899,-1.0,1.0,1.0
0.0509,0.0099,-0.0485,1.2067,-1.0511,9.8809,-1.0,1.0,1.0
0.0357,0.008,-0.1148,1.233,-1.1803,9.8473,-1.0,1.0,1.0
-0.0384,0.1034,0.0458,1.3886,-1.3743,10.1682,-1.0,1.0,1.0
-0.15,0.3467,0.0919,1.0965,-1.4796,10.3334,-1.0,1.0,1.0
0.1388,0.765,0.1889,0.8547,-1.4102,10.0844,-1.0,1.0,1.0
0.1066,0.5534,0.0813,0.0479,-1.154,9.7492,-1.0,1.0,1.0
0.2406,0.8993,-0.1761,-0.3759,-1.0918,9.2799,-1.0,1.0,1.0
0.0778,0.6456,0.0032,-1.0032,-0.9385,9.5553,-1.0,1.0,1.0
0.2537,0.9654,0.1231,-1.7023,-0.668,10.0916,-1.0,1.0,1.0
0.1583,0.5057,0.0184,-2.3391,-0.7254,9.1626,-1.0,1.0,1.0
0.1079,0.2899,-0.1127,-2.8132,-0.4573,8.8801,1.0,1.0,1.0
-0.319,-0.7703,0.0314,-2.5355,-0.5291,9.9216,0.0991,1.0,1.0
-0.732,-0.5553,0.3096,-1.6017,-1.0558,9.9,-1.0,1.0,1.0
-0.7741,-0.5377,0.3824,-1.2354,-2.1859,9.4954,-1.0,1.0,1.0
-0.3986,-0.2563,0.3339,-0.9337,-2.9999,9.8569,-1.0,1.0,1.0
-0.4636,-0.2268,0.2318,-0.4621,-3.5817,9.6343,-1.0,1.0,1.0
-0.328,-0.1588,-0.0226,-0.1604,-3.9504,9.1458,-1.0,1.0,1.0
-0.3206,-0.3408,0.1154,0.1604,-4.3407,8.9328,-1.0,1.0,1.0
-0.482,-0.1282,0.3264,0.5698,-4.9201,9.6438,-1.0,1.0,1.0
-0.3989,0.0885,0.1631,0.4764,-4.9392,8.5928,-1.0,1.0,1.0
-0.4978,-0.1218,0.0677,0.656,-4.9823,7.9559,-1.0,1.0,1.0
-0.4724,0.0434,0.1553,0.5483,-5.6096,8.3294,-1.0,1.0,1.0
-0.1705,-0.0576,-0.0016,0.656,-5.7197,8.0325,-1.0,1.0,1.0
-0.1945,-0.0853,-0.0509,0.6967,-5.8011,7.9655,-1.0,1.0,1.0
0.069,-0.0402,-0.0405,0.6776,-5.9113,7.9535,-1.0,1.0,1.0
0.967,0.0594,-0.1881,0.8954,-5.4396,8.3198,-1.0,1.0,1.0
0.4215,-0.0317,-0.114,0.7566,-4.7788,9.0932,-1.0,1.0,1.0
0.4298,-0.0045,-0.1106,0.838,-4.4053,9.4762,-1.0,1.0,1.0
0.3893,-0.0216,0.0048,0.577,-3.5961,8.9974,-1.0,1.0,1.0
0.1266,0.057,-0.0458,0.6488,-3.3255,9.3972,-1.0,1.0,1.0
0.2793,0.0365,-0.0767,0.6273,-3.0933,9.3709,-1.0,1.0,1.0
0.3544,-0.1015,-0.0893,0.6704,-3.0718,9.2656,-1.0,1.0,1.0
0.2046,-0.1095,0.0714,0.8188,-2.8874,9.7875,-1.0,1.0,1.0
0.1338,0.0749,-0.0096,0.9266,-2.8874,9.5553,-1.0,1.0,1.0
0.1236,0.0027,-0.0464,0.8452,-2.4014,9.6702,-1.0,1.0,1.0
0.1492,0.0394,-0.0482,0.7446,-2.2098,9.6223,-1.0,1.0,1.0
0.0549,0.0616,0.0456,0.6991,-2.3822,9.7061,-1.0,1.0,1.0
0.0698,0.0224,-0.0874,0.7159,-2.4541,9.584,-1.0,1.0,1.0
0.1218,0.0362,-0.0861,0.6177,-1.9058,9.8114,-1.0,1.0,1.0
0.0933,0.0056,0.0149,0.6967,-2.1931,9.7229,-1.0,1.0,1.0
0.0887,0.0357,0.0285,0.7709,-2.071,9.7492,-1.0,1.0,1.0
0.0938,0.037,0.0474,0.5267,-1.8244,9.7181,-1.0,1.0,1.0
0.0061,-0.0488,0.0722,0.6225,-1.7166,9.7851,-1.0,1.0,1.0
0.0962,0.0141,0.0083,0.5722,-1.7454,9.6702,-1.0,1.0,1.0
0.2065,0.0242,0.0954,0.644,-1.4964,9.6654,-1.0,1.0,1.0
0.1585,0.0226,0.0648,0.735,-1.5586,10.0269,-1.0,1.0,1.0
0.1039,0.0256,0.0365,0.7925,-1.3096,9.924,-1.0,1.0,1.0
0.0288,0.0184,0.052,0.6345,-1.1133,9.7252,-1.0,1.0,1.0
-0.0013,0.0221,-0.0083,0.5914,-1.1612,9.9192,-1.0,1.0,1.0
-0.3928,0.2286,-0.0141,0.6776,-1.5179,9.9096,-1.0,1.0,1.0
-0.0586,0.5068,-0.0357,0.2394,-1.7789,10.1131,-1.0,1.0,1.0
0.1226,0.5441,0.0139,-0.0575,-1.7717,9.6965,-1.0,1.0,1.0
-0.0344,-0.0237,-0.0893,-0.5291,-1.47,10.058,-1.0,1.0,1.0
0.0021,0.0767,-0.0877,-0.7039,-1.5778,9.8641,-1.0,1.0,1.0
0.06,0.1364,-0.0813,-0.5914,-1.9201,9.7157,-1.0,1.0,1.0
0.0554,0.1527,-0.0919,-0.7183,-1.6927,9.5672,-1.0,1.0,1.0
0.0565,0.1418,0.025,-0.8475,-1.4389,9.7995,-1.0,1.0,1.0
0.1812,0.4122,-0.1383,-1.1756,-1.1947,9.5026,-1.0,1.0,1.0
0.1903,0.162,-0.1612,-1.7334,-1.0463,9.5744,-1.0,1.0,1.0
0.226,0.2662,-0.0568,-1.7262,-0.9553,9.8976,-1.0,1.0,1.0
0.1034,0.3365,0.0298,-1.7526,-0.9553,9.5672,-1.0,1.0,1.0
0.0714,0.3216,0.0067,-2.126,-0.8068,9.3948,-1.0,1.0,1.0
0.0037,0.1527,-0.0261,-2.3535,-0.9218,9.3948,-1.0,1.0,1.0
-0.0898,-0.0666,0.1487,-2.1811,-1.1851,9.7252,-1.0,1.0,1.0
-0.3515,-0.4357,0.0578,-2.1237,-0.8954,9.5792,-1.0,1.0,1.0
-0.6371,-0.0221,0.0735,-1.5897,-1.6975,9.6247,-1.0,1.0,1.0
-0.7813,-0.2976,0.1394,-1.3719,-2.2505,9.323,-1.0,1.0,1.0
-0.6289,-0.0533,0.2001,-1.2977,-3.1388,9.3039,-1.0,1.0,1.0
-0.8596,0.0115,0.1482,-1.166,-3.8068,9.0309,-1.0,1.0,1.0
-0.668,-0.1231,0.0978,-0.9649,-4.3766,8.8561,-1.0,1.0,1.0
-0.583,-0.0306,0.0941,-0.917,-4.8028,9.019,-1.0,1.0,1.0
-0.3786,-0.0578,0.0328,-0.6823,-4.9512,8.4946,-1.0,1.0,1.0
-0.4509,-0.0456,0.1055,-0.5052,-5.6958,7.8841,-1.0,1.0,1.0
-0.178,-0.0485,0.1164,-0.51,-5.6671,8.3222,-1.0,1.0,1.0
-0.3211,-0.0498,-0.0264,-0.4453,-6.0813,8.1714,-1.0,1.0,1.0
0.0048,-0.044,-0.0181,-0.5507,-5.691,8.2121,-1.0,1.0,1.0
-0.2401,-0.1034,-0.0328,-0.6009,-5.8921,7.9224,-1.0,1.0,1.0
0.3054,0.0488,-0.1082,-0.3136,-6.3087,7.9152,-1.0,1.0,1.0
1.3443,0.1657,-0.033,-0.4764,-4.8602,8.2696,-1.0,1.0,1.0
1.0776,0.0112,-0.1647,-0.7278,-4.3479,9.1267,-1.0,1.0,1.0
0.3704,-0.0853,-0.0525,-0.4836,-3.2777,9.663,-1.0,1.0,1.0
0.21,-0.0136,-0.0397,-0.668,-3.0071,9.6055,-1.0,1.0,1.0
0.0264,0.0104,-0.0011,-0.395,-3.0358,9.7444,-1.0,1.0,1.0
0.0829,0.0496,-0.0176,-0.4812,-2.8491,9.5792,-1.0,1.0,1.0
0.0213,0.0512,-0.0863,-0.407,-3.0071,9.4834,-1.0,1.0,1.0
0.1689,0.0011,-0.0051,-0.395,-2.545,9.3733,-1.0,1.0,1.0
0.2947,0.0285,-0.016,-0.4764,-2.6312,9.5457,-1.0,1.0,1.0
0.0818,0.0829,0.02,-0.5052,-2.2146,9.9024,-1.0,1.0,1.0
-0.0634,0.0549,-0.0152,-0.5291,-2.2769,9.6367,-1.0,1.0,1.0
0.0517,0.0091,-0.0458,-0.4836,-2.4062,9.6486,-1.0,1.0,1.0
0.0642,0.0216,-0.0341,-0.644,-1.9465,9.7276,-1.0,1.0,1.0
0.025,0.0592,0.0059,-0.5459,-2.0303,10.0078,-1.0,1.0,1.0
-0.0296,0.5345,0.1601,-0.498,-1.47,10.1323,-1.0,1.0,1.0
-0.0655,0.0525,0.1335,-1.3336,1.0846,9.2272,-1.0,1.0,1.0
0.1055,-0.0695,0.2446,-1.0798,-1.8387,10.3956,-1.0,1.0,1.0
0.239,0.024,0.2076,-1.2498,-1.8052,9.3039,-1.0,1.0,1.0
0.1399,-0.036,0.2707,-0.6369,-1.7071,10.0485,-1.0,1.0,1.0
0.2292,-0.0258,0.2579,-0.4094,-2.1979,9.4355,-1.0,1.0,1.0
0.2062,0.1282,-0.0733,-0.668,-1.6209,9.3853,-1.0,1.0,1.0
0.3291,0.1031,-0.1223,-0.419,-1.8387,9.572,-1.0,1.0,1.0
-0.0866,0.1255,-0.0386,-0.7374,-1.5969,9.9024,-1.0,1.0,1.0
0.1889,0.5638,0.1335,-0.8116,-1.4772,9.7324,-1.0,1.0,1.0
0.2006,0.793,0.0032,-1.5658,-1.1109,9.3446,-1.0,1.0,1.0
-0.0075,0.5095,-0.101,-2.4708,-0.9337,9.56,-1.0,1.0,1.0
0.1348,0.5367,0.0466,-2.818,-0.723,9.5505,0.3851,1.0,1.0
-0.064,0.538,-0.0123,-3.0598,-0.735,9.5816,1.0,1.0,1.0
0.0749,0.1444,-0.008,-3.3088,-0.747,9.5553,1.0,1.0,1.0
-0.0669,-0.0773,0.1202,-3.2298,-0.7829,9.402,1.0,1.0,1.0
-0.4932,-0.9302,0.4879,-2.6695,-0.747,9.3398,1.0,1.0,1.0
-0.2601,-0.6328,0.0365,-2.2003,-1.6712,9.1147,-1.0,1.0,1.0
-0.1953,-0.332,0.1572,-1.5107,-1.5179,10.0676,-1.0,1.0,1.0
-0.1753,-0.1841,0.2723,-0.9529,-1.9393,9.9359,-1.0,1.0,1.0
-0.1308,-0.2108,0.109,-0.8045,-2.3176,9.5984,-1.0,1.0,1.0
-0.2611,-0.154,0.2017,-0.7207,-2.2793,9.8881,-1.0,1.0,1.0
-0.3515,0.0229,0.226,-0.5722,-2.7988,9.5816,-1.0,1.0,1.0
-0.586,0.0123,0.097,-0.4669,-3.4476,9.1171,-1.0,1.0,1.0
-0.4026,-0.1164,0.1308,-0.3831,-3.6152,9.2009,-1.0,1.0,1.0
-0.3629,-0.0711,0.1535,-0.4142,-4.051,8.9399,-1.0,1.0,1.0
-0.3555,-0.0954,0.126,-0.2849,-4.4795,9.0046,-1.0,1.0,1.0
-0.559,-0.1625,0.0695,-0.2131,-4.8147,8.8322,-1.0,1.0,1.0
-0.4477,-0.1394,0.0983,-0.0814,-5.4133,8.6431,-1.0,1.0,1.0
-0.3397,-0.0957,0.0496,0.2514,-5.521,8.3605,-1.0,1.0,1.0
-0.0341,-0.0165,0.0218,0.2346,-5.533,8.2025,-1.0,1.0,1.0
-0.1116,-0.1018,0.1092,0.3879,-5.7365,8.2935,-1.0,1.0,1.0
0.0059,0.0328,-0.0815,0.3879,-5.8993,8.26,-1.0,1.0,1.0
0.1378,-0.0751,-0.1788,0.3352,-5.5952,8.4467,-1.0,1.0,1.0
0.2097,-0.0187,-0.1396,0.4094,-5.9352,8.442,-1.0,1.0,1.0
0.587,-0.2486,-0.1375,0.4286,-5.3319,7.6758,-1.0,1.0,1.0
1.0994,-0.0826,-0.2222,0.7877,-8.2815,8.8107,-1.0,1.0,1.0
0.3046,-0.0682,0.0821,0.3089,-3.7852,9.311,-1.0,1.0,1.0
0.6123,0.0877,-0.2622,0.4573,-4.537,9.3924,-1.0,1.0,1.0
0.5135,0.1175,-0.2737,0.3639,-3.6248,9.4691,-1.0,1.0,1.0
0.5817,0.0093,-0.1362,-0.1101,-2.4134,9.9359,-1.0,1.0,1.0
0.1972,-0.0997,0.0882,-0.2059,-2.1955,9.7851,-1.0,1.0,1.0
0.5574,-0.0099,-0.0536,-0.0455,-1.6616,10.082,-1.0,1.0,1.0
0.6139,-0.0003,-0.0634,0.0,-1.3024,10.0628,-1.0,1.0,1.0
0.4546,-0.0216,-0.0957,-0.2251,-0.1389,9.5385,-1.0,1.0,1.0
-0.1708,-0.0304,0.1119,-0.0144,-0.3184,9.9503,-1.0,1.0,1.0
-0.158,-0.0357,0.0621,0.1604,-1.1947,10.0149,-1.0,1.0,1.0
-0.0269,0.0346,-0.0035,0.1006,-1.3719,9.8689,-1.0,1.0,1.0
-0.2161,0.0027,0.0584,0.1221,-1.1372,10.07,-1.0,1.0,1.0
-0.0981,0.2196,-0.0149,0.17,-1.4365,9.809,-1.0,1.0,1.0
-0.1002,0.4191,-0.1532,-0.2753,-1.4868,9.7037,-1.0,1.0,1.0
0.0506,0.3243,-0.2867,-0.7973,-1.142,9.8737,-1.0,1.0,1.0
-0.0469,0.3307,-0.2286,-1.1827,-1.2833,10.0197,-1.0,1.0,1.0
-0.0117,0.1964,-0.1279,-1.5347,-0.7087,9.5361,-1.0,1.0,1.0
0.0008,0.085,-0.0493,-1.5778,-1.0511,9.7252,-1.0,1.0,1.0
0.0344,0.1849,0.0626,-1.5993,-1.1851,9.8593,-1.0,1.0,1.0
0.0019,0.1522,0.0845,-1.7597,-1.3001,9.4164,-1.0,1.0,1.0
-0.0203,0.2481,-0.0075,-2.2625,-1.1205,9.8473,-1.0,1.0,1.0
0.0368,0.0706,-0.1135,-2.4134,-1.1756,9.335,-1.0,1.0,1.0
0.0717,0.0986,-0.0703,-2.3631,-0.826,9.8043,-1.0,1.0,1.0
0.0389,-0.0197,0.0914,-2.3367,-0.8835,9.6319,-1.0,1.0,1.0
-0.1482,-0.1172,0.146,-2.3296,-1.2641,9.7731,-1.0,1.0,1.0
-0.7328,-0.542,0.0173,-1.8555,-1.6855,9.9599,-1.0,1.0,1.0
-0.6302,-0.4429,0.125,-1.4054,-2.0183,9.8976,-1.0,1.0,1.0
-0.2625,-0.0802,0.1482,-1.2522,-2.5762,9.6654,-1.0,1.0,1.0
-0.2491,-0.1258,0.1711,-1.2809,-2.387,9.6845,-1.0,1.0,1.0
-0.469,-0.2942,0.1415,-0.9792,-3.0287,9.4523,-1.0,1.0,1.0
-0.3667,-0.3373,0.0839,-0.4214,-3.7421,9.5481,-1.0,1.0,1.0
-0.332,-0.3064,0.133,-0.0096,-3.7828,9.2991,-1.0,1.0,1.0
-0.2832,-0.2713,0.1212,0.2035,-4.0199,9.3996,-1.0,1.0,1.0
-0.1519,-0.0706,0.1226,0.2538,-4.1515,9.2464,-1.0,1.0,1.0
-0.0333,0.033,0.0714,0.4357,-4.2306,8.9663,-1.0,1.0,1.0
-0.0384,0.0061,0.0925,0.2777,-4.1444,9.1458,-1.0,1.0,1.0
-0.0322,0.0157,0.0309,0.3352,-4.391,8.9926,-1.0,1.0,1.0
-0.0179,-0.0144,0.0253,0.3735,-4.1922,8.9184,-1.0,1.0,1.0
-0.0072,-0.0256,-0.0077,0.2969,-4.1372,8.8897,-1.0,1.0,1.0
0.0056,-0.0528,0.0099,0.4741,-4.2425,8.8274,-1.0,1.0,1.0
-0.0269,-0.057,0.0799,0.5818,-4.4795,9.0908,-1.0,1.0,1.0
-0.0922,-0.073,0.0029,0.5722,-4.5586,8.9304,-1.0,1.0,1.0
0.2062,0.0626,-0.2113,0.7039,-4.64,8.9088,-1.0,1.0,1.0
0.279,-0.0237,-0.2332,0.3926,-3.972,8.9447,-1.0,1.0,1.0
0.13,-0.2372,-0.0866,0.8116,-4.1635,9.1937,-1.0,1.0,1.0
0.2822,-0.1172,-0.2076,0.8092,-3.5626,9.651,-1.0,1.0,1.0
0.2771,0.0288,-0.259,0.7111,-3.5721,9.3182,-1.0,1.0,1.0
0.408,0.0037,-0.5937,0.6369,-3.4572,9.2272,-1.0,1.0,1.0
0.4906,0.0125,-0.3437,0.6129,-2.9904,9.7061,-1.0,1.0,1.0
0.3765,-0.081,-0.1537,0.5435,-1.901,9.5816,-1.0,1.0,1.0
0.2457,-0.1039,-0.1116,0.3926,-1.8172,10.0125,-1.0,1.0,1.0
0.7024,-0.1015,-0.1292,0.6081,-1.0056,10.2735,-1.0,1.0,1.0
0.3331,-0.004,-0.0155,0.4669,-0.8116,9.833,-1.0,1.0,1.0
0.7546,0.0818,-0.0187,0.5004,-0.3232,9.9264,-1.0,1.0,1.0
0.4002,0.0557,0.0184,0.5171,-0.2179,9.8713,-1.0,1.0,1.0
-0.077,0.0107,0.0421,0.4932,-0.17,9.7276,-1.0,1.0,1.0
-0.0786,0.0408,0.0925,0.4214,-0.1772,10.0796,-1.0,1.0,1.0
-0.0959,0.0813,0.1023,0.2705,-0.3855,9.8833,-1.0,1.0,1.0
-0.1154,0.0965,0.0797,0.1915,-0.5219,9.7181,-1.0,1.0,1.0
-0.2393,0.1807,-0.0221,0.0575,-0.9074,10.319,-1.0,1.0,1.0
0.0011,0.3853,-0.0482,-0.0287,-1.1899,10.0892,-1.0,1.0,1.0
0.1951,0.3976,0.1681,-0.5435,-0.6991,10.2352,-1.0,1.0,1.0
0.0666,0.2422,0.069,-0.7135,-0.7781,9.7205,-1.0,1.0,1.0
0.033,0.2308,-0.037,-1.0989,-0.9194,9.7276,-1.0,1.0,1.0
0.0,0.2681,0.012,-1.1636,-0.8332,9.6965,-1.0,1.0,1.0
0.0498,0.3243,-0.0602,-1.5299,-0.6321,9.6175,-1.0,1.0,1.0
0.1783,0.3381,-0.0266,-2.0566,-0.1317,9.4188,-1.0,1.0,1.0
0.146,0.2401,0.0312,-2.3056,-0.328,10.0485,-1.0,1.0,1.0
0.0837,0.3653,0.0104,-2.545,-0.2586,9.584,-1.0,1.0,1.0
0.0176,0.2542,0.0498,-2.7797,-0.0383,9.5409,-0.759,1.0,1.0
0.0061,0.1612,0.1815,-2.9688,-0.0407,9.4068,1.0,1.0,1.0
-0.1498,0.1871,0.1655,-3.0574,-0.5195,9.2775,1.0,1.0,1.0
-0.0648,0.0557,0.0466,-3.134,-0.4166,9.1387,1.0,1.0,1.0
-0.0949,-0.1263,0.0099,-2.8754,-0.4764,9.3948,1.0,1.0,1.0
-1.2052,-0.5409,-0.0482,-3.1412,-0.5028,9.2464,1.0,1.0,1.0
-0.7866,-0.4077,-0.0975,-2.3822,-1.7813,9.742,-1.0,1.0,1.0
-0.4082,-0.2076,0.1841,-2.0662,-2.5067,9.414,-1.0,1.0,1.0
-0.194,-0.154,0.028,-1.731,-3.5698,9.3039,-1.0,1.0,1.0
-0.0989,-0.1729,0.0184,-1.4102,-2.9425,9.5505,-1.0,1.0,1.0
-0.0141,-0.1977,0.2992,-1.3982,-2.7078,9.0668,-1.0,1.0,1.0
-0.2395,-0.1761,0.2547,-1.2139,-3.9265,10.003,-1.0,1.0,1.0
-0.1895,-0.0573,0.073,-0.7733,-3.7302,9.2584,-1.0,1.0,1.0
-0.1535,-0.1948,-0.0147,-0.5291,-4.1084,9.2225,-1.0,1.0,1.0
-0.1988,-0.2761,0.0458,-0.4549,-4.0486,9.074,-1.0,1.0,1.0
-0.2009,-0.4026,0.1961,0.1053,-4.6088,9.3302,-1.0,1.0,1.0
-0.1207,-0.1833,0.1279,0.1077,-4.2282,9.2464,-1.0,1.0,1.0
0.0845,-0.0035,0.1018,0.3304,-4.312,8.9974,-1.0,1.0,1.0
-0.0101,-0.0512,0.0056,0.4525,-4.5921,8.7221,-1.0,1.0,1.0
-0.0544,-0.0306,0.0634,0.3376,-4.5849,8.667,-1.0,1.0,1.0
0.008,-0.033,0.0397,0.4597,-4.5657,8.9256,-1.0,1.0,1.0
0.0282,0.0759,0.0011,0.3232,-4.3096,8.6862,-1.0,1.0,1.0
0.4954,0.1458,-0.0613,0.3424,-4.5011,8.5736,-1.0,1.0,1.0
0.5129,0.2398,0.0112,0.067,-3.055,9.4571,-1.0,1.0,1.0
0.2966,0.0506,-0.077,-0.0718,-3.4548,9.3182,-1.0,1.0,1.0
0.5777,0.0128,0.1087,-0.1413,-2.6025,9.5026,-1.0,1.0,1.0
0.4836,-0.0032,0.1452,0.3304,-2.4397,9.73,-1.0,1.0,1.0
0.4194,-0.1074,0.012,0.0,-1.8842,9.7875,-1.0,1.0,1.0
0.2801,0.0107,0.085,0.2466,-1.5155,9.7683,-1.0,1.0,1.0
0.1492,0.0386,-0.0578,0.1963,-0.984,9.9671,-1.0,1.0,1.0
0.2113,0.028,-0.0767,0.2945,-1.1301,10.0054,-1.0,1.0,1.0
0.2705,0.0354,-0.0581,0.3759,-0.7254,9.8426,-1.0,1.0,1.0
0.2473,0.0477,-0.0999,0.1844,-0.6273,10.0389,-1.0,1.0,1.0
0.122,0.0173,-0.0282,0.2131,-0.4836,9.9359,-1.0,1.0,1.0
-0.1964,0.0197,0.0573,0.2466,-0.5219,9.9,-1.0,1.0,1.0
-0.5135,0.0389,-0.0096,0.237,-0.6991,9.8904,-1.0,1.0,1.0
